popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
7.01482,6.65991,7.01482,6.32392,7.7812,4.02332,3.87147,4.02332,3.62706,4.46287,All
7.25638,6.87529,7.25638,6.54169,8.04915,4.2369,4.07735,4.2369,3.8196,4.69979,All
7.50625,7.09743,7.50625,6.76695,8.32632,4.46182,4.29417,4.46182,4.02237,4.94928,All
7.63697,7.21396,7.63697,6.8848,8.47132,4.69867,4.52271,4.69867,4.2359,5.21201,All
7.76473,7.32798,7.76473,6.99997,8.61304,4.9481,4.76851,4.9481,4.46076,5.48869,All
8.03211,7.56927,8.03211,7.24102,8.90963,5.0114,4.83119,5.0114,4.51782,5.5589,All
8.25913,7.77962,8.25913,7.44567,9.16145,5.21078,5.02996,5.21078,4.69756,5.78006,All
8.3087,7.82569,8.3087,7.49036,9.21644,5.48739,5.30734,5.48739,4.94693,6.0869,All
8.59481,8.0954,8.59481,7.7483,9.53381,5.77869,5.60239,5.77869,5.20954,6.41002,All
8.88128,8.37785,8.88128,8.00655,9.85157,5.99948,5.82716,5.99948,5.40858,6.65493,All
8.89077,8.3875,8.89077,8.01511,9.8621,6.08546,5.91512,6.08546,5.48609,6.7503,All
9.19693,8.70406,9.19693,8.29111,10.2017,6.4085,6.24727,6.4085,5.77732,7.10864,All
9.50343,9.03901,9.50343,8.56742,10.5417,6.7487,6.59826,6.7487,6.08401,7.48601,All
9.51363,9.05033,9.51363,8.57662,10.553,6.98756,6.84506,6.98756,6.29934,7.75096,All
9.84123,9.42784,9.84123,8.87195,10.9164,7.10696,6.96883,7.10696,6.40699,7.88341,All
10.1256,9.76858,10.1256,9.1283,11.2318,7.48423,7.36026,7.48423,6.7471,8.3019,All
10.1801,9.83393,10.1801,9.17746,11.2923,7.88154,7.7724,7.88154,7.10528,8.74261,All
10.5307,10.2673,10.5307,9.49349,11.6812,7.97564,7.8699,7.97564,7.19011,8.84699,All
10.7477,10.5406,10.7477,9.68917,11.9219,8.29993,8.20536,8.29993,7.48246,9.20671,All
10.8933,10.724,10.8933,9.8204,12.0834,8.74054,8.65946,8.74054,7.87967,9.69545,All
11.2684,11.1999,11.2684,10.1586,12.4995,8.96372,8.88876,8.96372,8.08087,9.94302,All
11.3699,11.3284,11.3699,10.25,12.6121,9.20453,9.13596,9.20453,8.29797,10.2101,All
11.6564,11.6896,11.6564,10.5084,12.9299,9.69316,9.6363,9.69316,8.73847,10.7521,All
11.992,12.1028,11.992,10.8109,13.3022,9.9518,9.90088,9.9518,8.97163,11.039,All
12.0578,12.1836,12.0578,10.8702,13.3752,10.2077,10.1624,10.2077,9.20235,11.3229,All
12.473,12.6806,12.473,11.2446,13.8357,10.7496,10.716,10.7496,9.69086,11.924,All
12.6142,12.8408,12.6142,11.3718,13.9923,10.9399,10.9104,10.9399,9.86239,12.1351,All
12.9025,13.1637,12.9025,11.6318,14.3122,11.3202,11.2993,11.3202,10.2053,12.557,All
13.2363,13.5354,13.2363,11.9327,14.6824,11.9212,11.9148,11.9212,10.7471,13.2236,All
13.3469,13.6523,13.3469,12.0323,14.805,11.928,11.9218,11.928,10.7532,13.2311,All
13.8065,14.1368,13.8065,12.4466,15.3148,12.554,12.5654,12.554,11.3176,13.9256,All
13.8585,14.1903,13.8585,12.4935,15.3726,12.916,12.9385,12.916,11.6439,14.3271,All
14.2819,14.6168,14.2819,12.8752,15.8422,13.2205,13.2531,13.2205,11.9184,14.6648,All
14.4806,14.8147,14.4806,13.0544,16.0627,13.9041,13.9611,13.9041,12.5347,15.4232,All
14.7737,15.1007,14.7737,13.3186,16.3877,13.9223,13.98,13.9223,12.5511,15.4433,All
15.1028,15.4178,15.1028,13.6153,16.7528,14.6613,14.7476,14.6613,13.2173,16.2631,All
15.2824,15.5893,15.2824,13.7772,16.952,14.8922,14.9877,14.8922,13.4254,16.5192,All
15.7249,16.0085,15.7249,14.1762,17.4429,15.4396,15.5582,15.4396,13.919,17.1265,All
15.8087,16.0877,15.8087,14.2516,17.5358,15.8803,16.0176,15.8803,14.3162,17.6152,All
