iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1516.78,1,5.25947,3.05437,20.5065,10.8487,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1496.79,1,4.60015,4.71859,41.1657,19.0312,0.974679,0.974679,0.726267,0.998761,1.46202,1.59715,1.46202,1.16962
3,1491.21,1,4.84872,4.48226,39.0197,18.3703,0.95,0.95,0.481202,0.998761,1.425,1.55671,1.425,1.14
4,1474.17,1,4.04505,5.55076,37.9412,18.149,0.925945,0.925945,0.655775,0.998761,1.38892,1.51729,1.38892,1.11113
5,1469.79,1,4.03547,4.61634,48.9528,22.0006,0.9025,0.9025,0.957674,0.998761,1.35375,1.47887,1.35375,1.083
6,1462.23,1,4.26076,5.6329,47.7271,21.6485,0.879648,0.879648,0.945311,0.998761,1.31947,1.63449,1.31947,1.05558
7,1456.81,1,4.17357,7.25493,51.4288,22.8294,0.857375,0.857375,0.845755,0.998761,1.28606,1.70463,1.28606,1.02885
8,1433.63,1,4.63879,7.20325,41.6513,19.1007,0.835666,0.835666,0.519907,0.998761,1.2535,1.7584,1.2535,1.0028
9,1421.02,1,4.96276,5.32147,48.3074,21.7224,0.814506,0.814506,0.573538,0.998761,1.22176,1.71387,1.22176,0.977407
10,1404.14,1,5.45878,4.61753,38.9044,18.3364,0.793882,0.793882,0.359714,0.998761,1.19082,1.67048,1.19082,0.952659
11,1401.8,1,5.47474,4.18875,42.5733,19.6096,0.773781,0.773781,0.565963,0.998761,1.16067,1.62818,1.16067,0.928537
12,1385.6,1,5.16852,4.00718,36.3545,17.224,0.754188,0.754188,0.487223,0.998761,1.13128,1.62289,1.13128,0.905026
13,1375.16,1,5.19457,6.16995,35.3907,16.7872,0.735092,0.735092,0.524151,0.998761,1.10264,1.62858,1.10264,0.88211
14,1363.75,1,5.02199,4.57303,33.8877,16.2243,0.716479,0.716479,0.469452,0.998761,1.07472,1.66551,1.07472,0.859775
15,1349.72,1,5.21149,4.49307,34.2348,16.3831,0.698337,0.698337,0.686161,0.998761,1.04751,1.62333,1.04751,0.838005
16,1350.42,1,4.94656,5.24606,30.7513,14.9856,0.680655,0.680655,0.723815,0.998761,1.02098,1.58223,1.02098,0.816786
17,1334.36,1,4.98704,5.10134,30.5974,15.0976,0.66342,0.66342,0.640936,0.998761,0.995131,1.54217,0.995131,0.796105
18,1319.67,1,5.42853,6.45549,32.9424,16.0504,0.646622,0.646622,0.351839,0.998761,0.969933,1.50312,0.969933,0.775947
19,1304.46,1,5.15304,8.48213,31.2782,15.3174,0.630249,0.630249,0.458235,0.998761,0.945374,1.57814,0.945374,0.756299
20,1291.07,1,5.34769,8.51807,29.6062,14.6507,0.614291,0.614291,0.486634,0.998761,0.921437,1.53818,0.921437,0.737149
21,1282.01,1,5.38486,9.33265,29.0028,14.586,0.598737,0.598737,0.284767,0.998761,0.898105,1.49923,0.898105,0.718484
22,1269.85,1,5.25491,7.57246,31.5013,15.7049,0.583577,0.583577,0.213506,0.998761,0.875365,1.46127,0.875365,0.700292
23,1252.99,1,5.10923,5.78152,30.0752,15.1378,0.5688,0.5688,0.43722,0.998761,0.8532,1.42427,0.8532,0.68256
24,1235.99,1,5.42567,4.76162,29.7149,14.943,0.554398,0.554398,0.435651,0.998761,0.831597,1.38821,0.831597,0.665277
25,1235.05,1,5.38214,4.30014,29.1702,14.6831,0.54036,0.54036,0.442739,0.998761,0.81054,1.35306,0.81054,0.648432
26,1223.06,1,5.34798,4.02712,30.8543,15.4418,0.526678,0.526678,0.310866,0.998761,0.790017,1.3188,0.790017,0.632013
27,1211.1,1,5.43782,5.12377,33.4653,16.4501,0.513342,0.513342,0.39382,0.998761,0.770013,1.2854,0.770013,0.61601
28,1186.08,1,5.44212,5.10684,30.338,15.069,0.500344,0.500344,0.486779,0.998761,0.750516,1.25286,0.750516,0.600413
29,1178.71,1,5.44191,5.03102,30.4025,15.0451,0.487675,0.487675,0.373839,0.998761,0.731512,1.22113,0.731512,0.58521
30,1166.37,1,5.44343,4.47421,30.9478,15.1837,0.475327,0.475327,0.419702,0.998761,0.71299,1.19021,0.71299,0.570392
31,1164.88,1,5.50908,4.13008,31.0868,15.1989,0.463291,0.463291,0.457689,0.998761,0.694937,1.16008,0.694937,0.555949
32,1151.83,1,5.35362,3.44728,28.8657,14.2391,0.45156,0.45156,0.521367,0.998761,0.677341,1.1307,0.677341,0.541873
33,1139.35,1,5.31525,3.06049,28.8084,14.15,0.440127,0.440127,0.584244,0.998761,0.66019,1.10207,0.66019,0.528152
34,1136.38,1,5.25113,3.16099,28.3665,13.9966,0.428982,0.428982,0.63791,0.998761,0.643474,1.161,0.643474,0.514779
35,1125.44,1,5.35692,3.48646,29.6698,14.5247,0.41812,0.41812,0.527064,0.998761,0.627181,1.28883,0.627181,0.501744
36,1112.5,1,5.41231,4.55317,29.2865,14.3665,0.407533,0.407533,0.520933,0.998761,0.6113,1.2562,0.6113,0.48904
37,1109.15,1,5.49493,4.55544,28.4624,14.0307,0.397214,0.397214,0.555322,0.998761,0.595821,1.22439,0.595821,0.476657
38,1096.43,1,5.50906,4.57524,29.2108,14.2845,0.387157,0.387157,0.549798,0.998761,0.580735,1.19339,0.580735,0.464588
39,1074.75,1,5.46436,5.55251,29.834,14.586,0.377354,0.377354,0.469343,0.998761,0.56603,1.16317,0.56603,0.452824
40,1075.91,1,5.43599,5.17673,29.7427,14.5753,0.367799,0.367799,0.500526,0.998761,0.551698,1.14701,0.551698,0.441359
41,1060.3,1,5.60855,5.82703,29.2703,14.4271,0.358486,0.358486,0.491671,0.998761,0.537729,1.11797,0.537729,0.430183
42,1051.21,1,5.39195,5.50229,28.8358,14.308,0.349409,0.349409,0.519368,0.998761,0.524113,1.08966,0.524113,0.419291
43,1040.66,1,5.42513,6.38752,28.4609,14.1413,0.340562,0.340562,0.527261,0.998761,0.510842,1.06207,0.510842,0.408674
44,1023.35,1,5.43855,5.63349,27.1897,13.6581,0.331938,0.331938,0.446637,0.998761,0.497908,1.03518,0.497908,0.398326
45,1020.86,1,5.42339,5.70854,26.0122,13.1863,0.323534,0.323534,0.34652,0.998761,0.4853,1.00897,0.4853,0.38824
46,1009.51,1,5.27631,3.86216,25.7026,13.0999,0.315341,0.315341,0.482729,0.998761,0.473012,1.00554,0.473012,0.37841
47,1007.64,1,5.31873,3.86821,26.7934,13.5022,0.307357,0.307357,0.503197,0.998761,0.461035,0.981258,0.461035,0.368828
48,993.203,1,5.42471,3.2324,26.7777,13.473,0.299574,0.299574,0.519376,0.998761,0.449362,0.956412,0.449362,0.359489
49,986.242,1,5.2676,3.1759,26.4738,13.35,0.291989,0.291989,0.503481,0.998761,0.437984,0.932196,0.437984,0.350387
50,985.373,1,5.32713,3.48635,26.8119,13.4956,0.284596,0.284596,0.477189,0.998761,0.426894,0.908592,0.426894,0.341515
51,978.812,1,5.34095,3.46616,26.7083,13.399,0.27739,0.27739,0.409578,0.998761,0.416084,0.885586,0.416084,0.332867
52,965.173,1,5.28287,3.63117,26.8765,13.4981,0.270366,0.270366,0.482314,0.998761,0.405549,0.863162,0.405549,0.324439
53,959.92,1,5.24496,4.01011,26.4169,13.3333,0.26352,0.26352,0.492956,0.998761,0.39528,0.841306,0.39528,0.316224
54,944.333,1,5.32432,3.92973,25.861,13.1308,0.256848,0.256848,0.455268,0.998761,0.385271,0.820004,0.385271,0.308217
55,938.732,1,5.34951,3.82212,26.082,13.2412,0.250344,0.250344,0.404123,0.998761,0.375516,0.799241,0.375516,0.300413
56,926.29,1,5.3486,3.91385,26.086,13.218,0.244005,0.244005,0.436975,0.998761,0.366008,0.779004,0.366008,0.292806
57,920.304,1,5.30969,3.49563,26.4301,13.3929,0.237827,0.237827,0.441149,0.998761,0.35674,0.759279,0.35674,0.285392
58,919.526,1,5.30362,3.41293,26.2743,13.3292,0.231805,0.231805,0.412769,0.998761,0.347707,0.740054,0.347707,0.278166
59,916.545,1,5.31805,3.81743,26.4254,13.4005,0.225936,0.225936,0.412378,0.998761,0.338903,0.721315,0.338903,0.271123
60,914.072,1,5.33767,4.14766,26.0408,13.2133,0.220215,0.220215,0.458206,0.998761,0.330322,0.705721,0.330322,0.264258
61,905.364,1,5.34858,4.4048,25.8023,13.1616,0.214639,0.214639,0.42614,0.998761,0.321958,0.734032,0.321958,0.257567
62,889.716,1,5.38333,4.73763,25.9861,13.2447,0.209204,0.209204,0.444833,0.998761,0.313806,0.715446,0.313806,0.251045
63,891.846,1,5.39186,4.37365,25.2521,12.9363,0.203907,0.203907,0.446876,0.998761,0.30586,0.697331,0.30586,0.244688
64,878.232,1,5.2929,3.95295,24.9813,12.7988,0.205308,0.198744,0.462354,0.998761,0.298116,0.679674,0.298116,0.238493
65,881.595,1,5.30162,4.19744,24.9605,12.8031,0.207451,0.193711,0.466508,0.998761,0.290567,0.662464,0.290567,0.232454
66,877.506,1,5.35746,4.59098,24.7041,12.7097,0.202198,0.188807,0.448224,0.998761,0.28321,0.64569,0.28321,0.226568
67,877.413,1,5.35461,4.8734,24.2435,12.5176,0.206933,0.184026,0.495489,0.998761,0.276039,0.629341,0.276039,0.220831
68,869.766,1,5.41113,5.16583,24.6196,12.6531,0.212517,0.179366,0.491254,0.998761,0.269049,0.613406,0.269049,0.21524
69,858.412,1,5.3501,5.70139,24.1953,12.5037,0.224362,0.174825,0.555589,0.998761,0.262237,0.597874,0.262237,0.20979
70,856.435,1,5.31329,5.40597,24.042,12.4406,0.226109,0.170398,0.485232,0.998761,0.255597,0.582735,0.255597,0.204478
71,850.985,1,5.30017,5.08651,23.8243,12.3809,0.237004,0.166083,0.499007,0.998761,0.249125,0.56798,0.249125,0.1993
72,848.519,1,5.301,4.66034,24.2938,12.5677,0.231003,0.161878,0.534792,0.998761,0.242817,0.553599,0.242817,0.194254
73,849.58,1,5.3197,4.93978,24.2776,12.5556,0.241114,0.157779,0.522252,0.998761,0.236669,0.539581,0.25826,0.203215
74,853.869,1,5.31261,5.54197,23.8611,12.3825,0.242962,0.153784,0.529656,0.998761,0.230676,0.525919,0.254748,0.20071
75,843.27,1,5.29813,5.21934,23.9651,12.4146,0.24486,0.14989,0.511502,0.998761,0.224835,0.512602,0.248298,0.195627
76,838.117,1,5.29233,4.84033,24.0282,12.4514,0.250452,0.146095,0.531984,0.998761,0.219142,0.499623,0.242011,0.190674
77,823.949,1,5.26965,4.40391,24.3605,12.5741,0.247115,0.142396,0.581496,0.998761,0.213594,0.486972,0.243857,0.19401
78,827.386,1,5.25021,4.29139,23.8717,12.3707,0.246293,0.13879,0.509058,0.998761,0.208185,0.474642,0.24604,0.19669
79,831.537,1,5.2423,4.6285,23.9612,12.3989,0.253454,0.135276,0.503164,0.998761,0.202914,0.462623,0.254833,0.204652
80,825.306,1,5.27084,4.44303,24.0319,12.4318,0.262334,0.131851,0.551899,0.998761,0.198751,0.45091,0.253439,0.201903
81,830.129,1,5.27636,4.55442,23.9583,12.4083,0.264217,0.128512,0.516212,0.998761,0.193718,0.439492,0.249686,0.198043
82,830.502,1,5.27616,4.56591,24.014,12.4184,0.277105,0.125258,0.585859,0.998761,0.191219,0.471661,0.250802,0.198838
