parameter,value,se_lin,rse_lin
Cl_pop,5.16892988538017,0.350358099425121,6.7781553860128
V1_pop,20.381809675738,1.588742231966,7.79490269628608
Q_pop,6.31452615564682,1.27523756048921,20.1953009466723
V2_pop,23.2289635724395,3.13708414672405,13.5050543126518
omega_Cl,0.252228992508637,0.0481735077193283,19.0991159423034
omega_V1,0.262974881074162,0.0595124861298975,22.6304831422718
omega_Q,0.672529596056882,0.155787287750001,23.1643765067589
omega_V2,0.353441996356164,0.12695224198179,35.918833441021
corr_V2_V1,0.998654433933824,0.187077145186519,18.7329209013371
a1,0.302015550788742,0.0221473722864965,7.33318937672465
a2,0.0624366091918316,0.00625401857626608,10.0165890768525
