simulations,OFV
500,945.866
1000,946.137
1500,945.916
2000,945.353
2500,945.896
3000,945.806
3500,945.756
4000,945.715
4500,945.917
5000,945.89
5500,945.633
6000,945.689
6500,945.564
7000,945.718
7500,945.593
8000,945.722
8500,945.891
9000,945.601
9500,945.453
10000,945.285
10500,945.306
11000,945.381
11500,945.306
12000,945.24
12500,944.873
13000,944.721
13500,944.692
14000,944.671
14500,944.632
15000,944.691
15500,944.777
16000,944.828
16500,944.769
17000,944.816
17500,944.844
18000,944.688
18500,944.785
19000,944.64
19500,944.438
20000,944.278
20500,944.273
21000,944.148
21500,944.155
22000,944.23
22500,944.261
23000,944.146
23500,944.119
24000,944.065
24500,944.096
25000,944.126
25500,944.115
26000,944.122
26500,944.118
27000,944.104
27500,944.127
28000,944.18
28500,944.187
29000,944.259
29500,944.284
30000,944.317
