standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-3.00447,0.00142857,-3.62121,0.00142857,-2.83617,0.00142857,-3.05602,0.00142857,All
-2.92651,0.00285714,-3.22074,0.00285714,-2.60064,0.00285714,-2.91553,0.00285714,All
-2.90249,0.00428571,-2.97457,0.00428571,-2.55459,0.00428571,-2.74396,0.00428571,All
-2.8328,0.00571429,-2.4254,0.00571429,-2.3201,0.00571429,-2.53285,0.00571429,All
-2.81581,0.00714286,-2.40961,0.00714286,-2.25727,0.00714286,-2.32227,0.00714286,All
-2.80886,0.00857143,-2.36206,0.00857143,-2.25499,0.00857143,-2.29178,0.00857143,All
-2.79181,0.01,-2.33484,0.01,-2.22968,0.01,-2.23495,0.01,All
-2.76162,0.0114286,-2.22047,0.0114286,-2.20913,0.0114286,-2.17188,0.0114286,All
-2.7397,0.0128571,-2.2011,0.0128571,-2.17815,0.0128571,-2.14706,0.0128571,All
-2.73859,0.0142857,-2.16958,0.0142857,-2.16561,0.0142857,-2.1143,0.0142857,All
-2.73212,0.0157143,-2.15368,0.0157143,-2.1467,0.0157143,-2.08072,0.0157143,All
-2.73203,0.0171429,-2.13815,0.0171429,-2.13195,0.0171429,-2.07989,0.0171429,All
-2.73142,0.0185714,-2.03251,0.0185714,-2.0858,0.0185714,-1.98174,0.0185714,All
-2.72073,0.02,-2.00256,0.02,-2.06687,0.02,-1.97867,0.02,All
-2.71569,0.0214286,-1.96403,0.0214286,-2.02426,0.0214286,-1.97236,0.0214286,All
-2.70597,0.0228571,-1.95765,0.0228571,-2.00975,0.0228571,-1.93759,0.0228571,All
-2.69162,0.0242857,-1.95436,0.0242857,-1.97086,0.0242857,-1.92966,0.0242857,All
-2.68439,0.0257143,-1.95428,0.0257143,-1.95178,0.0257143,-1.9174,0.0257143,All
-2.67851,0.0271429,-1.95185,0.0271429,-1.93511,0.0271429,-1.91153,0.0271429,All
-2.67416,0.0285714,-1.95142,0.0285714,-1.86045,0.0285714,-1.90099,0.0285714,All
-2.66564,0.03,-1.93476,0.03,-1.82902,0.03,-1.89291,0.03,All
-2.6647,0.0314286,-1.93272,0.0314286,-1.82594,0.0314286,-1.87197,0.0314286,All
-2.6589,0.0328571,-1.89698,0.0328571,-1.80797,0.0328571,-1.77392,0.0328571,All
-2.654,0.0342857,-1.89499,0.0342857,-1.80313,0.0342857,-1.77014,0.0342857,All
-2.65084,0.0357143,-1.88869,0.0357143,-1.80292,0.0357143,-1.7502,0.0357143,All
-2.64217,0.0371429,-1.87767,0.0371429,-1.80118,0.0371429,-1.74249,0.0371429,All
-2.64206,0.0385714,-1.87468,0.0385714,-1.79929,0.0385714,-1.73541,0.0385714,All
-2.63308,0.04,-1.86814,0.04,-1.79372,0.04,-1.71181,0.04,All
-2.63036,0.0414286,-1.86467,0.0414286,-1.75615,0.0414286,-1.69782,0.0414286,All
-2.62869,0.0428571,-1.84908,0.0428571,-1.71781,0.0428571,-1.67248,0.0428571,All
-2.62571,0.0442857,-1.84702,0.0442857,-1.69846,0.0442857,-1.66077,0.0442857,All
-2.62049,0.0457143,-1.84374,0.0457143,-1.67746,0.0457143,-1.63123,0.0457143,All
-2.61826,0.0471429,-1.83822,0.0471429,-1.67301,0.0471429,-1.61793,0.0471429,All
-2.60946,0.0485714,-1.82416,0.0485714,-1.6728,0.0485714,-1.60445,0.0485714,All
-2.60777,0.05,-1.81447,0.05,-1.66308,0.05,-1.58541,0.05,All
-2.6061,0.0514286,-1.80469,0.0514286,-1.65756,0.0514286,-1.57526,0.0514286,All
-2.59508,0.0528571,-1.8005,0.0528571,-1.65282,0.0528571,-1.55064,0.0528571,All
-2.58821,0.0542857,-1.79951,0.0542857,-1.65054,0.0542857,-1.54812,0.0542857,All
-2.58613,0.0557143,-1.787,0.0557143,-1.64622,0.0557143,-1.54207,0.0557143,All
-2.58437,0.0571429,-1.78696,0.0571429,-1.62111,0.0571429,-1.52888,0.0571429,All
-2.57833,0.0585714,-1.7718,0.0585714,-1.61717,0.0585714,-1.52839,0.0585714,All
-2.56401,0.06,-1.75361,0.06,-1.60659,0.06,-1.51974,0.06,All
-2.54758,0.0614286,-1.75093,0.0614286,-1.60569,0.0614286,-1.51751,0.0614286,All
-2.53918,0.0628571,-1.74934,0.0628571,-1.59951,0.0628571,-1.50164,0.0628571,All
-2.52613,0.0642857,-1.74674,0.0642857,-1.59219,0.0642857,-1.49621,0.0642857,All
-2.5,0.0657143,-1.74467,0.0657143,-1.592,0.0657143,-1.49441,0.0657143,All
-2.47997,0.0671429,-1.72549,0.0671429,-1.58511,0.0671429,-1.47854,0.0671429,All
-2.47967,0.0685714,-1.71628,0.0685714,-1.56616,0.0685714,-1.45815,0.0685714,All
-2.39154,0.07,-1.71552,0.07,-1.56463,0.07,-1.41975,0.07,All
-2.33402,0.0714286,-1.71299,0.0714286,-1.5635,0.0714286,-1.41245,0.0714286,All
-1.88471,0.0728571,-1.68942,0.0728571,-1.5612,0.0728571,-1.41011,0.0728571,All
-1.82985,0.0742857,-1.6825,0.0742857,-1.54247,0.0742857,-1.40735,0.0742857,All
-1.7787,0.0757143,-1.67808,0.0757143,-1.54141,0.0757143,-1.40632,0.0757143,All
-1.77764,0.0771429,-1.66651,0.0771429,-1.54067,0.0771429,-1.39226,0.0771429,All
-1.76604,0.0785714,-1.64715,0.0785714,-1.54018,0.0785714,-1.38635,0.0785714,All
-1.75825,0.08,-1.64621,0.08,-1.52899,0.08,-1.36066,0.08,All
-1.75662,0.0814286,-1.64082,0.0814286,-1.52012,0.0814286,-1.34727,0.0814286,All
-1.75609,0.0828571,-1.63509,0.0828571,-1.52001,0.0828571,-1.34548,0.0828571,All
-1.74337,0.0842857,-1.6348,0.0842857,-1.51864,0.0842857,-1.34518,0.0842857,All
-1.74195,0.0857143,-1.63107,0.0857143,-1.51617,0.0857143,-1.34109,0.0857143,All
-1.72331,0.0871429,-1.62928,0.0871429,-1.51329,0.0871429,-1.33401,0.0871429,All
