rep,ID,standEta_Cl_simulated,standEta_V1_simulated,standEta_Q_simulated,standEta_V2_simulated,filter
1,1,-2.47997,-1.53126,0.491561,-0.746539,0
2,1,-2.81581,-2.33484,1.06857,1.3885,0
3,1,-2.58613,-1.93476,0.826449,-1.92966,0
4,1,-2.73203,-2.03251,0.887546,0.275142,0
5,1,-2.69162,-1.89698,0.351831,-0.245593,0
6,1,-2.33402,-3.22074,1.41543,-0.00629427,0
7,1,-2.61826,-1.66651,0.825375,0.637675,0
8,1,-2.39154,-0.513429,-0.489236,0.121297,0
9,1,-2.6589,-1.84374,0.658539,-0.888164,0
10,1,-2.73859,-0.963634,-0.268238,0.239799,0
11,1,-2.56401,-1.8005,0.582382,0.535501,0
12,1,-2.70597,-1.31702,0.734018,1.57279,0
13,1,-2.65084,-1.2879,0.276062,1.83124,0
14,1,-2.52613,-1.1389,0.857838,-0.113313,0
15,1,-2.5,-0.938331,-0.153724,-0.30864,0
16,1,-2.6061,-1.30718,0.387119,0.915998,0
17,1,-2.62049,-1.57438,0.752457,-0.448496,0
18,1,-2.8328,-1.46731,0.267513,0.502992,0
19,1,-2.60777,-1.95142,0.693792,0.596315,0
20,1,-3.00447,-1.05821,0.175808,1.56277,0
21,1,-2.654,-1.4396,0.885061,2.01624,0
22,1,-2.63036,-0.990537,0.432351,-0.864092,0
23,1,-2.63308,-2.4254,0.818504,0.597112,0
24,1,-2.73212,-1.6825,0.794572,0.0637077,0
25,1,-2.7397,-1.68942,0.23335,0.397748,0
26,1,-2.64206,-1.57767,0.0382718,0.873059,0
27,1,-2.90249,-1.31739,0.369544,2.53613,0
28,1,-2.62571,-1.57294,0.739661,-0.296309,0
29,1,-2.67416,-1.33031,0.601342,0.0252812,0
30,1,-2.57833,-1.23028,-0.401995,-0.866905,0
31,1,-2.53918,-3.62121,1.35038,1.03599,0
32,1,-2.67851,-1.71552,0.380365,-0.407239,0
33,1,-2.71569,-1.20699,0.664766,0.487836,0
34,1,-2.47967,-2.15368,1.48871,-0.674752,0
35,1,-2.79181,-1.50229,0.199399,0.165006,0
36,1,-2.76162,-1.95436,0.0724237,0.17348,0
37,1,-2.66564,-1.75093,0.393123,-0.0225948,0
38,1,-2.80886,-1.47102,0.395937,0.282705,0
39,1,-2.6647,-1.40842,0.0421462,1.31056,0
40,1,-2.68439,-0.909664,0.765521,0.649045,0
41,1,-2.60946,-1.56154,0.580908,-1.32864,0
42,1,-2.58821,-1.82416,0.75918,-1.34727,0
43,1,-2.62869,-1.88869,1.19553,0.181082,0
44,1,-2.59508,-1.33915,0.565835,-0.68846,0
45,1,-2.72073,-2.13815,0.895147,0.152214,0
46,1,-2.54758,-2.40961,1.23229,-0.887823,0
47,1,-2.64217,-1.12441,0.629577,-0.221976,0
48,1,-2.58437,-2.00256,-0.0199409,-0.0345574,0
49,1,-2.73142,-1.86467,0.926316,0.805242,0
50,1,-2.92651,-2.97457,1.17949,2.09176,0
1,2,0.911327,1.03704,-1.00933,-0.265548,0
2,2,0.865538,0.815704,-0.403103,2.1154,0
3,2,0.917018,1.15802,-0.800707,-0.779259,0
4,2,1.18803,0.553621,0.264279,-0.934036,0
5,2,1.20376,0.438587,0.352862,-0.319335,0
6,2,0.910172,0.460667,0.0150915,-1.73541,0
7,2,1.05301,1.24343,-0.618719,1.49202,0
8,2,0.987235,0.111001,0.681199,-1.50164,0
9,2,0.990069,0.029742,0.621472,-0.723683,0
10,2,0.960428,1.13046,-0.410653,0.344644,0
11,2,0.995056,0.485321,0.0396896,-1.0625,0
12,2,1.02191,0.410354,-0.160153,0.275426,0
13,2,0.898881,0.600847,-0.254986,-1.34109,0
14,2,0.925368,0.622455,-0.500892,0.423839,0
15,2,0.878425,0.838795,-0.905815,-0.793927,0
16,2,0.845948,0.833344,-0.801245,-0.895551,0
17,2,1.00174,0.697422,0.45612,-1.00499,0
18,2,0.910525,0.643336,0.173827,-0.417107,0
19,2,1.09554,0.521449,0.53363,-1.38635,0
20,2,0.855029,0.625288,-0.126764,0.683714,0
21,2,0.973988,0.543131,0.453703,-1.41245,0
22,2,0.799023,0.514738,-0.313884,-0.424254,0
23,2,0.806915,-0.11763,-0.266132,0.0592386,0
24,2,0.758612,0.934828,-0.828464,2.5336,0
25,2,1.11902,0.979362,-0.0955512,-1.08542,0
26,2,0.906815,0.801817,-0.246458,-0.535518,0
27,2,0.887631,0.502691,-0.398487,-0.554186,0
28,2,0.864419,0.699516,-0.185134,0.718119,0
29,2,1.02263,0.755209,-0.336307,-0.220852,0
30,2,0.988781,1.28225,-0.953338,-1.33401,0
31,2,0.852033,1.28554,-0.869075,0.664554,0
32,2,0.940719,0.557328,-0.216117,-0.155321,0
33,2,0.974566,0.502055,-0.0486452,-1.66077,0
34,2,0.969826,1.21893,0.133907,0.263389,0
35,2,0.980586,0.807045,-0.668556,0.198145,0
36,2,0.769462,0.565697,-0.618582,0.191979,0
37,2,0.973015,0.703346,-0.397421,0.178921,0
38,2,0.976615,0.498753,-0.0162521,-0.618775,0
39,2,0.904859,0.686908,-0.2533,1.04558,0
40,2,0.99714,0.602423,-0.0533842,-2.08072,0
41,2,1.06643,1.2493,-0.505873,0.927794,0
42,2,1.10688,0.534918,0.438979,0.482032,0
43,2,0.911003,0.993464,-0.486314,-0.844121,0
44,2,1.0655,-0.13368,0.982923,-0.00249737,0
45,2,0.943268,0.295574,-0.0443037,-1.27257,0
46,2,1.0912,0.942255,0.0341678,-0.826417,0
47,2,1.04799,0.69058,0.560288,-1.04767,0
48,2,0.982877,0.320562,0.535253,0.395327,0
49,2,0.815163,0.494835,-0.0439178,-0.0951295,0
50,2,0.890918,0.342912,-0.528766,-0.900915,0
1,3,0.806076,1.13576,0.105553,-0.103077,0
2,3,0.721209,0.955715,-0.253449,-0.488478,0
3,3,0.622448,0.803258,-0.414987,1.0259,0
4,3,0.661756,0.301141,0.17666,1.08824,0
5,3,0.677139,1.19627,-0.195072,-0.255577,0
6,3,0.812275,0.609477,0.142284,1.22621,0
7,3,0.509873,0.336078,-0.238806,1.94438,0
8,3,0.589803,0.607933,-0.4512,0.953322,0
9,3,0.671534,0.450197,-0.041008,2.39563,0
10,3,0.86625,0.523724,0.354465,-0.451514,0
11,3,0.73984,0.894777,-0.153301,0.24366,0
12,3,0.771726,0.984878,-0.18653,0.61033,0
13,3,0.722606,0.180735,0.557967,0.44557,0
14,3,0.825772,0.10204,0.144517,0.939752,0
15,3,0.755032,0.753626,0.258449,0.969248,0
16,3,0.719681,0.538353,0.0792235,-0.0320109,0
17,3,0.666203,0.777775,-0.434528,0.196506,0
18,3,0.853849,0.725461,0.259126,0.583254,0
19,3,0.578612,0.0482121,0.231488,-0.343592,0
20,3,0.705991,0.625115,0.0703301,0.269432,0
21,3,0.781655,0.339807,0.211269,0.130291,0
22,3,0.847877,0.498262,0.149176,1.13961,0
23,3,0.815673,0.66866,0.236006,0.291225,0
24,3,0.828511,0.753081,0.18537,0.0278338,0
25,3,0.880094,0.737856,-0.125399,0.297745,0
26,3,0.717261,0.614988,0.117379,0.104017,0
27,3,0.642877,0.147442,0.0093927,0.782596,0
28,3,0.669221,0.647036,-0.101788,1.97137,0
29,3,0.592193,0.1109,-0.118732,-0.777425,0
30,3,0.725101,1.04924,-0.226469,-0.0753917,0
31,3,0.666013,0.324126,0.142972,0.669789,0
32,3,0.76622,0.579941,-0.0683102,0.906041,0
33,3,0.652395,0.751278,0.400145,1.25581,0
34,3,0.746369,1.31559,-0.251399,2.50135,0
35,3,0.48932,0.354489,-0.310267,2.81811,0
36,3,0.562654,0.648629,-0.49214,1.57516,0
37,3,0.60753,0.676502,-0.154952,1.55402,0
38,3,0.564258,0.581461,-0.2682,1.00763,0
39,3,0.64739,0.0187476,0.241106,1.06796,0
40,3,0.595195,0.411943,-0.15185,0.629851,0
41,3,0.644025,0.709119,-0.221249,1.18015,0
42,3,0.646483,0.627363,-0.0701709,1.33698,0
43,3,0.884382,0.873424,0.297004,0.956685,0
44,3,0.64616,1.18166,-0.556977,-0.635716,0
45,3,0.750009,1.05991,-0.142674,0.955729,0
46,3,0.957763,0.954287,0.113509,-0.921832,0
47,3,0.854209,1.04129,0.16855,1.95288,0
48,3,0.851425,0.848279,0.0991489,0.692636,0
49,3,0.57232,0.810209,-0.13501,-0.173578,0
50,3,0.756929,0.999046,-0.186568,1.51155,0
1,4,-0.19572,0.424852,-1.43257,0.703927,0
2,4,-0.0867764,-0.0653484,-0.854744,-1.52888,0
3,4,0.0123303,-0.512643,0.209907,-3.05602,0
4,4,-0.178267,-0.3167,-0.618122,0.51235,0
5,4,-0.250227,-0.136859,-0.835715,1.608,0
6,4,-0.147882,-0.509923,-0.47182,-0.272667,0
7,4,-0.12246,-0.723967,-0.726912,-1.89291,0
8,4,-0.103468,-0.446636,-0.788882,-1.36066,0
9,4,-0.127935,0.059753,-1.0791,2.00763,0
10,4,-0.0654682,0.203441,-1.2186,-2.1143,0
11,4,-0.128001,-0.306229,-0.726912,-0.360935,0
12,4,-0.133828,-0.157624,-0.89809,-0.403368,0
13,4,-0.118053,-0.124624,-1.02287,0.31365,0
14,4,0.0491744,-1.24006,0.574061,-1.77014,0
15,4,-0.078416,-0.716205,0.537882,-2.53285,0
16,4,-5.32441e-05,-0.334166,-0.756444,0.703041,0
17,4,-0.168803,-0.218482,-0.925165,-0.569251,0
18,4,-0.00437838,-0.795312,0.316267,-2.23495,0
19,4,0.114554,-0.455721,0.255307,-2.91553,0
20,4,-0.159318,0.0311943,-1.33967,-0.187486,0
21,4,0.0209056,-0.526569,-0.346916,-1.55064,0
22,4,0.32744,-0.779705,0.699939,-1.91153,0
23,4,-0.0374229,-0.406578,-0.174794,-1.7502,0
24,4,-0.0871281,-0.0889824,-0.753214,-1.40632,0
25,4,-0.145383,-0.105734,-1.02036,-0.39102,0
26,4,0.177227,-1.2571,1.4345,-1.61793,0
27,4,-0.0341591,0.338777,-1.24028,1.41841,0
28,4,-0.344409,-0.480492,-0.661169,1.52836,0
29,4,-0.0979414,-0.226658,-0.358803,1.5779,0
30,4,0.0610851,-0.699802,0.583749,-1.98174,0
31,4,0.058502,-0.180288,-0.583377,-0.254838,0
32,4,-0.143258,0.0281892,-1.30036,-0.298738,0
33,4,-0.165546,0.0225706,-0.826198,0.646395,0
34,4,-0.137249,-1.01308,0.0515867,-1.58541,0
35,4,-0.216638,-0.207699,-1.06208,-0.057092,0
36,4,-0.111406,-0.224564,-0.878706,0.75696,0
37,4,-0.280782,-0.150125,-1.54067,-1.12398,0
38,4,-0.098601,0.0346311,-1.25231,-1.90099,0
39,4,-0.162556,0.0902533,-1.18272,-2.14706,0
40,4,-0.0553855,0.426027,-0.882136,1.20279,0
41,4,-0.0962279,0.608257,-1.52899,-1.01314,0
42,4,-0.194733,0.19549,-1.01016,2.12165,0
43,4,-0.261875,-0.121155,-1.26948,-0.619237,0
44,4,-0.109596,0.0755358,-1.08925,-0.409017,0
45,4,-0.107206,-0.707012,-0.403267,-0.0587332,0
46,4,-0.102436,-0.0201552,-0.861679,-0.366455,0
47,4,-0.134539,-0.106014,-0.862508,-1.87197,0
48,4,-0.139769,0.219149,-1.30364,0.0110766,0
49,4,-0.0973261,-0.382953,-0.339822,-2.32227,0
50,4,-0.151186,-0.179276,-0.792967,0.718221,0
1,5,-0.410969,0.685423,-0.0537166,0.336779,0
2,5,-0.478469,0.105745,1.31258,-0.775867,0
3,5,-0.408334,-0.323708,0.928529,0.485452,0
4,5,-0.443408,0.0677279,0.695232,-1.69782,0
5,5,-0.559243,-0.0120788,0.607935,1.48387,0
6,5,-0.489123,-0.401253,0.887975,0.596592,0
7,5,-0.357173,1.21896,0.0640116,0.810218,0
8,5,-0.636706,0.127765,0.564742,-0.916587,0
9,5,-0.480997,0.126376,0.517786,0.293386,0
10,5,-0.543733,0.983128,0.60303,0.127232,0
11,5,-0.467386,0.662079,0.610857,-0.138062,0
12,5,-0.423568,-0.216014,1.12239,0.428275,0
13,5,-0.384906,-0.442886,0.832022,1.05067,0
14,5,-0.690213,-0.392201,1.13049,-1.32503,0
15,5,-0.456847,0.168883,0.587978,-0.377283,0
16,5,-0.541934,-0.156427,0.733258,0.359746,0
17,5,-0.446862,-0.393799,1.0721,-0.694689,0
18,5,-0.433659,0.268495,0.982452,0.155131,0
19,5,-0.549569,-0.106324,0.617593,0.5236,0
20,5,-0.516919,0.221581,0.56235,-0.684719,0
21,5,-0.405555,-0.506157,0.808994,0.395186,0
22,5,-0.514479,0.762957,0.226586,-0.307889,0
23,5,-0.538552,-0.478019,0.911909,0.252153,0
24,5,-0.358735,-0.282583,0.860449,-0.136363,0
25,5,-0.470131,0.264161,0.749633,-0.451615,0
26,5,-0.430975,0.905753,0.058831,0.219789,0
27,5,-0.409138,-0.557669,1.72013,0.675719,0
28,5,-0.4793,0.399178,0.603445,-0.607928,0
29,5,-0.469188,1.3669,0.186148,-0.385811,0
30,5,-0.384819,0.354623,0.876161,-0.160315,0
31,5,-0.356006,-0.153678,0.919144,0.257972,0
32,5,-0.526823,-0.0525037,0.639353,-0.807416,0
33,5,-0.544133,0.30736,0.516435,-0.062278,0
34,5,-0.537807,0.449047,0.0167349,1.0182,0
35,5,-0.482607,-0.888528,1.85795,-0.336523,0
36,5,-0.407395,-0.316468,0.982341,0.0630422,0
37,5,-0.336099,0.459063,0.461658,-0.00403495,0
38,5,-0.299254,0.295256,1.29459,0.216363,0
39,5,-0.403836,0.241437,0.514183,-0.597679,0
40,5,-0.349548,-0.938535,1.63401,1.15078,0
41,5,-0.599328,-0.471928,1.23443,-0.923828,0
42,5,-0.343034,-0.356105,1.09223,-0.286759,0
43,5,-0.554881,0.0531842,0.493817,0.898761,0
44,5,-0.484186,-0.409545,1.22983,0.452392,0
45,5,-0.498542,-0.360271,1.23347,-0.151409,0
46,5,-0.596832,0.05613,0.500731,-0.634126,0
47,5,-0.435812,0.962346,-0.190059,-0.502737,0
48,5,-0.54676,-0.503577,1.04659,-0.360199,0
49,5,-0.40268,-0.235484,0.675087,-0.113807,0
50,5,-0.378565,0.066205,0.686521,0.850212,0
1,6,0.448682,1.63862,1.82982,-0.0988471,0
2,6,0.624117,1.93389,0.631118,2.44381,0
3,6,0.568281,1.71415,1.54697,1.00963,0
4,6,0.444116,2.04819,0.149517,-0.100356,0
5,6,0.530923,2.26406,1.55061,-0.37761,0
6,6,0.496847,1.10351,1.82492,0.887392,0
7,6,0.521463,1.8529,1.30812,0.464798,0
8,6,0.621247,1.57281,1.26341,2.06367,0
9,6,0.406083,2.26519,1.45498,0.312399,0
10,6,0.470056,0.502044,2.93902,0.707243,0
11,6,0.560254,1.25838,1.89978,0.879407,0
12,6,0.395095,1.84185,1.40655,0.425338,0
13,6,0.497706,2.07407,0.85456,1.28381,0
14,6,0.530835,1.17828,1.48496,1.79207,0
15,6,0.486246,0.595228,1.79607,0.421763,0
16,6,0.623274,1.17738,2.12149,1.35315,0
17,6,0.577212,2.6048,0.294951,-0.372743,0
18,6,0.582296,1.78425,2.03269,0.0955861,0
19,6,0.626455,1.06409,1.64157,0.618736,0
20,6,0.623317,1.93645,1.2217,0.308331,0
21,6,0.596778,1.7045,0.899787,-0.42914,0
22,6,0.840685,1.10965,2.37881,2.27219,0
23,6,0.665624,1.3484,2.13647,0.582181,0
24,6,0.567829,1.53866,1.60173,0.979205,0
25,6,0.441037,2.31767,1.14465,-1.93759,0
26,6,0.610219,1.41602,1.27431,0.98047,0
27,6,0.607228,2.12182,1.21602,0.394818,0
28,6,0.571374,1.93237,1.00364,0.721535,0
29,6,0.47765,2.20705,0.257942,0.258762,0
30,6,0.571869,1.9685,1.45244,-0.00438153,0
31,6,0.392596,0.961466,2.2673,0.777608,0
32,6,0.497109,2.62414,0.133457,-0.185204,0
33,6,0.388165,1.49721,0.799349,1.28169,0
34,6,0.528941,1.52366,1.43217,0.421968,0
35,6,0.612954,2.10103,1.24599,-1.01743,0
36,6,0.434297,1.49355,1.98714,1.38363,0
37,6,0.443073,1.77237,0.878276,2.47202,0
38,6,0.366265,1.3388,1.34528,-0.0457618,0
39,6,0.550551,2.15416,0.54328,-1.08446,0
40,6,0.520316,2.43175,-0.301093,-1.12665,0
41,6,0.593851,2.08889,1.16657,-0.798745,0
42,6,0.700621,2.54186,0.297824,2.11514,0
43,6,0.638177,1.14304,1.32056,0.154879,0
44,6,0.717664,1.44099,1.95764,2.62387,0
45,6,0.302027,0.0587575,2.39872,0.858047,0
46,6,0.452238,1.37417,1.32203,0.596501,0
47,6,0.591988,2.58896,0.798914,0.246465,0
48,6,0.517453,1.98475,1.86477,3.49133,0
49,6,0.71834,0.7196,2.34065,2.65252,0
50,6,0.503804,1.51667,1.56428,1.5242,0
1,7,0.373428,-1.84702,-1.56616,-0.50066,0
2,7,0.254607,-1.93272,-1.3539,2.5285,0
3,7,0.49358,-1.54331,-1.29316,-0.305136,0
4,7,0.441392,-1.74467,-1.40727,1.95725,0
5,7,0.258497,-1.50633,-1.65756,1.34273,0
6,7,0.379092,-1.83822,-1.39874,-1.67248,0
7,7,0.477554,-1.787,-1.21917,0.160227,0
8,7,0.529242,-1.78696,-1.2864,-0.849861,0
9,7,0.302845,-1.56885,-1.51864,0.348937,0
10,7,0.510858,-1.95428,-1.08359,-2.74396,0
11,7,0.524418,-1.64082,-1.19476,-0.810553,0
12,7,0.540892,-1.58466,-1.26396,0.512775,0
13,7,0.33953,-1.64715,-1.60569,-0.108277,0
14,7,0.241415,-1.67808,-1.64622,-0.607991,0
15,7,0.494802,-1.81447,-1.3024,-0.401377,0
16,7,0.496126,-1.87767,-1.20124,1.66219,0
17,7,0.410699,-2.16958,-1.27402,-0.850715,0
18,7,0.468728,-1.47421,-1.47461,1.05638,0
19,7,0.197469,-1.87468,-1.54247,0.908378,0
20,7,0.437835,-1.95185,-1.25754,0.935523,0
21,7,0.28569,-1.89499,-1.49139,-1.14204,0
22,7,0.396573,-1.63107,-1.65282,-1.77392,0
23,7,0.565034,-1.72549,-1.20468,-0.405488,0
24,7,0.440285,-1.6131,-1.49914,-1.51974,0
25,7,0.395006,-1.86814,-1.3834,1.52614,0
26,7,0.472944,-1.20239,-1.5635,1.31122,0
27,7,0.460275,-2.22047,-1.07622,0.290259,0
28,7,0.447459,-1.7718,-1.16993,0.492593,0
29,7,0.315439,-1.74674,-1.75615,-0.342582,0
30,7,0.528752,-1.56779,-1.21305,1.6225,0
31,7,0.337697,-1.53625,-1.25081,1.96064,0
32,7,0.449964,-1.62928,-1.26538,0.698134,0
33,7,0.406148,-2.2011,-1.25339,-0.935958,0
34,7,0.293834,-1.6348,-1.59951,0.959185,0
35,7,0.206889,-1.80469,-1.592,1.32097,0
36,7,0.391407,-1.95765,-1.23941,0.240251,0
37,7,0.293471,-1.96403,-1.23093,-1.32952,0
38,7,0.464708,-1.26603,-1.5612,-0.525378,0
39,7,0.357818,-1.61677,-1.44203,0.666855,0
40,7,0.425086,-1.71299,-1.34647,1.78453,0
41,7,0.348164,-1.63509,-1.56463,0.533325,0
