iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1487.61,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1473.85,1,6.85661,0.783503,0.366996,46.8848,15.5868,56.1667,0.974679,0.974679,1.06822,0.974679,0.998743,0.974679,0.974679
3,1463.11,1,5.60265,0.325891,0.59225,46.4588,16.5039,56.1538,0.95,0.95,1.04117,0.95,0.998743,0.95,0.95
4,1447.15,1,5.44441,0.821223,0.549718,40.7996,18.712,49.6078,0.925945,0.925945,1.01481,0.925945,0.998743,0.925945,0.925945
5,1443.52,1,3.89571,0.598638,0.816013,45.3464,16.4351,55.1089,0.9025,0.9025,1.0404,0.9025,0.998743,0.9025,0.9025
6,1433.86,1,5.8273,0.837052,0.458655,46.0203,15.9498,55.7441,0.879648,0.879648,1.01406,0.879648,0.998743,0.879648,0.879648
7,1425.59,1,5.43496,0.524502,0.525242,48.9429,18.366,58.794,0.857375,0.857375,1.00183,0.857375,0.998743,0.857375,0.857375
8,1399.88,1,6.5902,1.08959,0.371577,53.3334,17.7002,63.6805,0.835666,0.835666,0.976459,0.835666,0.998743,0.835666,0.835666
9,1406.18,1,5.91161,0.850812,0.506774,56.8205,16.6403,67.824,0.814506,0.814506,1.05327,0.814506,0.998743,0.814506,0.814506
10,1384.76,1,5.06976,0.916693,0.633384,51.2452,15.0921,60.9247,0.793882,0.793882,1.03778,0.793882,0.998743,0.793882,0.793882
11,1362.78,1,5.04383,0.7415,0.653093,54.0283,13.8154,64.161,0.773781,0.773781,1.01151,0.773781,0.998743,0.773781,0.773781
12,1350.92,1,6.21767,0.800079,0.498222,50.5456,13.2385,59.5961,0.754188,0.754188,1.02607,0.754188,0.998743,0.754188,0.754188
13,1346.1,1,5.20258,0.541973,0.685911,53.9034,17.0002,63.7751,0.735092,0.735092,1.00009,0.735092,0.998743,0.735092,0.735092
14,1344.65,1,6.0774,0.72207,0.485101,56.0301,15.4776,66.2786,0.716479,0.716479,1.08266,0.716479,0.998743,0.716479,0.716479
15,1325.84,1,6.41229,0.7549,0.461764,53.7521,16.4706,63.5614,0.698337,0.698337,1.18018,0.698337,0.998743,0.698337,0.698337
16,1327.76,1,5.24235,0.717567,0.617051,47.4833,20.1065,56.1922,0.680655,0.680655,1.30396,0.680655,0.998743,0.680655,0.680655
17,1301.68,1,5.92537,0.75646,0.515607,47.6469,16.5508,56.6422,0.66342,0.66342,1.27094,0.66342,0.998743,0.66342,0.66342
18,1289.85,1,5.78959,0.748509,0.548316,47.3371,16.1656,56.0854,0.646622,0.646622,1.23876,0.646622,0.998743,0.646622,0.646622
19,1283.33,1,5.99555,0.723688,0.509644,47.8362,16.0641,56.4454,0.630249,0.630249,1.2074,0.630249,0.998743,0.630249,0.630249
20,1274.11,1,5.55355,1.06019,0.563673,44.0192,15.84,51.963,0.614291,0.614291,1.17682,0.614291,0.998743,0.614291,0.614291
21,1268.67,1,5.81297,0.759307,0.569929,44.0714,19.4774,52.5083,0.598737,0.598737,1.14703,0.598737,0.998743,0.598737,0.598737
22,1247.21,1,6.3264,0.909656,0.470365,48.2473,13.8238,57.8976,0.583577,0.583577,1.11798,0.583577,0.998743,0.583577,0.583577
23,1228.12,1,6.05993,0.727058,0.527032,45.1962,10.3735,54.5602,0.5688,0.5688,1.08968,0.5688,0.998743,0.5688,0.5688
24,1215.17,1,6.4376,0.710789,0.501937,48.9446,10.615,58.9453,0.554398,0.554398,1.06208,0.554398,0.998743,0.554398,0.554398
25,1207.95,1,4.92176,0.638043,0.72465,46.188,11.8193,55.4439,0.54036,0.54036,1.03519,0.54036,0.998743,0.54036,0.54036
26,1205.97,1,5.61451,0.656067,0.586792,45.6937,11.0995,55.1937,0.526678,0.526678,1.09492,0.526678,0.998743,0.526678,0.526678
27,1187.75,1,5.70317,0.777163,0.589333,47.233,15.0006,57.0171,0.513342,0.513342,1.12563,0.513342,0.998743,0.513342,0.513342
28,1179.03,1,6.42693,0.660858,0.495539,47.7467,13.2709,57.5987,0.500344,0.500344,1.10554,0.500344,0.998743,0.500344,0.500344
29,1166.02,1,6.00653,0.80125,0.551657,45.2708,12.2849,54.3842,0.487675,0.487675,1.07755,0.487675,0.998743,0.487675,0.487675
30,1151.74,1,5.51865,0.68435,0.622638,45.027,11.6409,54.1756,0.475327,0.475327,1.05026,0.475327,0.998743,0.475327,0.475327
31,1158.3,1,5.79097,0.698637,0.563619,50.3431,9.97712,60.202,0.463291,0.463291,1.10291,0.463291,0.998743,0.463291,0.463291
32,1137.48,1,6.03453,0.677009,0.506102,48.8427,9.37839,58.3152,0.45156,0.45156,1.07498,0.45156,0.998743,0.45156,0.45156
33,1124.24,1,5.9155,0.656512,0.545613,48.7236,9.32039,57.9271,0.440127,0.440127,1.04776,0.440127,0.998743,0.440127,0.440127
34,1115.79,1,5.8621,0.552348,0.526841,47.8861,9.79384,57.0416,0.428982,0.428982,1.10926,0.428982,0.998743,0.428982,0.428982
35,1102.76,1,6.0865,0.640879,0.494876,47.7541,10.0289,56.957,0.41812,0.41812,1.08118,0.41812,0.998743,0.41812,0.41812
36,1097.29,1,6.10682,0.619738,0.530441,48.1087,13.0578,57.3744,0.407533,0.407533,1.0538,0.407533,0.998743,0.407533,0.407533
37,1079.09,1,6.25374,0.68665,0.500755,46.7739,12.6714,55.6014,0.397214,0.397214,1.02712,0.397214,0.998743,0.397214,0.397214
38,1069.73,1,6.76446,0.586851,0.42976,45.7042,13.3881,54.4754,0.387157,0.387157,1.00111,0.387157,0.998743,0.387157,0.387157
39,1056.06,1,6.61423,0.662903,0.455973,44.9396,15.3218,53.6587,0.377354,0.377354,0.975762,0.377354,0.998743,0.377354,0.377354
40,1057.47,1,5.94508,0.614436,0.5684,45.9866,14.2937,54.8382,0.367799,0.367799,0.951055,0.367799,0.998743,0.367799,0.367799
41,1049.27,1,5.72254,0.680214,0.6032,45.0206,16.1954,53.5955,0.358486,0.358486,0.926973,0.358486,0.998743,0.358486,0.358486
42,1031.2,1,5.35091,0.645614,0.663819,43.3131,16.1247,51.7095,0.349409,0.349409,0.903502,0.349409,0.998743,0.349409,0.349409
43,1020.2,1,5.59641,0.614358,0.610802,45.1309,17.6923,53.7169,0.340562,0.340562,0.897776,0.340562,0.998743,0.340562,0.340562
44,1012.03,1,5.5295,0.634307,0.63444,41.9967,19.3253,49.9985,0.331938,0.331938,0.875044,0.331938,0.998743,0.331938,0.331938
45,997.556,1,6.20573,0.612896,0.50995,41.7881,15.8675,49.618,0.323534,0.323534,0.852887,0.323534,0.998743,0.323534,0.323534
46,985.806,1,6.10875,0.544532,0.536711,40.3297,14.9895,47.9942,0.315341,0.315341,0.831292,0.315341,0.998743,0.315341,0.315341
47,973.239,1,6.10734,0.667444,0.51562,40.8934,14.6235,48.7424,0.307357,0.307357,0.810243,0.307357,0.998743,0.307357,0.307357
48,974.15,1,5.78722,0.632055,0.566642,39.2765,14.5371,46.7667,0.299574,0.299574,0.789727,0.299574,0.998743,0.299574,0.299574
