simulations,OFV
500,964.371
1000,964.824
1500,965.496
2000,964.584
2500,964.825
3000,965.079
3500,965.166
4000,964.523
4500,965.051
5000,965.495
5500,965.04
6000,965.161
6500,965.267
7000,965.566
7500,965.607
8000,965.903
8500,966.211
9000,965.922
9500,965.889
10000,965.782
10500,965.645
11000,965.887
11500,965.986
12000,965.985
12500,965.97
13000,966.059
13500,965.911
14000,966.013
14500,966.028
15000,966.105
15500,966.219
16000,966.319
16500,966.298
17000,966.18
17500,966.306
18000,966.196
18500,966.236
19000,966.298
19500,966.311
20000,966.07
20500,966.008
21000,965.917
21500,965.813
22000,965.794
22500,965.839
23000,965.706
23500,965.66
24000,965.634
24500,965.696
25000,965.662
25500,965.67
26000,965.707
26500,965.723
27000,965.723
27500,965.722
28000,965.763
28500,965.783
29000,965.701
29500,965.755
30000,965.671
