iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2027.65,1,7.77311,5.76621,21.0128,34.1276,3,3,0,1.5,1.5,1.5,1.5
2,2003.24,1,4.35081,7.62104,24.1624,45.9175,2.92404,2.92404,0,1.46202,1.63721,1.70412,1.46202
3,1995.23,1,3.70635,8.9735,24.779,76.2103,2.85,2.85,0,1.425,1.71967,1.66097,1.5348
4,1975.42,1,2.67053,10.8675,35.852,113.388,2.77784,2.77784,0,1.38892,1.67613,1.61892,1.49594
5,1968.53,1,2.56693,11.7095,56.0039,128.837,2.7075,2.7075,0,1.35375,1.63369,1.58739,1.45806
6,1964.34,1,2.40178,9.40973,49.5197,138.071,2.63894,2.63894,0,1.31947,1.61712,1.71177,1.42114
7,1945,1,2.20163,8.84064,61.9295,174.425,2.57212,2.57212,0,1.28606,1.60176,1.66843,1.38516
8,1929.78,1,1.9036,10.1721,64.54,164.539,2.507,2.507,0,1.2535,1.5612,1.62618,1.35008
9,1936.09,1,2.01507,7.01912,68.6816,164.153,2.44352,2.44352,0,1.22176,1.71422,1.58501,1.3159
10,1918.81,1,1.70294,9.00297,52.8031,184.66,2.38165,2.38165,0,1.19082,1.83847,1.54487,1.28258
11,1912.63,1,2.05538,7.11494,70.6786,182.61,2.32134,2.32134,0,1.16107,1.88026,1.50576,1.2501
12,1892.68,1,2.02152,7.4675,57.8689,187.299,2.26257,2.26257,0,1.13167,1.83265,1.46763,1.21845
13,1887.1,1,2.37906,13.1713,45.2686,302.082,2.20528,2.20528,0,1.10302,1.98495,1.43047,1.22596
14,1873.5,1,2.20321,9.71252,49.0754,232.947,2.14944,2.14944,0,1.07509,2.1228,1.39425,1.19492
15,1857.46,1,2.138,12.5273,39.0459,227.477,2.09501,2.09501,0,1.04787,2.06905,1.35894,1.16466
16,1859.69,1,2.16605,27.109,37.5111,184.071,2.04197,2.04197,0,1.02133,2.01666,1.39272,1.13517
17,1834.88,1,2.1264,16.5459,29.0321,209.904,1.99026,1.99026,0,0.995472,1.9656,1.35746,1.10643
18,1832.42,1,2.16871,19.6842,29.4541,194.787,1.93987,1.93987,0,0.970266,1.91583,1.38126,1.13492
19,1820.63,1,2.39873,16.125,30.4542,194.253,1.89075,1.89075,0,0.945699,1.86732,1.41357,1.10619
20,1805.07,1,2.50616,12.1754,25.4209,171.08,1.84287,1.84287,0,0.921753,1.82003,1.37778,1.09451
21,1799.98,1,2.73623,17.8192,27.5664,183.006,1.79621,1.79621,0,0.898414,1.77395,1.34289,1.0668
22,1772.88,1,2.547,22.4355,27.1539,204.222,1.75073,1.75073,0,0.875665,1.72903,1.30889,1.03979
23,1774.57,1,2.08173,21.2898,25.6919,241.958,1.7064,1.7064,0,0.853493,1.70239,1.27575,1.01346
