iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1291.6,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1283.87,1,9.5728,11.7484,46.7504,89.0321,0.95,0.95,0.285,0.285,0.985741,0.974679,1.1869,0.974679,0.994533,0.974679
3,1264.5,1,9.49057,11.2593,44.1269,84.6619,0.9025,0.9025,0.27075,0.27075,0.978512,0.95,1.17631,0.95,1.08119,0.95
4,1239.1,1,9.47903,10.6217,43.7377,72.0477,0.857375,0.857375,0.257212,0.257212,0.953559,0.925945,1.31774,0.925945,1.10677,0.925945
5,1227.94,1,9.5347,9.66327,44.5437,72.4932,0.814506,0.814506,0.244352,0.244352,0.930092,0.9025,1.32584,0.9025,1.07875,0.9025
6,1204.09,1,9.31154,11.1241,40.9836,81.0664,0.773781,0.773781,0.232134,0.232134,0.926079,0.879648,1.29227,0.879648,1.05143,0.879648
7,1191.97,1,9.0651,11.0022,41.5817,83.3095,0.735092,0.735092,0.220528,0.220528,0.924182,0.857375,1.34834,0.857375,1.02481,0.857375
8,1174.23,1,8.82014,13.8139,40.6474,79.0597,0.698337,0.698337,0.209501,0.209501,0.93932,0.835666,1.3142,0.835666,0.99886,0.835666
9,1155.44,1,8.91595,12.4983,40.6009,89.0362,0.66342,0.66342,0.199026,0.199026,0.94849,0.814506,1.28093,0.814506,0.973568,0.814506
10,1131.9,1,8.74868,12.7614,41.8347,94.5287,0.630249,0.630249,0.189075,0.189075,0.961877,0.793882,1.24849,0.793882,0.948917,0.793882
11,1125.57,1,8.73,11.5643,42.7894,98.0196,0.598737,0.598737,0.179621,0.179621,0.949137,0.773781,1.43091,0.773781,0.92489,0.773781
12,1118.79,1,8.73557,12.0426,42.5472,99.3318,0.5688,0.5688,0.17064,0.17064,0.965182,0.754188,1.41218,0.754188,0.901471,0.754188
13,1094.86,1,8.78695,10.951,45.9017,99.7221,0.54036,0.54036,0.162108,0.162108,0.957634,0.735092,1.44228,0.735092,0.889265,0.735092
14,1085.97,1,8.9903,11.2938,43.5099,103.552,0.513342,0.513342,0.154003,0.154003,0.971487,0.716479,1.40576,0.716479,0.866748,0.716479
15,1071.1,1,8.9623,12.4819,44.0989,112.598,0.487675,0.487675,0.146302,0.146302,0.963378,0.698337,1.37017,0.698337,0.870206,0.698337
16,1063.11,1,8.97131,12.9915,44.0274,116.956,0.463291,0.463291,0.138987,0.138987,0.975822,0.680655,1.37525,0.680655,0.848172,0.680655
17,1042.07,1,8.8998,11.6016,45.5024,107.099,0.440127,0.440127,0.132038,0.132038,0.976824,0.66342,1.34043,0.66342,0.887499,0.66342
18,1039.25,1,8.97402,11.7626,46.5061,98.4407,2.22045e-16,0.451977,0.157512,0.126734,0.981427,0.646622,1.30649,0.646622,0.988802,0.646622
19,1036.06,1,8.99444,11.3967,46.3443,97.0185,2.22045e-16,0.551795,0.158598,0.119987,0.981504,0.630249,1.27341,0.630249,0.969232,0.630249
20,1034.31,1,8.97084,11.3719,47.5257,97.2613,2.22045e-16,0.543216,0.155551,0.122559,0.978945,0.614291,1.24116,0.614291,0.982099,0.614291
21,1025.5,1,9.03891,10.4244,46.7261,105.664,2.22045e-16,0.489353,0.148993,0.129475,0.976162,0.598737,1.20974,0.598737,0.964143,0.598737
22,1022.07,1,9.09946,10.2028,47.4969,101.271,2.22045e-16,0.516924,0.151136,0.125266,0.996972,0.583577,1.1791,0.583577,0.939731,0.583577
23,1009.15,1,9.14034,9.8224,47.1064,102.66,2.10942e-16,0.615032,0.143579,0.119693,0.978531,0.5688,1.14925,0.5688,0.915936,0.5688
