simulations,OFV
500,981.871
1000,983.038
1500,982.562
2000,982.275
2500,982.315
3000,982.676
3500,982.577
4000,982.268
4500,982.552
5000,982.724
5500,982.005
6000,982.036
6500,982.182
7000,982.442
7500,982.639
8000,982.759
8500,982.962
9000,982.9
9500,982.861
10000,982.811
10500,982.679
11000,982.822
11500,982.844
12000,982.887
12500,982.884
13000,982.913
13500,982.995
14000,983.05
14500,983.025
15000,982.965
15500,983.046
16000,983.066
16500,983.047
17000,982.962
17500,982.981
18000,982.947
18500,982.989
19000,983.025
19500,982.985
20000,982.992
20500,982.861
21000,982.708
21500,982.725
22000,982.708
22500,982.678
23000,982.659
23500,982.66
24000,982.648
24500,982.615
25000,982.67
25500,982.673
26000,982.666
26500,982.673
27000,982.687
27500,982.634
28000,982.63
28500,982.644
29000,982.676
29500,982.694
30000,982.67
