simulations, -2LL
1000,609.554
2000,609.212
3000,608.82
4000,608.806
5000,608.691
6000,608.36
7000,608.475
8000,608.463
9000,608.289
10000,608.272
11000,608.312
12000,608.205
13000,608.291
14000,608.356
15000,608.346
16000,608.413
17000,608.472
18000,608.51
19000,608.571
20000,608.353
21000,608.293
22000,608.346
23000,608.363
24000,608.33
25000,608.344
26000,608.367
27000,608.382
28000,608.333
29000,608.342
30000,608.363
