iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1286.12,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1275.26,1,9.35758,12.9237,45.5705,89.5125,0.95,0.95,0.285,0.285,0.984635,0.974679,1.04516,0.974679,0.974679,0.974679
3,1259.58,1,9.55804,11.4674,43.2912,85.4716,0.9025,0.9025,0.27075,0.27075,1.00654,0.95,1.10273,0.95,1.03072,0.95
4,1235.69,1,9.61896,11.3135,47.968,67.6886,0.857375,0.857375,0.257212,0.257212,0.992886,0.925945,1.0748,0.925945,1.11731,0.925945
5,1207.82,1,9.75332,11.7087,47.6991,63.994,0.814506,0.814506,0.244352,0.244352,0.982884,0.9025,1.04759,0.9025,1.08902,0.9025
6,1196.7,1,9.33925,13.1438,44.8068,73.1553,0.773781,0.773781,0.232134,0.232134,0.980395,0.879648,1.02106,0.879648,1.06144,0.879648
7,1187.13,1,9.15908,13.4301,44.4753,66.5704,0.735092,0.735092,0.220528,0.220528,0.961041,0.857375,0.99521,0.857375,1.03457,0.857375
8,1162.78,1,9.21483,14.6067,45.2564,66.9252,0.698337,0.698337,0.209501,0.209501,0.967919,0.835666,0.99105,0.835666,1.00837,0.835666
9,1143.53,1,9.06501,13.6619,45.7227,79.4793,0.66342,0.66342,0.199026,0.199026,0.969632,0.814506,0.965956,0.814506,0.982839,0.814506
10,1117.66,1,9.07016,13.2263,46.2185,84.7314,0.630249,0.630249,0.189075,0.189075,0.978226,0.793882,0.941497,0.793882,0.957953,0.793882
11,1097.37,1,9.23629,13.3119,48.7689,85.5051,0.598737,0.598737,0.179621,0.179621,0.990107,0.773781,0.917658,0.773781,0.933697,0.773781
12,1087.75,1,9.17893,11.8221,48.5404,75.758,0.5688,0.5688,0.17064,0.17064,0.995274,0.754188,0.894423,0.754188,0.922573,0.754188
13,1067.82,1,9.27871,12.2833,47.1625,86.8194,0.54036,0.54036,0.162108,0.162108,0.982754,0.735092,0.980814,0.735092,0.899213,0.735092
14,1062.41,1,9.15806,11.7313,44.9831,77.0135,0.513342,0.513342,0.154003,0.154003,0.981804,0.716479,1.01277,0.716479,0.876444,0.716479
15,1045.39,1,9.06639,11.8,47.5589,91.655,0.487675,0.487675,0.146302,0.146302,0.9777,0.698337,0.987124,0.698337,0.854252,0.698337
16,1035.97,1,9.12575,11.6827,49.6341,89.9771,0.463291,0.463291,0.138987,0.138987,0.991651,0.680655,0.96213,0.680655,0.832622,0.680655
17,1014.79,1,8.75351,11.1805,48.9056,93.5252,0.440127,0.440127,0.132038,0.132038,0.990215,0.66342,0.937768,0.66342,0.845823,0.66342
18,1010.29,1,8.78858,11.5509,47.9053,91.6529,0.41812,0.41812,0.125436,0.125436,0.992194,0.646622,1.0112,0.646622,0.848514,0.646622
19,1003.98,1,8.69826,11.3315,45.7036,98.2933,0.397214,0.397214,0.119164,0.119164,0.984972,0.630249,1.00634,0.630249,0.848405,0.630249
20,990.08,1,8.68138,11.9755,45.7546,94.4478,0.377354,0.397048,0.113206,0.116287,0.976964,0.614291,0.990682,0.614291,0.844358,0.614291
21,980.371,1,8.82194,11.9192,45.9486,100.894,0.358486,0.413626,0.107546,0.116171,0.984978,0.598737,0.965597,0.598737,0.822978,0.598737
22,966.373,1,8.70969,11.707,45.7804,96.9117,2.22045e-16,0.404909,0.122066,0.114716,0.989156,0.583577,0.941148,0.583577,0.80214,0.583577
23,971.743,1,8.67574,12.1417,45.4989,94.115,2.22045e-16,0.425293,0.124173,0.115992,0.982361,0.5688,0.917318,0.5688,0.845939,0.5688
24,960.427,1,8.70319,12.2394,46.713,91.7547,2.22045e-16,0.508448,0.118891,0.108556,0.979548,0.554398,0.931402,0.554398,0.858248,0.554398
25,955.939,1,8.83162,12.1796,47.2299,92.4926,2.22045e-16,0.60825,0.117925,0.102686,0.980971,0.54036,0.971061,0.54036,0.836516,0.54036
26,956.325,1,8.8551,12.5449,45.6452,95.0288,2.22045e-16,0.528566,0.117839,0.112622,0.99075,0.526678,0.946473,0.526678,0.815335,0.526678
27,951.607,1,8.96105,12.4563,45.6862,90.6648,2.22045e-16,0.49985,0.113,0.123329,0.977411,0.513342,0.922508,0.513342,0.79469,0.513342
28,956.161,1,8.96083,12.5055,46.9986,87.036,2.22045e-16,0.280171,0.117155,0.134149,0.995075,0.500344,0.899149,0.500344,0.774568,0.500344
29,949.533,1,8.92786,12.2222,47.1721,92.6716,2.22045e-16,0.407376,0.116086,0.124237,0.993451,0.487675,0.876382,0.487675,0.754956,0.487675
30,943.642,1,8.97434,11.6773,45.6683,94.6437,2.22045e-16,0.375078,0.111804,0.128471,1.00747,0.475327,0.914688,0.475327,0.73584,0.475327
31,934.769,1,8.94771,11.5913,46.0413,99.8721,2.10942e-16,0.348251,0.106214,0.136152,0.993876,0.463291,0.896316,0.463291,0.717208,0.463291
32,939.832,1,8.94432,10.9737,45.1026,97.5147,2.22045e-16,0.387508,0.103272,0.143659,0.991922,0.45156,0.873621,0.45156,0.699048,0.45156
33,938.276,1,8.94501,10.9404,44.808,102.19,2.22045e-16,0.298081,0.103376,0.150495,0.984635,0.440127,0.851501,0.440127,0.681348,0.440127
34,921.633,1,9.09496,10.9643,44.9753,95.6734,2.10942e-16,0.304073,0.0982074,0.14871,0.988424,0.428982,0.870078,0.428982,0.664096,0.428982
35,912.918,1,9.18185,10.5483,46.7271,93.7857,2.22045e-16,0.333822,0.0965306,0.143386,0.993743,0.41812,0.851394,0.41812,0.647632,0.41812
36,905.709,1,9.15559,10.1365,46.8616,89.3058,2.22045e-16,0.395583,0.0944637,0.136913,0.996742,0.407533,0.851701,0.407533,0.658839,0.407533
37,906.787,1,9.00864,10.2203,46.9731,100.096,2.22045e-16,0.38031,0.0942615,0.139364,0.996308,0.397214,0.837534,0.397214,0.671845,0.397214
38,912.154,1,9.00443,10.5866,46.283,96.3385,2.22045e-16,0.346437,0.0992185,0.140325,0.998952,0.387157,0.816328,0.387157,0.698157,0.387157
39,920.192,1,8.88485,9.90463,45.8139,99.2304,2.22045e-16,0.278712,0.0968239,0.15378,0.986172,0.377354,0.822477,0.377354,0.753587,0.377354
40,914.934,1,8.83906,9.72314,46.2405,91.763,2.22045e-16,0.277893,0.0938065,0.153535,0.986737,0.367799,0.863038,0.367799,0.734505,0.367799
