simulations, -2LL
1000,603.324
2000,603.348
3000,603.208
4000,603.253
5000,603.297
6000,603.218
7000,603.273
8000,603.292
9000,602.877
10000,602.809
11000,602.796
12000,602.86
13000,602.937
14000,602.972
15000,603.005
16000,603.074
17000,603.071
18000,603.106
19000,603.132
20000,603.137
21000,603.143
22000,603.206
23000,603.198
24000,603.189
25000,603.175
26000,603.213
27000,603.221
28000,603.194
29000,603.199
30000,603.158
