iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1540.42,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1523.63,1,4.86617,34.2409,13.2233,61.3257,0.974679,0.974679,1.00166,1.01881,0.974679,0.974679
3,1492.67,1,4.93883,28.994,12.8376,84.5056,0.95,0.95,0.976298,0.993009,0.95,0.95
4,1483.51,1,4.37804,30.2321,13.8984,94.1833,0.925945,0.925945,0.951578,0.967865,0.925945,0.925945
5,1470.11,1,4.56758,30.2575,11.712,91.2429,0.9025,0.9025,0.927483,0.943358,0.9025,0.9025
6,1471.23,1,4.18182,31.2482,8.71627,99.5138,0.879648,0.879648,0.952006,0.919472,0.879648,0.879648
7,1462.48,1,3.75255,31.7296,9.11438,117.283,0.857375,0.857375,0.954665,0.896191,0.857375,0.857375
8,1452.56,1,3.93908,28.8133,9.08008,123.376,0.835666,0.835666,0.930492,0.903634,0.835666,0.835666
9,1449.74,1,4.10545,25.645,8.35305,129.135,0.814506,0.814506,1.03045,0.880754,0.814506,0.814506
10,1430.29,1,3.78847,27.1543,8.84233,143.797,0.793882,0.797383,1.06943,0.858453,0.793882,0.793882
11,1425.37,1,3.99657,23.8865,7.95738,153.193,0.773781,0.777193,1.04236,0.882933,0.773781,0.773781
12,1409.92,1,4.10868,27.4945,7.97813,132.374,0.754188,0.757514,1.01596,0.860577,0.754188,0.754188
13,1400.89,1,3.77464,24.7438,9.31963,171.695,0.735092,0.738333,1.05508,0.855848,0.735092,0.735092
14,1383.13,1,3.66719,28.0969,9.52855,145.876,0.716479,0.719638,1.02837,0.834177,0.716479,0.716479
15,1369.25,1,3.7855,27.0131,8.45622,135.321,0.698337,0.701417,1.00233,0.813056,0.698337,0.698337
16,1360.74,1,4.05754,27.6525,8.59163,118.511,0.680655,0.683656,0.976951,0.792469,0.680655,0.680655
17,1344.91,1,4.30079,24.5533,8.08326,113.779,0.66342,0.666346,0.952214,0.772403,0.66342,0.66342
18,1343.84,1,4.62226,22.0247,7.60429,103.054,0.646622,0.649474,0.938739,0.864321,0.646622,0.646622
19,1333.47,1,4.57612,23.3648,7.09984,105.144,0.630249,0.633028,0.914969,0.842436,0.630249,0.630249
20,1322.08,1,4.68229,25.2143,7.03301,96.8397,0.614291,0.617,0.891802,0.821105,0.614291,0.614291
21,1305.53,1,4.81309,23.7044,7.70764,84.8688,0.598737,0.601377,0.869221,0.800314,0.598737,0.598737
22,1292.78,1,4.77468,24.4298,6.90771,99.8535,0.583577,0.58615,0.847212,0.78005,0.583577,0.583577
23,1290.54,1,4.60874,22.7888,6.80951,88.4305,0.5688,0.571308,0.82576,0.762566,0.5688,0.5688
24,1276.97,1,4.5625,24.5543,6.06491,103.926,0.554398,0.556842,0.804851,0.82424,0.554398,0.554398
25,1266.9,1,4.71748,22.8327,6.37444,92.4693,0.54036,0.542743,0.784472,0.803369,0.54036,0.54036
26,1248.97,1,4.433,23.2038,5.68371,108.531,0.526678,0.529,0.764609,0.783028,0.526678,0.526678
27,1244.34,1,4.48935,23.8673,6.47444,112.488,0.513342,0.515606,0.769746,0.763201,0.513342,0.513342
28,1230.91,1,4.45959,24.3209,5.71172,105.809,0.500344,0.50255,0.750256,0.824477,0.500344,0.500344
29,1229.28,1,4.31144,23.1181,4.71587,104.86,0.487675,0.489825,0.734572,0.803601,0.487675,0.487675
30,1207.23,1,4.32326,25.5645,4.41076,116.896,0.475327,0.477423,0.715973,0.783253,0.475327,0.475327
31,1202.76,1,4.44633,27.1109,3.77822,106.813,0.463291,0.465334,0.701467,0.763421,0.463291,0.463291
