simulations,OFV
500,943.34
1000,943.468
1500,942.786
2000,941.469
2500,942.095
3000,942.128
3500,941.949
4000,942.025
4500,942.26
5000,942.521
5500,942.376
6000,942.498
6500,942.026
7000,942.215
7500,941.732
8000,941.841
8500,942.032
9000,941.818
9500,941.659
10000,941.353
10500,941.257
11000,941.132
11500,940.972
12000,940.724
12500,940.822
13000,940.424
13500,940.195
14000,940.116
14500,940.104
15000,940.139
15500,940.092
16000,940.225
16500,940.093
17000,940.232
17500,940.197
18000,940.023
18500,940.163
19000,940.02
19500,939.937
20000,939.803
20500,939.821
21000,939.68
21500,939.746
22000,939.839
22500,939.887
23000,939.686
23500,939.583
24000,939.594
24500,939.656
25000,939.722
25500,939.678
26000,939.653
26500,939.659
27000,939.609
27500,939.662
28000,939.757
28500,939.731
29000,939.827
29500,939.879
30000,939.941
