pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-2.05669,0.0217099,-3.10175,0.0150024,-2.04292,0.0234238,All
-1.52889,0.10855,-2.88673,0.0150024,-1.55375,0.0702715,All
-1.0011,0.325649,-2.67171,0.0150024,-1.06458,0.374781,All
-0.473308,0.542748,-2.45669,0.0200033,-0.575401,0.538748,All
0.0544846,0.521038,-2.24167,0.0300049,-0.0862275,0.445053,All
0.582277,0.282229,-2.02665,0.0650106,0.402946,0.491901,All
1.11007,0.0651297,-1.81164,0.0800131,0.89212,0.0702715,All
1.63786,0.10855,-1.59662,0.0900147,1.38129,0.0702715,All
2.16566,0.0651297,-1.3816,0.0900147,1.87047,0.0468477,All
2.69345,0.0434198,-1.16658,0.18503,2.35964,0.117119,All
,,-0.951561,0.195032,,,All
,,-0.736543,0.30505,,,All
,,-0.521524,0.355058,,,All
,,-0.306505,0.350057,,,All
,,-0.0914866,0.515084,,,All
,,0.123532,0.43007,,,All
,,0.338551,0.450073,,,All
,,0.553569,0.325053,,,All
,,0.768588,0.37006,,,All
,,0.983607,0.255042,,,All
,,1.19863,0.205033,,,All
,,1.41364,0.145024,,,All
,,1.62866,0.12002,,,All
,,1.84368,0.0500082,,,All
,,2.0587,0.0500082,,,All
,,2.27372,0.0100016,,,All
,,2.48874,0.0200033,,,All
,,2.70376,0.0250041,,,All
,,2.91877,0.00500082,,,All
,,3.13379,0.00500082,,,All
,,3.34881,0.0100016,,,All
