standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-3.203,0.00142857,-2.59858,0.00142857,-2.73598,0.00142857,-1.68121,0.00142857,All
-3.12659,0.00285714,-2.44906,0.00285714,-2.6519,0.00285714,-1.60853,0.00285714,All
-2.95805,0.00428571,-2.44189,0.00428571,-2.48037,0.00428571,-1.58083,0.00428571,All
-2.92642,0.00571429,-2.39483,0.00571429,-2.46096,0.00571429,-1.57335,0.00571429,All
-2.83698,0.00714286,-2.39246,0.00714286,-2.45659,0.00714286,-1.56296,0.00714286,All
-2.77638,0.00857143,-2.39081,0.00857143,-2.41987,0.00857143,-1.52817,0.00857143,All
-2.75875,0.01,-2.3899,0.01,-2.41838,0.01,-1.52535,0.01,All
-2.69406,0.0114286,-2.3834,0.0114286,-2.27922,0.0114286,-1.51656,0.0114286,All
-2.6452,0.0128571,-2.36514,0.0128571,-2.22689,0.0128571,-1.50265,0.0128571,All
-2.6277,0.0142857,-2.30939,0.0142857,-2.18616,0.0142857,-1.48943,0.0142857,All
-2.60285,0.0157143,-2.2908,0.0157143,-2.16978,0.0157143,-1.45885,0.0157143,All
-2.50791,0.0171429,-2.278,0.0171429,-2.16953,0.0171429,-1.44602,0.0171429,All
-2.47659,0.0185714,-2.26142,0.0185714,-2.16526,0.0185714,-1.44362,0.0185714,All
-2.43206,0.02,-2.21633,0.02,-2.13914,0.02,-1.44316,0.02,All
-2.38044,0.0214286,-2.19892,0.0214286,-2.10666,0.0214286,-1.44167,0.0214286,All
-2.35968,0.0228571,-2.1517,0.0228571,-2.03109,0.0228571,-1.43882,0.0228571,All
-2.26492,0.0242857,-2.14335,0.0242857,-2.00571,0.0242857,-1.43874,0.0242857,All
-2.24507,0.0257143,-2.13926,0.0257143,-2.00391,0.0257143,-1.43145,0.0257143,All
-2.18203,0.0271429,-2.13906,0.0271429,-1.97672,0.0271429,-1.42501,0.0271429,All
-2.1668,0.0285714,-2.12475,0.0285714,-1.94797,0.0285714,-1.41553,0.0285714,All
-2.1655,0.03,-2.07495,0.03,-1.93688,0.03,-1.4087,0.03,All
-2.15141,0.0314286,-2.04328,0.0314286,-1.9034,0.0314286,-1.38827,0.0314286,All
-2.1365,0.0328571,-2.03278,0.0328571,-1.88891,0.0328571,-1.38295,0.0328571,All
-2.12787,0.0342857,-2.02549,0.0342857,-1.87877,0.0342857,-1.3636,0.0342857,All
-2.10421,0.0357143,-2.01702,0.0357143,-1.87604,0.0357143,-1.35756,0.0357143,All
-2.07827,0.0371429,-2.0138,0.0371429,-1.87379,0.0371429,-1.35464,0.0371429,All
-2.01376,0.0385714,-1.99753,0.0385714,-1.86393,0.0385714,-1.34633,0.0385714,All
-1.98762,0.04,-1.97908,0.04,-1.82133,0.04,-1.34436,0.04,All
-1.9689,0.0414286,-1.96138,0.0414286,-1.81806,0.0414286,-1.33121,0.0414286,All
-1.93212,0.0428571,-1.94744,0.0428571,-1.80957,0.0428571,-1.31204,0.0428571,All
-1.92841,0.0442857,-1.94691,0.0442857,-1.79777,0.0442857,-1.31041,0.0442857,All
-1.91589,0.0457143,-1.9418,0.0457143,-1.75989,0.0457143,-1.30858,0.0457143,All
-1.91287,0.0471429,-1.93935,0.0471429,-1.75509,0.0471429,-1.3046,0.0471429,All
-1.91213,0.0485714,-1.92743,0.0485714,-1.74902,0.0485714,-1.30264,0.0485714,All
-1.90745,0.05,-1.90382,0.05,-1.73639,0.05,-1.29715,0.05,All
-1.90632,0.0514286,-1.90264,0.0514286,-1.72723,0.0514286,-1.29336,0.0514286,All
-1.89578,0.0528571,-1.89115,0.0528571,-1.70109,0.0528571,-1.2925,0.0528571,All
-1.87519,0.0542857,-1.88979,0.0542857,-1.68814,0.0542857,-1.28718,0.0542857,All
-1.85039,0.0557143,-1.88206,0.0557143,-1.68522,0.0557143,-1.27705,0.0557143,All
-1.82791,0.0571429,-1.87668,0.0571429,-1.68467,0.0571429,-1.27351,0.0571429,All
-1.82385,0.0585714,-1.86737,0.0585714,-1.67346,0.0585714,-1.27299,0.0585714,All
-1.81433,0.06,-1.84001,0.06,-1.66901,0.06,-1.2602,0.06,All
-1.79184,0.0614286,-1.82457,0.0614286,-1.66536,0.0614286,-1.25625,0.0614286,All
-1.78379,0.0628571,-1.82039,0.0628571,-1.6614,0.0628571,-1.24884,0.0628571,All
-1.75599,0.0642857,-1.81406,0.0642857,-1.65376,0.0642857,-1.24666,0.0642857,All
-1.73074,0.0657143,-1.79849,0.0657143,-1.65021,0.0657143,-1.23187,0.0657143,All
-1.70735,0.0671429,-1.79154,0.0671429,-1.63922,0.0671429,-1.23151,0.0671429,All
-1.69808,0.0685714,-1.78043,0.0685714,-1.62908,0.0685714,-1.21873,0.0685714,All
-1.68369,0.07,-1.77893,0.07,-1.62687,0.07,-1.21383,0.07,All
-1.6812,0.0714286,-1.76517,0.0714286,-1.61925,0.0714286,-1.2082,0.0714286,All
-1.67866,0.0728571,-1.75701,0.0728571,-1.59612,0.0728571,-1.20372,0.0728571,All
-1.65567,0.0742857,-1.75279,0.0742857,-1.56851,0.0742857,-1.2007,0.0742857,All
-1.65301,0.0757143,-1.74828,0.0757143,-1.56657,0.0757143,-1.19903,0.0757143,All
-1.64997,0.0771429,-1.71715,0.0771429,-1.56168,0.0771429,-1.19109,0.0771429,All
-1.62206,0.0785714,-1.70295,0.0785714,-1.55351,0.0785714,-1.18754,0.0785714,All
-1.61658,0.08,-1.67264,0.08,-1.55349,0.08,-1.184,0.08,All
-1.605,0.0814286,-1.65382,0.0814286,-1.54883,0.0814286,-1.18082,0.0814286,All
-1.60287,0.0828571,-1.6449,0.0828571,-1.54841,0.0828571,-1.17243,0.0828571,All
-1.59519,0.0842857,-1.6173,0.0842857,-1.54746,0.0842857,-1.17202,0.0842857,All
-1.58709,0.0857143,-1.61218,0.0857143,-1.50391,0.0857143,-1.16378,0.0857143,All
-1.5745,0.0871429,-1.61133,0.0871429,-1.46149,0.0871429,-1.16176,0.0871429,All
-1.56141,0.0885714,-1.60427,0.0885714,-1.45169,0.0885714,-1.15732,0.0885714,All
-1.5481,0.09,-1.55548,0.09,-1.44136,0.09,-1.15288,0.09,All
-1.54544,0.0914286,-1.54441,0.0914286,-1.43286,0.0914286,-1.15133,0.0914286,All
-1.53235,0.0928571,-1.53772,0.0928571,-1.43286,0.0928571,-1.14582,0.0928571,All
-1.52825,0.0942857,-1.53444,0.0942857,-1.42278,0.0942857,-1.14381,0.0942857,All
-1.52313,0.0957143,-1.52541,0.0957143,-1.4157,0.0957143,-1.14321,0.0957143,All
-1.52262,0.0971429,-1.52459,0.0971429,-1.41507,0.0971429,-1.131,0.0971429,All
-1.5153,0.0985714,-1.51201,0.0985714,-1.41392,0.0985714,-1.12719,0.0985714,All
-1.51445,0.1,-1.49201,0.1,-1.39334,0.1,-1.12353,0.1,All
-1.51397,0.101429,-1.48143,0.101429,-1.39229,0.101429,-1.11415,0.101429,All
-1.4763,0.102857,-1.46305,0.102857,-1.38047,0.102857,-1.11349,0.102857,All
