simulations,OFV
500,988.735
1000,987.573
1500,987.259
2000,987.614
2500,988.208
3000,988.222
3500,988.092
4000,988.047
4500,988.176
5000,988.053
5500,987.922
6000,988.002
6500,987.836
7000,987.812
7500,987.999
8000,988.1
8500,988.291
9000,988.057
9500,988.043
10000,987.766
10500,987.454
11000,987.638
11500,987.443
12000,987.341
12500,987.304
13000,987.308
13500,987.225
14000,987.273
14500,987.175
15000,987.2
15500,987.298
16000,987.322
16500,987.331
17000,987.28
17500,987.351
18000,987.241
18500,987.339
19000,987.185
19500,987.157
20000,987.093
20500,987.082
21000,986.928
21500,986.977
22000,987.001
22500,986.924
23000,986.794
23500,986.826
24000,986.829
24500,986.84
25000,986.867
25500,986.895
26000,986.79
26500,986.807
27000,986.831
27500,986.839
28000,986.837
28500,986.844
29000,986.914
29500,986.984
30000,987.051
