simulations, -2LL
1000,557.21
2000,557.085
3000,557.119
4000,557.251
5000,557.094
6000,557.06
7000,556.975
8000,557.111
9000,557.095
10000,556.914
11000,556.879
12000,556.946
13000,556.982
14000,557.033
15000,557.066
16000,557.104
17000,557.171
18000,557.031
19000,557.048
20000,556.994
21000,556.982
22000,556.964
23000,556.953
24000,556.968
25000,556.986
26000,557.039
27000,557.076
28000,557.076
29000,557.071
30000,557.046
