iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1487.42,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1465.34,1,4.722,24.2524,7.82766,29.9512,0.974679,0.974679,0.998839,0.974679,0.998761,0.974679,0.974679
3,1449.08,1,5.23755,22.3604,7.60357,27.8858,0.95,0.95,0.973548,0.95,0.998761,0.95,0.95
4,1435.22,1,4.93782,20.4916,8.17221,25.5687,0.925945,0.925945,0.948898,0.925945,0.998761,0.925945,0.925945
5,1425.01,1,4.79508,21.4064,6.70958,26.5756,0.9025,0.9025,0.941937,0.9025,0.998761,0.9025,0.9025
6,1412.94,1,4.68499,20.7674,7.14203,25.7668,0.879648,0.879648,0.918086,0.879648,0.998761,0.879648,0.879648
7,1405.51,1,4.69841,19.1423,6.67046,23.7433,0.857375,0.857375,0.942721,0.857375,0.998761,0.857375,0.857375
8,1386.43,1,4.8964,21.3615,6.98062,26.2431,0.835666,0.835666,0.918851,0.835666,0.998761,0.835666,0.835666
9,1384.93,1,5.03504,24.2564,6.18211,29.8273,0.814506,0.814506,1.04277,0.814506,0.998761,0.814506,0.814506
10,1375.08,1,4.97297,25.9551,6.40927,31.7581,0.793882,0.793882,1.01637,0.793882,0.998761,0.793882,0.793882
11,1359.94,1,5.28623,24.9656,5.78253,30.4361,0.773781,0.773781,1.04298,0.773781,0.998761,0.773781,0.773781
12,1345.06,1,5.16262,22.2839,6.26013,27.1598,0.754188,0.754188,1.01657,0.754188,0.998761,0.754188,0.754188
13,1342.49,1,5.16279,26.4576,7.84864,32.2632,0.735092,0.735092,1.09227,0.735092,0.998761,0.735092,0.735092
14,1342.62,1,4.96726,28.3053,6.61135,34.66,0.716479,0.716479,1.2332,0.716479,0.998761,0.716479,0.716479
15,1332.69,1,5.05408,25.75,7.81678,31.4937,0.698337,0.698337,1.24776,0.698337,0.998761,0.698337,0.698337
16,1319.81,1,4.85481,21.6114,8.05426,26.5693,0.680655,0.680655,1.33688,0.680655,0.998761,0.680655,0.680655
17,1303.71,1,5.00726,21.0607,7.50103,25.8976,0.66342,0.66342,1.36322,0.66342,0.998761,0.66342,0.66342
18,1295.59,1,5.13647,21.3319,7.07846,26.2646,0.646622,0.646622,1.3287,0.646622,0.998761,0.646622,0.646622
19,1284.47,1,5.13185,21.8493,7.73582,26.8454,0.630249,0.630249,1.37145,0.630249,0.998761,0.630249,0.630249
20,1277.28,1,5.17369,22.7754,8.45026,27.9444,0.614291,0.614291,1.33673,0.614291,0.998761,0.614291,0.614291
21,1267.33,1,5.27642,21.8849,9.40805,27.1235,0.598737,0.598737,1.32424,0.598737,0.998761,0.598737,0.598737
22,1251.75,1,5.18385,23.1098,8.27424,28.6781,0.583577,0.583577,1.29071,0.583577,0.998761,0.583577,0.583577
23,1236.21,1,5.18118,21.2643,7.74385,26.4814,0.5688,0.5688,1.25803,0.5688,0.998761,0.5688,0.5688
24,1214.22,1,5.22565,21.2046,5.69297,26.3563,0.554398,0.554398,1.22617,0.554398,0.998761,0.554398,0.554398
25,1220.66,1,5.20938,19.9235,6.12747,24.6845,0.54036,0.54036,1.19512,0.54036,0.998761,0.54036,0.54036
26,1198.95,1,5.18594,19.9906,6.8737,24.8408,0.526678,0.526678,1.16486,0.526678,0.998761,0.526678,0.526678
27,1192.63,1,5.16608,20.9611,8.61202,26.0561,0.513342,0.513342,1.13537,0.513342,0.998761,0.513342,0.513342
28,1177.22,1,5.07822,20.6168,8.16257,25.3825,0.500344,0.500344,1.10662,0.500344,0.998761,0.500344,0.500344
29,1160.84,1,5.16246,19.454,8.11601,23.9691,0.487675,0.487675,1.09703,0.487675,0.998761,0.487675,0.487675
30,1148.88,1,5.18117,19.5081,7.43622,23.9721,0.475327,0.475327,1.06925,0.475327,0.998761,0.475327,0.475327
31,1151.31,1,5.16259,20.0706,6.589,24.5243,0.463291,0.463291,1.04218,0.463291,0.998761,0.463291,0.463291
32,1134.43,1,5.07993,20.2053,6.72057,24.7444,0.45156,0.45156,1.01579,0.45156,0.998761,0.45156,0.45156
33,1120.9,1,5.28434,21.7991,6.22008,26.5411,0.440127,0.440127,0.990069,0.440127,0.998761,0.440127,0.440127
34,1110.14,1,5.10565,21.0191,5.4804,25.6101,0.428982,0.449257,0.965,0.445244,0.998761,0.428982,0.428982
35,1103.07,1,5.07517,21.1389,5.59531,25.7451,0.41812,0.437882,0.940565,0.43397,0.998761,0.41812,0.41812
36,1091.62,1,5.13827,21.1049,6.88402,25.6837,0.407533,0.437712,0.91675,0.436226,0.998761,0.407533,0.407533
37,1096.89,1,5.21206,21.1051,6.91619,25.5789,0.397214,0.446631,0.936901,0.447909,0.998761,0.397214,0.397214
38,1075.28,1,5.16964,21.186,6.48571,25.6664,0.387157,0.435322,0.913178,0.436568,0.998761,0.387157,0.387157
39,1072.18,1,5.13827,19.6083,7.0945,23.8265,0.377354,0.4243,0.890056,0.425514,0.998761,0.377354,0.377354
40,1064.3,1,5.24527,19.6669,7.28885,23.9038,0.367799,0.413556,0.908465,0.414739,0.998761,0.367799,0.367799
41,1061.9,1,5.17358,18.5299,7.51284,22.6031,0.358486,0.403085,0.896196,0.404238,0.998761,0.358486,0.358486
42,1054.23,1,5.19756,18.7904,6.74103,22.8814,0.349409,0.392878,0.873504,0.394003,0.998761,0.349409,0.349409
43,1037.08,1,5.03659,18.1034,7.42572,22.0107,0.340562,0.382931,0.851387,0.384026,0.998761,0.340562,0.340562
44,1026.94,1,5.16339,18.2855,8.48218,22.3535,0.331938,0.373235,0.875886,0.374302,0.998761,0.331938,0.331938
45,1016.35,1,5.2356,18.2064,9.04893,22.2734,0.323534,0.363784,0.927928,0.364825,0.998761,0.323534,0.323534
46,1011.39,1,5.21948,18.6375,6.82718,22.9029,0.315341,0.354573,0.907524,0.355587,0.998761,0.315341,0.315341
