iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2016.09,1,5.18207,8.64932,21.0128,11.3759,3,3,0,1.5,1.5,1.5,1.5
2,2001.56,1,4.15471,11.169,27.546,15.2655,2.92404,2.92404,0,1.46202,1.53027,1.46202,1.50953
3,1985.01,1,4.51555,13.9261,33.8269,25.8895,2.85,2.85,0,1.425,1.49928,1.425,1.56233
4,1965.18,1,2.8856,14.7633,51.6335,45.4982,2.77784,2.77784,0,1.38892,1.46132,1.38892,1.52277
5,1968.67,1,2.99972,13.7169,71.1861,46.341,2.7075,2.7075,0,1.35375,1.42432,1.37915,1.48421
6,1956.83,1,2.951,11.3254,73.0558,54.2061,2.63894,2.63894,0,1.31947,1.50337,1.3882,1.44663
7,1941.1,1,2.50483,11.6341,86.1987,82.0855,2.57212,2.57212,0,1.28606,1.51989,1.35305,1.41
8,1927.17,1,2.48866,11.2422,93.1766,65.6174,2.507,2.507,0,1.2535,1.48141,1.31879,1.44902
9,1927.04,1,2.29697,8.38336,94.2036,70.4799,2.44352,2.44352,0,1.22176,1.66974,1.2854,1.41233
10,1917.53,1,1.87992,10.3621,86.2926,100.659,2.38165,2.38165,0,1.19082,1.72063,1.27047,1.37657
11,1908.65,1,2.31224,7.57304,109.951,102.575,2.32134,2.32134,0,1.16067,1.76955,1.2383,1.40913
12,1893.28,1,2.47096,7.35768,97.7941,98.6903,2.26257,2.26257,0,1.13128,1.7371,1.20695,1.37345
13,1882.65,1,2.62626,10.2706,69.3506,158.689,2.20528,2.20528,0,1.10264,1.82564,1.20556,1.42707
14,1877.78,1,2.49953,6.38726,82.3054,159.818,2.14944,2.14944,0,1.07472,2.01287,1.17503,1.39094
15,1858.9,1,2.54215,7.24008,61.8065,155.143,2.09501,2.09501,0,1.04751,2.02102,1.14528,1.35572
16,1859.33,1,2.77283,11.8656,58.1523,123.703,2.04197,2.04197,0,1.02098,1.96985,1.12253,1.32139
17,1833.28,1,2.62274,9.42352,48.1523,169.685,1.99026,1.99026,0,0.995131,1.91997,1.0941,1.28793
18,1824.94,1,2.7641,10.2332,50.8777,184.057,1.93987,1.93987,0,0.969933,1.87135,1.0664,1.31566
19,1801.94,1,3.15152,7.82836,44.2409,168.806,1.89075,1.89075,0,0.945374,1.82397,1.0394,1.28235
20,1794.37,1,3.13139,6.22693,46.6482,155.405,1.84287,1.84287,0,0.921437,1.77779,1.01308,1.24988
21,1797.07,1,3.18534,8.89295,50.1628,156.125,1.79621,1.79621,0,0.898105,1.81164,0.987428,1.21823
22,1773.73,1,3.01216,10.1414,48.1725,158.298,1.75073,1.75073,0,0.875365,1.76577,0.962426,1.18739
23,1776.91,1,2.96483,8.75489,43.4762,174.522,1.7064,1.7064,0,0.8532,2.0302,0.969786,1.15732
24,1757.54,1,3.24272,10.5377,43.7329,213.327,1.66319,1.66319,0,0.831597,2.18274,0.945231,1.12802
25,1746.09,1,3.91838,15.343,37.2064,186.255,1.62108,1.62108,0,0.81054,2.18931,0.921297,1.09946
26,1730.67,1,4.30578,17.0866,37.2367,188.416,1.58003,1.58003,0,0.790017,2.13388,0.897969,1.07162
27,1723.56,1,4.18928,17.2343,34.6043,149.12,1.54003,1.54003,0,0.770013,2.07985,0.875232,1.04448
28,1708.83,1,4.22206,11.1732,44.8448,116.473,1.50103,1.50103,0,0.750516,2.02718,0.886414,1.01804
29,1707.8,1,4.20222,7.51267,38.5255,106.362,1.46302,1.46302,0,0.731512,2.17626,0.882655,1.06511
30,1688.32,1,4.47122,7.25302,38.624,125.814,1.42598,1.42598,0,0.71299,2.12115,0.881328,1.03814
31,1691.35,1,3.93564,3.59814,38.9036,109.805,1.38987,1.38987,0,0.694937,2.08313,0.859013,1.10265
32,1669.82,1,4.19997,4.33881,30.9814,98.9584,1.35468,1.35468,0,0.677341,2.03038,0.837262,1.07473
33,1668.62,1,4.29951,4.67796,29.98,86.526,1.32038,1.32038,0,0.66019,2.03434,0.844053,1.04752
34,1652.35,1,4.40414,3.9558,35.8098,77.7435,1.28695,1.28695,0,0.643474,2.22551,0.868936,1.02099
35,1637.18,1,4.46403,3.60186,29.4731,82.8834,1.25436,1.25436,0,0.627181,2.38816,0.846934,0.99514
36,1634.67,1,4.50035,9.10798,31.4209,84.1336,1.2226,1.2226,0,0.6113,2.32769,0.825489,0.969942
37,1620.74,1,4.40574,7.93052,38.1998,78.3911,1.19164,1.19164,0,0.595821,2.34274,0.804587,0.945383
38,1616.95,1,4.52489,6.42361,38.1337,71,1.16147,1.16147,0,0.580735,2.28342,0.784214,1.00428
39,1595.53,1,4.76352,4.34911,35.9532,66.9881,1.13206,1.13206,0,0.56603,2.22561,0.764358,0.978849
40,1581.19,1,5.18772,6.92045,36.6238,69.2691,1.1034,1.1034,0,0.551698,2.16925,0.745004,0.954064
