iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1260.22,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1248.19,1,10.1823,14.3568,43.7013,80.9637,0.95,0.95,0.285,0.285,0.965916,0.974679,1.08022,0.974679,1.00248,0.974679
3,1222.24,1,10.1258,15.0127,42.1176,82.133,0.9025,0.9025,0.27075,0.27075,0.990035,0.95,1.05287,0.95,1.00926,0.95
4,1205.5,1,10.0864,15.4488,44.0641,68.055,0.857375,0.857375,0.257212,0.257212,0.964119,0.925945,1.02621,0.925945,1.05925,0.925945
5,1192.8,1,10.1824,13.451,45.5493,68.0828,0.814506,0.814506,0.244352,0.244352,0.944072,0.9025,1.00766,0.9025,1.03243,0.9025
6,1167.15,1,10.2676,16.1793,39.6242,66.7078,0.773781,0.773781,0.232134,0.232134,0.972602,0.879648,1.02218,0.879648,1.00629,0.879648
7,1156.95,1,9.98529,14.5751,41.1578,69.3915,0.735092,0.735092,0.220528,0.220528,0.960799,0.857375,0.9963,0.857375,0.980811,0.857375
8,1127.49,1,9.90798,15.5259,43.1487,63.3459,0.698337,0.698337,0.209501,0.209501,0.940895,0.835666,0.971073,0.835666,0.955977,0.835666
9,1109.76,1,10.1707,15.5592,41.169,68.066,0.66342,0.66342,0.199026,0.199026,0.960258,0.814506,1.01323,0.814506,0.931771,0.814506
10,1088.46,1,10.3219,15.2397,41.225,62.2849,0.630249,0.630249,0.189075,0.189075,0.973477,0.793882,0.987578,0.793882,0.908178,0.793882
11,1066.44,1,10.269,15.0063,42.9834,63.4578,0.598737,0.598737,0.179621,0.179621,0.971516,0.773781,1.05173,0.773781,0.885182,0.773781
12,1052.09,1,10.167,15.543,43.3572,60.9376,0.5688,0.5688,0.17064,0.17064,0.959841,0.754188,1.0251,0.754188,0.862769,0.754188
13,1036.17,1,10.2137,14.9922,44.7229,56.3239,0.54036,0.54036,0.162108,0.162108,0.968438,0.735092,1.00308,0.735092,0.840923,0.735092
14,1022.8,1,10.2408,15.5939,40.247,54.746,0.513342,0.513342,0.154003,0.154003,0.976705,0.716479,0.977683,0.716479,0.819631,0.716479
15,1003.51,1,10.1897,16.8385,40.8934,63.5981,0.487675,0.487675,0.146302,0.146302,0.976964,0.698337,0.952927,0.698337,0.798877,0.698337
16,996.474,1,10.1835,17.1971,42.5769,64.4636,0.463291,0.463291,0.138987,0.138987,0.987196,0.680655,0.958236,0.680655,0.778649,0.680655
17,977.048,1,10.2033,16.5597,41.6716,63.8957,0.440127,0.440127,0.132038,0.132038,0.979738,0.66342,0.933973,0.66342,0.758933,0.66342
18,970.427,1,10.2233,16.2816,41.6116,54.1643,0.41812,0.41812,0.125436,0.125436,0.974449,0.646622,0.926843,0.646622,0.767123,0.646622
19,959.037,1,10.203,15.1852,41.6023,57.7042,0.397214,0.397214,0.119164,0.119164,0.981562,0.630249,0.942572,0.630249,0.747699,0.630249
20,948.164,1,10.2203,16.4476,42.2657,55.3809,0.377354,0.377354,0.113206,0.113206,0.98103,0.614291,0.924497,0.614291,0.728766,0.614291
21,940.318,1,10.3109,15.4203,42.183,58.5,0.275803,0.478092,0.112367,0.10644,0.985137,0.598737,0.901088,0.598737,0.710314,0.598737
22,919.277,1,10.2682,16.6159,41.9667,60.7301,0.262012,0.534592,0.106749,0.102898,0.987674,0.583577,0.878272,0.583577,0.692328,0.583577
23,914.232,1,10.2912,16.6591,41.6534,58.9554,0.0104517,0.632266,0.117327,0.0972957,0.980962,0.5688,0.85814,0.5688,0.674798,0.5688
24,909.333,1,10.2418,16.8077,41.2902,58.198,2.22045e-16,0.543217,0.114441,0.105936,0.973865,0.554398,0.836412,0.554398,0.657712,0.554398
25,895.656,1,10.3127,15.9635,42.3061,55.5821,2.22045e-16,0.56722,0.112853,0.0990868,0.984253,0.54036,0.815233,0.54036,0.679799,0.54036
26,892.56,1,10.3037,17.3286,40.4538,55.3923,2.22045e-16,0.550652,0.108586,0.100486,0.98446,0.526678,0.892003,0.526678,0.677603,0.526678
27,890.284,1,10.3773,17.6477,39.2784,51.1864,2.22045e-16,0.545078,0.107179,0.106072,0.985772,0.513342,0.910884,0.513342,0.660446,0.513342
28,893.212,1,10.326,18.6042,40.1459,52.5401,2.22045e-16,0.466092,0.105064,0.114253,0.979496,0.500344,0.998328,0.500344,0.643723,0.500344
29,890.247,1,10.2617,17.349,39.7511,55.4339,2.22045e-16,0.442948,0.107681,0.111573,0.979106,0.487675,0.973049,0.487675,0.660944,0.487675
30,890.716,1,10.2775,17.6697,39.1549,58.1962,2.22045e-16,0.401232,0.106049,0.117183,0.990102,0.475327,1.02091,0.475327,0.644208,0.475327
31,891.693,1,10.2407,15.2693,39.8942,60.1346,2.22045e-16,0.316514,0.104592,0.12559,1.00364,0.463291,0.995058,0.463291,0.627896,0.463291
32,888.302,1,10.2641,15.796,40.4892,59.6969,2.22045e-16,0.214394,0.105752,0.133148,0.999052,0.45156,0.981843,0.45156,0.611998,0.45156
33,884.36,1,10.2924,16.1403,40.7965,61.1447,2.22045e-16,0.203674,0.1088,0.12649,0.990868,0.440127,0.965293,0.440127,0.610704,0.440127
34,877.839,1,10.309,15.7405,41.7491,61.776,2.22045e-16,0.407628,0.112074,0.108492,0.986354,0.428982,0.940851,0.428982,0.603628,0.428982
35,871.304,1,10.3502,15.6068,43.0044,60.9683,2.22045e-16,0.504867,0.112373,0.098881,0.990263,0.41812,0.917983,0.41812,0.588343,0.41812
36,871.936,1,10.349,15.38,42.7661,66.3373,2.22045e-16,0.498431,0.111174,0.101429,0.993003,0.407533,0.9458,0.407533,0.598173,0.407533
37,872.08,1,10.2073,15.2493,42.1704,69.2801,2.22045e-16,0.562677,0.112596,0.095512,0.975148,0.397214,0.935923,0.397214,0.583027,0.397214
38,864.978,1,10.3344,15.4631,42.0465,64.4085,2.22045e-16,0.544535,0.111815,0.0962617,0.984349,0.387157,0.912225,0.387157,0.568265,0.387157
39,871.588,1,10.3016,15.0195,42.0512,58.8148,2.22045e-16,0.833637,0.111699,0.0828358,0.973055,0.377354,0.889126,0.377354,0.592426,0.377354
40,864.05,1,10.2992,14.6985,41.8528,57.6329,2.22045e-16,0.965377,0.106218,0.0754582,0.966885,0.367799,0.928591,0.367799,0.611586,0.367799
41,867.431,1,10.216,15.839,42.2766,54.2695,2.22045e-16,0.775031,0.106272,0.0880187,0.975552,0.358486,1.02056,0.358486,0.5961,0.358486
42,866.878,1,10.219,15.1832,41.1977,57.5183,2.22045e-16,0.81316,0.10529,0.0880112,0.953382,0.349409,0.994715,0.349409,0.581007,0.349409
43,870.841,1,10.1277,14.9041,41.2634,57.6996,2.22045e-16,0.763131,0.109629,0.0909935,0.967512,0.340562,0.969529,0.340562,0.593346,0.340562
44,864.385,1,10.1594,15.7486,41.0831,59.6332,2.22045e-16,0.691522,0.104912,0.0959548,0.97195,0.331938,0.963466,0.331938,0.646636,0.331938
45,857.248,1,10.3189,15.6312,40.9092,57.7228,2.22045e-16,0.667102,0.105401,0.0976624,0.977156,0.323534,0.939071,0.323534,0.639804,0.323534
46,852.526,1,10.2385,15.0955,41.2273,54.1518,2.22045e-16,0.516503,0.103792,0.106697,0.978639,0.315341,0.915293,0.315341,0.669007,0.315341
47,846.825,1,10.3291,15.2097,42.245,55.9379,2.22045e-16,0.633585,0.103961,0.0991104,0.980613,0.307357,0.892117,0.307357,0.652067,0.307357
48,842.359,1,10.3363,14.3372,42.4706,55.6,2.22045e-16,0.442241,0.104389,0.111468,0.988276,0.299574,0.869528,0.299574,0.635556,0.299574
49,842.06,1,10.3517,13.6515,43.2327,52.8236,2.22045e-16,0.483419,0.100785,0.114103,0.987573,0.291989,0.847512,0.291989,0.671652,0.291989
50,833.266,1,10.3031,13.6754,43.8492,53.7821,2.22045e-16,0.459248,0.102507,0.108398,0.979557,0.284596,0.826052,0.284596,0.654646,0.284596
51,831.795,1,10.3328,12.9786,43.6837,50.5062,2.22045e-16,0.575263,0.0992216,0.106368,0.985189,0.27739,0.805136,0.27739,0.660988,0.27739
52,826.411,1,10.2541,13.5994,43.3187,48.2563,2.22045e-16,0.581696,0.0988118,0.101894,0.983641,0.270366,0.784749,0.270366,0.673796,0.270366
53,833.67,1,10.3296,13.8182,43.1619,53.3648,2.22045e-16,0.562374,0.100003,0.108336,0.988298,0.26352,0.764879,0.26352,0.690597,0.26352
54,837.636,1,10.1144,13.1372,42.4502,54.3092,2.22045e-16,0.623317,0.100665,0.104766,0.975771,0.256848,0.745512,0.256848,0.755623,0.256848
55,834.138,1,10.2319,14.0561,43.8941,56.8315,2.22045e-16,0.677622,0.101995,0.099637,0.971756,0.250344,0.726635,0.250344,0.76466,0.250344
56,836.697,1,10.2422,14.5283,43.8426,52.7082,2.22045e-16,0.606802,0.106471,0.101859,0.972489,0.244005,0.708236,0.244005,0.745298,0.244005
57,828.99,1,10.3144,14.0253,43.8753,52.8125,2.22045e-16,0.703111,0.101524,0.0976479,0.981063,0.237827,0.690303,0.237827,0.76167,0.237827
58,833.766,1,10.3111,13.7039,43.3309,51.1795,2.22045e-16,0.714296,0.103936,0.0986216,0.982171,0.231805,0.672825,0.231805,0.742384,0.231805
59,824.734,1,10.303,13.195,44.1952,50.5968,2.22045e-16,0.761703,0.102808,0.0933491,0.980926,0.225936,0.655788,0.225936,0.772147,0.225936
60,823.452,1,10.2668,12.6103,44.0169,51.0111,2.22045e-16,0.737151,0.10208,0.0969337,0.978033,0.220215,0.639183,0.220215,0.755103,0.220215
61,822.549,1,10.378,13.3783,44.6455,52.1211,2.22045e-16,0.748585,0.100857,0.0960108,0.981188,0.214639,0.648225,0.214639,0.735983,0.214639
62,817.778,1,10.3844,13.1726,45.4064,49.7519,2.22045e-16,0.605754,0.101381,0.103703,0.990176,0.209204,0.631812,0.209204,0.717348,0.209204
63,821.92,1,10.2876,12.8036,44.787,53.3187,2.22045e-16,0.474639,0.102693,0.114354,0.990313,0.203907,0.615814,0.203907,0.71817,0.203907
64,816.585,1,10.2945,13.6759,44.8848,52.8207,2.22045e-16,0.578487,0.104133,0.102136,0.994246,0.198744,0.600221,0.198744,0.773588,0.198744
65,809.207,1,10.2362,12.5526,44.419,55.378,2.22045e-16,0.603864,0.100431,0.102426,0.985704,0.193711,0.585023,0.193711,0.754,0.193711
66,814.601,1,10.2746,12.0152,44.3714,52.3785,2.22045e-16,0.681205,0.102781,0.0972862,0.981173,0.188807,0.57021,0.188807,0.749321,0.188807
67,814.368,1,10.3126,12.7483,44.2955,50.4587,2.22045e-16,0.761706,0.10428,0.0935667,0.979508,0.184026,0.555772,0.184026,0.730347,0.184026
68,812.63,1,10.3482,12.6107,44.742,47.8423,2.22045e-16,0.764657,0.103524,0.0915748,0.985104,0.179366,0.588923,0.179366,0.714718,0.179366
69,827.88,1,10.3155,12.2949,44.7877,48.4679,2.22045e-16,0.653948,0.105953,0.104386,0.980214,0.174825,0.666726,0.174825,0.696621,0.174825
