iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,687.518,1,5.10855,14.8705,22.0859,25.646,0.3,1.5,1.5,1.5,1.5
2,649.708,1,9.64951,17.7743,31.8067,39.6732,0.24,1.34164,1.37551,1.34164,1.42769
3,612.978,1,9.64684,16.3274,36.1386,44.9771,0.192,1.2,1.39467,1.2,1.37121
4,579.563,1,9.54163,20.1809,33.2332,50.5635,0.1536,1.07331,1.26313,1.07331,1.22645
5,556.056,1,9.58143,20.3752,32.2964,53.0496,0.133811,0.96,1.29914,0.96,1.13184
6,542.258,1,9.69201,16.5204,32.2257,53.0984,0.128358,0.85865,1.27639,0.85865,1.08718
7,517.423,1,9.64899,16.6787,32.572,52.813,0.1178,0.768,1.17068,0.768,1.0415
8,504.61,1,9.98746,18.0077,32.241,55.9384,0.115475,0.68692,1.15202,0.70628,0.968591
9,492.812,1,10.0042,18.3355,34.2364,54.3948,0.11342,0.6144,1.18782,0.631716,0.93133
10,481.832,1,10.0124,18.944,35.0371,53.2572,0.11073,0.549536,1.15426,0.565024,0.916742
11,473.624,1,9.97997,18.8751,35.6007,51.5362,0.109392,0.49152,1.09024,0.505373,0.88493
12,460.827,1,10.0224,18.2834,35.0875,51.377,0.103344,0.439629,1.1326,0.458716,0.859814
13,453.608,1,9.99941,19.4642,35.6554,54.9283,0.104229,0.393216,1.08823,0.410288,0.834353
14,447.256,1,10.0852,18.7191,36.3568,57.576,0.104009,0.351703,1.01983,0.38031,0.801515
15,435.687,1,10.1036,18.3511,36.8038,54.0051,0.102823,0.314573,1.01022,0.340159,0.733888
16,431.445,1,10.0957,17.5551,37.6778,54.5199,0.100017,0.282475,1.03089,0.305738,0.749174
17,431.077,1,10.1322,17.1173,39.8047,52.3019,0.0996757,0.273832,1.04097,0.311502,0.751362
18,424.869,1,10.1608,17.0719,40.0641,46.9461,0.0992855,0.271564,1.02936,0.295663,0.68797
19,420.035,1,10.2578,16.6376,41.3969,49.0412,0.0990078,0.273071,1.09116,0.264449,0.659768
20,416.463,1,10.2776,16.2605,41.4513,49.9313,0.0988708,0.267022,1.06834,0.255524,0.635496
21,415.353,1,10.2111,16.5079,41.628,49.4963,0.0969835,0.271958,1.00782,0.260368,0.635803
22,409.566,1,10.2443,16.8622,40.942,45.6282,0.096505,0.27188,1.0044,0.241786,0.62165
23,403.507,1,10.3239,16.0391,41.3348,45.2261,0.0981537,0.261617,0.910787,0.218863,0.613403
24,396.417,1,10.2455,15.6526,41.486,47.3198,0.095163,0.270863,0.814632,0.20491,0.619992
25,393.791,1,10.219,16.0764,41.5871,47.8328,0.0943656,0.258753,0.815513,0.196189,0.617493
26,390.033,1,10.1646,15.9037,41.3412,49.6156,0.0924056,0.259148,0.79741,0.192681,0.625772
27,383.997,1,10.2222,15.0725,42.0097,45.5686,0.0917662,0.255944,0.779614,0.185517,0.61197
28,382.178,1,10.2173,15.4736,41.6381,43.0319,0.0918824,0.256284,0.785774,0.171524,0.609091
29,384.106,1,10.2132,15.3886,41.3146,43.3757,0.094269,0.259527,0.77674,0.159303,0.589258
30,383.389,1,10.2054,14.99,41.4108,43.5943,0.0934694,0.261567,0.7782,0.149595,0.620835
31,384.863,1,10.2351,14.9528,41.3571,43.206,0.0934097,0.263339,0.781006,0.159064,0.601703
32,380.449,1,10.2048,14.5756,41.545,44.3816,0.0919293,0.265511,0.825931,0.152007,0.574777
33,379.883,1,10.2092,13.906,42.1198,45.0791,0.0912549,0.260533,0.881215,0.149546,0.559122
34,375.51,1,10.2409,14.1558,41.815,49.2188,0.090454,0.257881,0.869607,0.150734,0.546147
35,382.058,1,10.2186,14.5406,41.2837,48.7065,0.0941285,0.263494,0.827619,0.147182,0.5356
36,387.045,1,10.2536,14.5461,40.8366,47.3836,0.0968268,0.261045,0.749306,0.161622,0.53812
37,383.257,1,10.2743,14.8043,41.1791,44.7311,0.095153,0.257284,0.763869,0.150422,0.571439
38,383.479,1,10.2937,15.4311,41.1317,42.3394,0.0961403,0.254593,0.727133,0.147266,0.589255
