parameter,value,se_lin,rse_lin
Cl_pop,5.17588214439138,0.351244906049286,6.78618438848916
V1_pop,20.4719101237074,1.60908172881095,7.85994916491728
Q_pop,6.18408772868259,1.20230131039884,19.4418540478075
V2_pop,23.7609180840365,3.19457655472524,13.4446680192525
omega_Cl,0.25244602631186,0.0482346140821423,19.1069016957136
omega_V1,0.266308734854524,0.0598883361615686,22.4883108675664
omega_Q,0.643540887070885,0.151726894524599,23.5768849459113
omega_V2,0.311408279426652,0.137658764571995,44.2052359126241
corr_V2_V1,0.998851120368024,0.263775378904862,26.4078773629122
a1,0.303293006685334,0.0222450505672531,7.33450824018909
a2,0.0633531524039734,0.00637134087047438,10.0568647789574
