simulations,OFV
500,961.342
1000,961.57
1500,960.554
2000,960.842
2500,961.576
3000,960.584
3500,959.306
4000,959.035
4500,959.677
5000,959.602
5500,959.691
6000,959.886
6500,959.748
7000,959.811
7500,959.887
8000,959.864
8500,960.178
9000,959.847
9500,959.724
10000,959.665
10500,959.635
11000,959.698
11500,959.773
12000,959.656
12500,959.792
13000,959.914
13500,959.975
14000,960.01
14500,959.85
15000,959.768
15500,959.746
16000,959.773
16500,959.624
17000,959.65
17500,959.74
18000,959.747
18500,959.866
19000,959.917
19500,959.874
20000,959.833
20500,959.834
21000,959.709
21500,959.711
22000,959.748
22500,959.744
23000,959.556
23500,959.468
24000,959.498
24500,959.504
25000,959.556
25500,959.467
26000,959.355
26500,959.366
27000,959.357
27500,959.356
28000,959.348
28500,959.329
29000,959.377
29500,959.432
30000,959.488
