iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1206.67,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1203.37,1,10.2689,11.6173,46.4309,78.9449,0.95,0.95,0.285,0.285,0.861879,0.974679,1.20943,0.974679,1.05147,0.974679
3,1178.81,1,10.1376,9.33387,47.0746,78.9738,0.9025,0.9025,0.27075,0.27075,0.863644,0.95,1.1788,0.95,1.02485,0.95
4,1160.33,1,10.1773,9.01033,48.6285,64.063,0.857375,0.857375,0.257212,0.257212,0.820348,0.925945,1.14896,0.925945,1.09334,0.925945
5,1139.31,1,10.493,9.47384,50.7991,62.2305,0.814506,0.814506,0.244352,0.244352,0.862315,0.9025,1.11986,0.9025,1.06565,0.9025
6,1117.3,1,10.2974,11.043,46.1855,65.5463,0.773781,0.773781,0.232134,0.232134,0.859623,0.879648,1.09151,0.879648,1.03867,0.879648
7,1105.74,1,10.3429,9.94492,47.6583,57.0731,0.735092,0.735092,0.220528,0.220528,0.883574,0.857375,1.0651,0.857375,1.06934,0.857375
8,1076.17,1,10.3253,11.2732,47.6505,54.3773,0.698337,0.698337,0.209501,0.209501,0.875251,0.835666,1.04694,0.835666,1.04226,0.835666
9,1073.15,1,10.3205,11.9933,48.879,58.6977,0.66342,0.66342,0.199026,0.199026,0.883469,0.814506,1.02043,0.814506,1.03783,0.814506
10,1036.53,1,10.407,12.28,48.3991,55.8735,0.630249,0.630249,0.189075,0.189075,0.876472,0.793882,0.994593,0.793882,1.0488,0.793882
11,1017.75,1,10.391,11.8148,50.8716,58.9454,0.598737,0.598737,0.179621,0.179621,0.893553,0.773781,0.96941,0.773781,1.02224,0.773781
12,1005.88,1,10.4245,12.271,50.3734,49.6663,0.5688,0.5688,0.17064,0.17064,0.880335,0.754188,0.944864,0.754188,0.996357,0.754188
13,990.275,1,10.5528,12.7042,51.6455,50.7887,0.54036,0.54036,0.162108,0.162108,0.879904,0.735092,0.920939,0.735092,1.0315,0.735092
14,975.364,1,10.6044,11.5157,47.5672,48.6684,0.513342,0.513342,0.154003,0.154003,0.8834,0.716479,0.89762,0.716479,1.00538,0.716479
15,958.889,1,10.5156,12.1949,48.0903,49.8712,0.487675,0.487675,0.146302,0.146302,0.883749,0.698337,0.874892,0.698337,0.979927,0.698337
16,945.504,1,10.5019,12.7946,47.481,48.6832,0.463291,0.463291,0.138987,0.138987,0.887877,0.680655,0.852739,0.680655,1.03267,0.680655
17,929.986,1,10.4493,13.2318,47.2361,47.6067,0.440127,0.440127,0.132038,0.132038,0.890716,0.66342,0.831148,0.66342,1.06238,0.66342
18,917.591,1,10.4425,14.6489,48.2735,46.1989,0.41812,0.41812,0.125436,0.125436,0.894952,0.646622,0.810102,0.646622,1.12048,0.646622
19,905.404,1,10.5134,13.785,47.7743,47.9767,0.397214,0.316624,0.119164,0.127193,0.910084,0.630249,0.78959,0.630249,1.14091,0.630249
