standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-2.86682,0.00142857,-2.75958,0.00142857,-2.93,0.00142857,-2.75619,0.00142857,All
-2.82476,0.00285714,-2.72025,0.00285714,-2.83795,0.00285714,-2.67347,0.00285714,All
-2.81196,0.00428571,-2.50475,0.00428571,-2.75989,0.00428571,-2.47933,0.00428571,All
-2.79926,0.00571429,-2.42203,0.00571429,-2.73228,0.00571429,-2.39738,0.00571429,All
-2.79112,0.00714286,-2.41073,0.00714286,-2.61172,0.00714286,-2.38825,0.00714286,All
-2.7909,0.00857143,-2.39642,0.00857143,-2.51425,0.00857143,-2.35704,0.00857143,All
-2.76886,0.01,-2.34839,0.01,-2.38442,0.01,-2.3546,0.01,All
-2.76124,0.0114286,-2.32671,0.0114286,-2.37335,0.0114286,-2.32051,0.0114286,All
-2.74209,0.0128571,-2.24955,0.0128571,-2.35565,0.0128571,-2.26387,0.0128571,All
-2.72839,0.0142857,-2.23371,0.0142857,-2.33179,0.0142857,-2.23418,0.0142857,All
-2.69823,0.0157143,-2.22681,0.0157143,-2.323,0.0157143,-2.23233,0.0157143,All
-2.68695,0.0171429,-2.21871,0.0171429,-2.29164,0.0171429,-2.21635,0.0171429,All
-2.6756,0.0185714,-2.1955,0.0185714,-2.28741,0.0185714,-2.18859,0.0185714,All
-2.65998,0.02,-2.18671,0.02,-2.24553,0.02,-2.17854,0.02,All
-2.65539,0.0214286,-2.18322,0.0214286,-2.24045,0.0214286,-2.17838,0.0214286,All
-2.65435,0.0228571,-2.14384,0.0228571,-2.23636,0.0228571,-2.1713,0.0228571,All
-2.64513,0.0242857,-2.11542,0.0242857,-2.22884,0.0242857,-2.16199,0.0242857,All
-2.63912,0.0257143,-2.10227,0.0257143,-2.22622,0.0257143,-2.15666,0.0257143,All
-2.63816,0.0271429,-2.09021,0.0271429,-2.20529,0.0271429,-2.14811,0.0271429,All
-2.63663,0.0285714,-2.08753,0.0285714,-2.20527,0.0285714,-2.08431,0.0285714,All
-2.63641,0.03,-2.07818,0.03,-2.19776,0.03,-2.06513,0.03,All
-2.62475,0.0314286,-2.04555,0.0314286,-2.17585,0.0314286,-2.04957,0.0314286,All
-2.59844,0.0328571,-2.04356,0.0328571,-2.17534,0.0328571,-2.03424,0.0328571,All
-2.59842,0.0342857,-2.02349,0.0342857,-2.17372,0.0342857,-2.0306,0.0342857,All
-2.59688,0.0357143,-2.02093,0.0357143,-2.16492,0.0357143,-2.01908,0.0357143,All
-2.59322,0.0371429,-2.01645,0.0371429,-2.11052,0.0371429,-2.01276,0.0371429,All
-2.592,0.0385714,-2.00505,0.0385714,-2.10776,0.0385714,-2.0046,0.0385714,All
-2.58444,0.04,-2.00029,0.04,-2.10483,0.04,-1.98976,0.04,All
-2.57639,0.0414286,-1.99935,0.0414286,-2.07866,0.0414286,-1.98755,0.0414286,All
-2.56394,0.0428571,-1.9882,0.0428571,-2.04366,0.0428571,-1.98491,0.0428571,All
-2.56045,0.0442857,-1.98417,0.0442857,-2.03374,0.0442857,-1.97334,0.0442857,All
-2.55645,0.0457143,-1.97944,0.0457143,-2.03042,0.0457143,-1.97319,0.0457143,All
-2.55459,0.0471429,-1.97471,0.0471429,-2.0116,0.0471429,-1.96906,0.0471429,All
-2.54117,0.0485714,-1.97147,0.0485714,-1.99651,0.0485714,-1.96037,0.0485714,All
-2.52988,0.05,-1.96711,0.05,-1.99159,0.05,-1.95988,0.05,All
-2.52806,0.0514286,-1.95877,0.0514286,-1.99035,0.0514286,-1.95574,0.0514286,All
-2.51408,0.0528571,-1.95523,0.0528571,-1.96624,0.0528571,-1.9523,0.0528571,All
-2.51044,0.0542857,-1.95401,0.0542857,-1.94281,0.0542857,-1.94352,0.0542857,All
-2.50858,0.0557143,-1.93712,0.0557143,-1.93394,0.0557143,-1.93448,0.0557143,All
-2.48838,0.0571429,-1.92841,0.0571429,-1.90592,0.0571429,-1.92772,0.0571429,All
