iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1492.16,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1473.81,1,4.2017,0.912292,0.869697,54.3804,17.3803,64.4811,0.974679,0.974679,0.994437,0.974679,0.998743,0.974679,0.974679
3,1471.42,1,3.95083,1.09851,0.908732,56.9774,16.3522,68.1314,0.95,0.95,0.969257,0.95,0.998743,0.95,0.95
4,1454.69,1,4.05524,1.63815,0.796667,60.3356,20.9407,72.0493,0.925945,0.925945,0.996941,0.925945,0.998743,0.925945,0.925945
5,1447.76,1,4.46888,1.1625,0.765444,60.1828,16.9202,71.3053,0.9025,0.9025,0.971698,0.9025,0.998743,0.9025,0.9025
6,1443.26,1,2.06485,0.788694,1.44809,63.4084,17.586,75.312,0.879648,0.879648,0.99107,0.879648,0.998743,0.879648,0.879648
7,1424.88,1,2.25698,1.06331,1.40871,63.8233,19.1243,75.0277,0.857375,0.857375,0.965976,0.857375,0.998743,0.857375,0.857375
8,1399.76,1,4.08913,0.948813,0.896629,61.5631,20.6717,71.9474,0.835666,0.835666,0.941516,0.835666,0.998743,0.835666,0.835666
9,1398.19,1,4.68594,0.777247,0.78433,71.6734,21.0229,83.6359,0.814506,0.814506,0.917677,0.814506,0.998743,0.814506,0.814506
10,1384.44,1,5.15231,1.53619,0.668272,63.0352,19.6287,73.2401,0.793882,0.793882,0.894441,0.793882,0.998743,0.793882,0.793882
11,1369.62,1,4.12972,0.878467,0.862612,70.6031,16.9415,81.6747,0.773781,0.773781,0.871793,0.773781,0.998743,0.773781,0.773781
12,1354.25,1,5.21006,0.959511,0.669237,67.237,15.2858,77.3517,0.754188,0.754188,0.878648,0.754188,0.998743,0.754188,0.754188
13,1354.98,1,4.38854,1.01529,0.845592,68.4893,16.7501,79.0738,0.735092,0.735092,0.866268,0.735092,0.998743,0.735092,0.735092
14,1344.49,1,3.93833,1.13903,0.885592,64.6998,13.5371,74.9771,0.716479,0.716479,0.952676,0.716479,0.998743,0.716479,0.716479
15,1329.84,1,4.00148,1.52893,0.889221,59.4524,15.6548,69.2341,0.698337,0.698337,0.928553,0.698337,0.998743,0.698337,0.698337
16,1322,1,3.89136,0.884876,0.933375,50.8716,17.9419,59.3556,0.680655,0.680655,1.08609,0.680655,0.998743,0.680655,0.680655
17,1301.68,1,3.73433,1.00497,0.982016,53.7316,18.0507,62.5301,0.66342,0.66342,1.08317,0.66342,0.998743,0.66342,0.66342
18,1295.27,1,4.65665,1.02938,0.785307,58.8388,15.2803,68.3457,0.646622,0.646622,1.05574,0.646622,0.998743,0.646622,0.646622
19,1287.27,1,5.63892,1.1194,0.613323,55.9745,14.7247,64.9979,0.630249,0.630249,1.04013,0.630249,0.998743,0.630249,0.630249
20,1268.84,1,5.10561,1.22273,0.714976,53.3572,13.0572,61.6973,0.614291,0.614291,1.0138,0.614291,0.998743,0.614291,0.614291
21,1266.65,1,6.05904,1.37517,0.547831,50.3348,14.5529,58.3346,0.598737,0.598737,1.00694,0.598737,0.998743,0.598737,0.598737
22,1245.79,1,5.17984,1.22266,0.708613,52.975,13.0391,61.7083,0.583577,0.583577,0.98144,0.583577,0.998743,0.583577,0.583577
23,1234.62,1,5.22085,1.00997,0.660481,49.8646,11.629,58.1546,0.5688,0.5688,0.956589,0.5688,0.998743,0.5688,0.5688
24,1221.03,1,5.27873,1.16967,0.666219,49.1431,11.9591,57.1679,0.554398,0.554398,0.932368,0.554398,0.998743,0.554398,0.554398
25,1218.04,1,4.48665,1.00417,0.848455,49.5311,12.2144,57.5953,0.54036,0.54036,0.90876,0.54036,0.998743,0.54036,0.54036
26,1196.74,1,5.26725,1.20792,0.703888,51.9448,13.0059,60.5108,0.526678,0.526678,0.885749,0.526678,0.998743,0.526678,0.526678
27,1187.61,1,4.77593,1.20766,0.783648,53.6163,15.5839,62.6047,0.513342,0.513342,0.863322,0.513342,0.998743,0.513342,0.513342
28,1174.7,1,4.81609,1.21465,0.80342,56.0928,14.4641,65.2021,0.500344,0.500344,0.841462,0.500344,0.998743,0.500344,0.500344
29,1168.91,1,5.56096,1.13752,0.656461,50.3476,15.5431,58.4179,0.487675,0.487675,0.820155,0.487675,0.998743,0.487675,0.487675
30,1153.64,1,4.95002,0.998917,0.754945,49.2263,14.8777,56.9677,0.475327,0.475327,0.799389,0.475327,0.998743,0.475327,0.475327
31,1153.14,1,4.91636,1.04036,0.758531,48.8465,15.2802,56.1086,0.463291,0.463291,0.868795,0.463291,0.998743,0.463291,0.463291
32,1140.19,1,5.29617,1.17276,0.682693,48.0043,16.3066,55.1469,0.45156,0.45156,0.846797,0.45156,0.998743,0.45156,0.45156
33,1124.68,1,5.07184,1.07196,0.725072,48.9938,16.4147,56.0924,0.440127,0.440127,0.825355,0.440127,0.998743,0.440127,0.440127
34,1119.04,1,4.90527,1.26912,0.758142,49.2266,17.2395,56.3781,0.428982,0.428982,0.84063,0.428982,0.998743,0.428982,0.428982
35,1107.3,1,5.31574,0.951035,0.68111,48.2412,17.717,55.2003,0.41812,0.41812,0.819345,0.41812,0.998743,0.41812,0.41812
36,1102.17,1,5.25335,0.953896,0.668757,46.216,20.6882,52.8577,0.407533,0.407533,0.846175,0.407533,0.998743,0.407533,0.407533
37,1096.33,1,5.40216,1.00565,0.633518,42.2632,19.2622,48.4569,0.397214,0.397214,0.876953,0.397214,0.998743,0.397214,0.397214
38,1075.23,1,5.5137,0.847149,0.624782,44.7627,15.9425,51.3788,0.387157,0.387157,0.854748,0.387157,0.998743,0.387157,0.387157
39,1064.66,1,5.35682,0.971351,0.678601,43.7103,18.4293,50.3619,0.377354,0.377354,0.833105,0.377354,0.998743,0.377354,0.377354
40,1063.66,1,6.10168,0.972003,0.561448,44.9727,18.032,51.5302,0.367799,0.367799,0.830541,0.367799,0.998743,0.367799,0.367799
41,1052.54,1,6.28755,0.889987,0.53035,43.8269,19.4558,50.2415,0.358486,0.358486,0.830724,0.358486,0.998743,0.358486,0.358486
42,1039.03,1,5.568,1.02456,0.657044,44.1818,20.3532,50.72,0.349409,0.349409,0.80969,0.349409,0.998743,0.349409,0.349409
