pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-5.9952,0.00104167,-4,0,All
-2.25008,0.0104167,-5.97202,0.00208333,-1.97479,0.0104167,All
-1.28121,0.0208333,-5.93972,0.003125,-1.34367,0.0208333,All
-1.21448,0.03125,-5.82442,0.00416667,-1.27911,0.03125,All
-1.21126,0.0416667,-5.66127,0.00520833,-1.2354,0.0416667,All
-1.18707,0.0520833,-5.31638,0.00625,-1.22663,0.0520833,All
-1.13626,0.0625,-5.26399,0.00729167,-1.13306,0.0625,All
-1.08486,0.0729167,-5.21776,0.00833333,-1.0948,0.0729167,All
-1.03695,0.0833333,-4.99772,0.009375,-1.00991,0.0833333,All
-0.950365,0.09375,-4.56214,0.0104167,-0.966742,0.09375,All
-0.83764,0.104167,-1.96794,0.0114583,-0.950523,0.104167,All
-0.835508,0.114583,-1.92551,0.0125,-0.796758,0.114583,All
-0.764649,0.125,-1.86961,0.0135417,-0.76951,0.125,All
-0.749205,0.135417,-1.73737,0.0145833,-0.767663,0.135417,All
-0.748484,0.145833,-1.67884,0.015625,-0.763241,0.145833,All
-0.695223,0.15625,-1.6716,0.0166667,-0.742379,0.15625,All
-0.682187,0.166667,-1.64824,0.0177083,-0.731445,0.166667,All
-0.66045,0.177083,-1.64109,0.01875,-0.717866,0.177083,All
-0.64974,0.1875,-1.61206,0.0197917,-0.703364,0.1875,All
-0.609738,0.197917,-1.54647,0.0208333,-0.652983,0.197917,All
-0.557917,0.208333,-1.53642,0.021875,-0.640092,0.208333,All
-0.543646,0.21875,-1.50701,0.0229167,-0.635842,0.21875,All
-0.518652,0.229167,-1.50142,0.0239583,-0.616866,0.229167,All
-0.500813,0.239583,-1.4724,0.025,-0.480918,0.239583,All
-0.474651,0.25,-1.46897,0.0260417,-0.471433,0.25,All
-0.461183,0.260417,-1.45324,0.0270833,-0.464402,0.260417,All
-0.442494,0.270833,-1.44879,0.028125,-0.451874,0.270833,All
-0.412673,0.28125,-1.44113,0.0291667,-0.419081,0.28125,All
