iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,786.757,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,766.067,1,5.84195,1.26205,30.1529,6.49295,40.6525,1.46202,1.46202,0.974679,0.62,0.285
3,766.755,1,6.06195,1.03407,34.0347,8.2286,35.3169,1.425,1.425,1.10778,0.62,0.27075
4,764.706,1,5.78398,0.71617,34.1074,7.95248,45.9119,1.38892,1.38892,1.13007,0.62,0.257212
5,747.037,1,5.84261,0.971217,25.5629,7.10227,43.0424,1.35375,1.35375,1.32204,0.62,0.244352
6,736.225,1,6.11117,0.820089,30.1099,8.17978,36.317,1.31947,1.31947,1.36016,0.62,0.232134
7,721.633,1,5.76855,0.582503,25.7273,9.40582,34.0472,1.28606,1.28606,1.32572,0.62,0.220528
8,709.039,1,5.9722,0.38703,24.1367,11.6217,31.8661,1.2535,1.2535,1.29216,0.62,0.209501
9,706.588,1,5.90144,0.739376,27.3727,12.0773,35.0527,1.22176,1.22176,1.25944,0.62,0.199026
10,687.301,1,5.71774,0.976957,22.7287,13.9457,28.2065,1.19082,1.19082,1.22755,0.62,0.189075
11,675.566,1,5.74679,0.885552,20.7162,16.295,29.2201,1.16067,1.16067,1.19647,0.62,0.179621
12,660.42,1,5.57885,0.560231,19.1489,14.2456,25.2937,1.13128,1.13128,1.16617,0.62,0.17064
13,652.934,1,5.44701,0.197978,17.4874,16.0914,27.3093,1.10264,1.10264,1.13664,0.62,0.162108
14,657.779,1,5.36538,-0.0383548,17.5199,17.579,29.2721,1.07472,1.07472,1.1757,0.62,0.154003
15,621.652,1,5.63327,0.344401,16.1391,16.4668,27.9915,1.04751,1.04751,1.14593,0.62,0.146302
16,626.14,1,5.63709,0.774749,16.6704,23.0439,27.3354,1.02098,1.02098,1.16638,0.62,0.138987
17,611.137,1,5.49668,0.220336,14.0867,18.8414,26.5452,0.995131,0.995131,1.13685,0.62,0.132038
