iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,802.731,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,779.296,1,5.49157,1.60217,27.7785,7.43725,78.477,1.46202,1.46202,0.974679,0.62,0.285
3,775,1,5.11672,1.96216,26.9447,8.5526,104.473,1.425,1.425,1.07923,0.62,0.27075
4,776.88,1,5.16581,3.21173,24.8324,7.76423,104.799,1.38892,1.38892,1.05191,0.62,0.257212
5,751.548,1,4.98358,1.87599,26.0792,8.03747,117.899,1.35375,1.35375,1.02527,0.62,0.244352
6,747.858,1,4.81417,1.90098,29.4715,10.2595,114.03,1.31947,1.31947,1.05822,0.62,0.232134
7,732.469,1,4.84224,1.69338,26.1322,9.51134,122.583,1.28606,1.28606,1.03143,0.62,0.220528
8,722.36,1,4.94021,1.75577,27.1262,8.93423,109.175,1.2535,1.2535,1.00531,0.62,0.209501
9,719.798,1,4.79232,1.32646,27.4108,10.2554,111.904,1.22176,1.22176,1.08818,0.62,0.199026
10,710.619,1,4.65018,1.60964,26.0109,9.71428,120.997,1.19082,1.19082,1.06063,0.62,0.189075
11,695.344,1,4.31044,1.8232,21.3736,8.5451,142.171,1.16067,1.16067,1.03377,0.62,0.179621
12,680.564,1,4.09816,1.55627,23.8713,7.6099,141.616,1.13128,1.13128,1.00759,0.62,0.17064
13,684.663,1,3.80717,1.87629,18.8494,8.86764,148.918,1.10264,1.10264,0.982082,0.62,0.162108
14,666.638,1,3.98272,1.84327,19.7435,7.97023,152.408,1.07472,1.07472,0.957215,0.62,0.154003
15,654.364,1,3.94843,2.18231,19.6603,6.71501,153.361,1.04751,1.04751,0.946455,0.62,0.146302
16,649.89,1,4.20804,1.86394,20.9731,7.97183,142.937,1.02098,1.02098,0.92249,0.62,0.138987
17,638.101,1,3.85715,1.92247,18.6916,7.10517,160.134,0.995131,0.995131,0.899132,0.62,0.132038
18,630.779,1,3.78498,1.93127,20.4005,7.44993,163.262,0.969933,0.969933,0.876365,0.62,0.125436
19,612.184,1,3.85689,2.13132,21.1012,6.25487,156.757,0.945374,0.945374,0.854175,0.62,0.119164
20,603.605,1,3.78971,1.91123,23.3809,4.99734,159.206,0.921437,0.921437,0.832547,0.62,0.113206
21,590.534,1,3.59487,1.89208,22.4146,4.51769,165.923,0.898105,0.898105,0.811467,0.62,0.107546
22,584.858,1,3.6201,1.99979,24.2207,4.68173,180.7,0.875365,0.875365,0.79092,0.62,0.102168
23,568.853,1,3.72056,1.88545,24.8214,4.21115,168.418,0.8532,0.8532,0.770893,0.62,0.0970601
24,551.897,1,3.79747,1.75147,25.3527,4.26539,168.023,0.831597,0.831597,0.751374,0.62,0.0922071
25,543.47,1,3.74636,1.86547,23.8855,4.71163,163.298,0.81054,0.81054,0.732349,0.62,0.0875967
26,531.58,1,3.64598,2.03822,21.8763,4.13575,165.339,0.790017,0.790017,0.713805,0.62,0.0832169
27,518.168,1,3.7291,1.7396,22.2044,4.85033,157.201,0.770013,0.770013,0.695731,0.62,0.079056
28,510.68,1,3.6963,1.70423,22.7997,4.45017,161.254,0.750516,0.750516,0.710333,0.62,0.0751032
29,500.257,1,3.73067,1.79501,23.8398,4.16013,161.254,0.731512,0.731512,0.692347,0.62,0.0713481
30,494.777,1,3.64374,1.69913,22.4385,4.27377,156.341,0.71299,0.71299,0.674817,0.62,0.0677807
31,483.237,1,3.63571,1.61023,21.2063,3.98159,157.196,0.694937,0.694937,0.65773,0.62,0.0643916
32,479.009,1,3.7602,1.82573,23.2639,3.8667,154.74,0.677341,0.677341,0.641076,0.62,0.061172
33,467.752,1,3.81461,1.76697,24.0731,3.66083,146.882,0.66019,0.66019,0.624843,0.62,0.0581134
34,462.961,1,3.79697,1.58418,24.3016,3.67462,150.783,0.643474,0.643474,0.609022,0.62,0.0552078
35,447.715,1,3.77698,1.53529,23.8682,4.0715,145.364,0.627181,0.627181,0.593601,0.62,0.0524474
36,434.768,1,3.77237,1.67441,23.4638,4.03317,144.058,0.6113,0.6113,0.578571,0.62,0.049825
37,421.569,1,3.74646,1.40005,22.7626,4.03716,140.907,0.595821,0.595821,0.563921,0.62,0.0473338
38,418.034,1,3.81753,1.45853,23.0097,3.93872,142.008,0.580735,0.580735,0.549642,0.62,0.0449671
39,413.968,1,3.8284,1.46405,22.8559,4.23244,142.285,0.56603,0.56603,0.535725,0.62,0.0427187
40,400.507,1,3.81996,1.47703,22.7163,3.99261,139.284,0.551698,0.551698,0.52216,0.62,0.0405828
41,394.568,1,3.80342,1.44351,22.9939,4.23967,139.91,0.537729,0.537729,0.508939,0.62,0.0385536
42,391.279,1,3.77035,1.48981,23.3735,4.16599,140.511,0.524113,0.524113,0.496052,0.62,0.036626
43,381.858,1,3.74253,1.62739,23.2133,4.09522,142.267,0.510842,0.510842,0.483492,0.62,0.0347947
44,385.972,1,3.75593,1.74578,23.5168,3.83792,142.212,0.497908,0.497908,0.477261,0.62,0.0330549
45,373.433,1,3.74034,1.65508,23.0148,3.95725,143.101,0.4853,0.4853,0.465176,0.62,0.0314022
46,363.077,1,3.75911,1.58968,22.7489,4.1179,142.542,0.473012,0.473012,0.477111,0.62,0.0298321
47,361.63,1,3.75012,1.5858,22.683,4.1615,142.514,0.468264,0.461035,0.504146,0.62,0.0289288
48,351.449,1,3.78031,1.59916,22.4957,4.32782,140.704,0.459618,0.449362,0.495643,0.62,0.027696
49,344.459,1,3.79058,1.65341,22.432,4.57596,141.254,0.460463,0.437984,0.483093,0.62,0.0272644
50,340.97,1,3.81211,1.67014,22.4294,4.49392,140.123,0.457698,0.426894,0.47086,0.62,0.0268666
51,339.015,1,3.80988,1.71186,22.0739,4.53873,138.755,0.463342,0.416084,0.458938,0.62,0.0267124
52,342.927,1,3.79586,1.61024,22.0398,4.46584,139.08,0.45161,0.405549,0.447317,0.62,0.0278647
53,347.534,1,3.77789,1.52576,22.4358,4.48377,139.623,0.441029,0.39528,0.452834,0.62,0.0283117
54,352.07,1,3.72617,1.50222,21.7992,4.32206,138.641,0.457084,0.385271,0.443304,0.62,0.0289916
55,343.14,1,3.81626,1.60049,23.0773,4.18896,137.748,0.445511,0.375516,0.453216,0.62,0.0276284
56,340.11,1,3.76196,1.66826,22.7255,4.29201,140.707,0.46345,0.366008,0.473095,0.62,0.0268688
57,342.21,1,3.71698,1.72039,22.8532,4.3873,143.538,0.48817,0.35674,0.501404,0.62,0.0267653
