parameter,value,se_lin,rse_lin
Cl_pop,5.17106708337619,0.348570704143942,6.74078867134635
V1_pop,19.9480641837381,1.7268504817044,8.65673213099118
Q_pop,6.57547867042261,1.26200847919845,19.1926480558007
V2_pop,23.9636244993923,3.64864957060661,15.2257834398095
omega_Cl,0.250694602808883,0.0479006006316085,19.1071527248337
omega_V1,0.300737282666087,0.0647622975952021,21.5345091307182
omega_Q,0.643305042092409,0.148673595441201,23.1109016272632
omega_V2,0.381014544686709,0.146382384880371,38.4191068088318
corr_V2_V1,0.998932490147963,0.167157160876373,16.7335793484516
a1,0.304510556694078,0.0223240484839522,7.33112465009863
a2,0.0620510657192798,0.00621725076972566,10.019571296088
