iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1502.89,1,7.8892,3.05437,30.7597,21.6974,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1494.59,1,5.07992,5.09398,31.769,22.4031,0.974679,0.974679,0.615124,0.998761,1.46202,1.5282,1.46202,1.16962
3,1476.3,1,5.10233,5.21795,31.048,22.3651,0.95,0.95,0.749524,0.998761,1.425,1.48951,1.425,1.14
4,1470.27,1,4.88261,7.05708,29.2512,21.4427,0.925945,0.925945,0.613111,0.998761,1.38892,1.45179,1.38892,1.11113
5,1459.57,1,4.71785,5.88851,39.7411,27.4834,0.9025,0.9025,0.968787,0.998761,1.35375,1.42155,1.35375,1.083
6,1451.9,1,4.50841,7.07678,42.6561,29.256,0.879648,0.879648,0.934283,0.998761,1.31947,1.51924,1.31947,1.05558
7,1446.12,1,4.60824,8.97144,44.8912,30.4848,0.857375,0.857375,0.997599,0.998761,1.28606,1.56814,1.28606,1.02885
8,1422.13,1,5.11519,7.60884,39.6949,27.3312,0.835666,0.835666,0.660005,0.998761,1.2535,1.52844,1.2535,1.0028
9,1414.98,1,5.13061,5.58253,42.9843,29.258,0.814506,0.814506,0.770103,0.998761,1.22176,1.53456,1.22176,0.977407
10,1399.62,1,5.55128,5.73416,38.4668,26.7874,0.793882,0.793882,0.36432,0.998761,1.19082,1.4957,1.19082,0.952659
11,1400.69,1,5.21574,5.14472,42.7122,28.9397,0.773781,0.773781,0.613434,0.998761,1.16067,1.45783,1.16067,0.928537
12,1380.52,1,5.43397,4.93266,34.2353,24.1758,0.754188,0.754188,0.474683,0.998761,1.13128,1.449,1.13128,0.905026
13,1370.77,1,5.2808,7.15465,32.7212,23.1901,0.735092,0.735092,0.587193,0.998761,1.10264,1.54517,1.10264,0.88211
14,1362.33,1,5.02013,6.15399,32.2211,22.8607,0.716479,0.716479,0.482281,0.998761,1.07472,1.76134,1.07472,0.859775
15,1352.37,1,5.2874,6.50986,31.5376,22.5225,0.698337,0.698337,0.662372,0.998761,1.04751,1.7974,1.04751,0.838005
16,1349.3,1,5.10791,9.12431,30.1774,21.6718,0.680655,0.680655,0.704027,0.998761,1.02098,1.75189,1.02098,0.816786
17,1332.79,1,4.98497,8.28645,28.8093,21.076,0.66342,0.66342,0.480616,0.998761,0.995131,1.77526,0.995131,0.796105
18,1319.22,1,5.1839,7.81206,29.4337,21.3209,0.646622,0.646622,0.480721,0.998761,0.969933,1.73031,0.969933,0.775947
19,1306.53,1,5.00877,7.16693,28.4598,20.7113,0.630249,0.630249,0.514681,0.998761,0.945374,1.86492,0.945374,0.756299
20,1291.75,1,5.26973,6.77383,28.9924,21.037,0.614291,0.614291,0.572297,0.998761,0.921437,1.81769,0.921437,0.737149
21,1289.72,1,5.29935,8.12197,26.9507,19.9798,0.598737,0.598737,0.353926,0.998761,0.898105,1.77167,0.898105,0.718484
22,1274.76,1,5.1637,6.56992,28.2139,20.7627,0.583577,0.583577,0.189692,0.998761,0.875365,1.72681,0.875365,0.700292
23,1259.83,1,5.08963,5.63534,28.5709,21.131,0.5688,0.5688,0.571527,0.998761,0.8532,1.68309,0.8532,0.68256
24,1238.42,1,5.36639,5.22928,29.0315,21.2938,0.554398,0.554398,0.538002,0.998761,0.831597,1.64047,0.831597,0.665277
25,1241.17,1,5.38639,4.07361,29.0314,21.1752,0.54036,0.54036,0.584975,0.998761,0.81054,1.59893,0.81054,0.648432
26,1230.09,1,5.3924,4.17799,31.2451,22.5986,0.526678,0.526678,0.395131,0.998761,0.790017,1.5767,0.790017,0.632013
27,1225.35,1,5.45945,5.1927,33.1733,23.6483,0.513342,0.513342,0.412857,0.998761,0.770013,1.61812,0.770013,0.61601
28,1203.73,1,5.3994,5.79882,30.6303,22.0071,0.500344,0.500344,0.450606,0.998761,0.750516,1.57714,0.750516,0.600413
29,1196.85,1,5.44722,6.50057,30.0668,21.5851,0.487675,0.487675,0.461767,0.998761,0.731512,1.69639,0.731512,0.58521
30,1186.56,1,5.52676,6.73098,28.9649,20.962,0.475327,0.475327,0.495138,0.998761,0.71299,1.65344,0.71299,0.570392
31,1179.96,1,5.49164,5.0663,30.0038,21.4724,0.463291,0.463291,0.493464,0.998761,0.694937,1.61157,0.694937,0.555949
32,1162.52,1,5.30094,4.09669,28.0227,20.325,0.45156,0.45156,0.568383,0.998761,0.677341,1.57076,0.677341,0.541873
33,1152.5,1,5.19301,4.20219,26.6404,19.4332,0.440127,0.440127,0.601439,0.998761,0.66019,1.53099,0.66019,0.528152
34,1144.41,1,5.14848,4.15331,25.8189,18.9035,0.428982,0.428982,0.711817,0.998761,0.643474,1.52232,0.643474,0.514779
35,1132.36,1,5.25877,4.33444,26.5143,19.337,0.41812,0.41812,0.571423,0.998761,0.627181,1.48881,0.627181,0.501744
36,1120.47,1,5.3517,5.55965,26.4867,19.3307,0.407533,0.407533,0.512101,0.998761,0.6113,1.45111,0.6113,0.48904
37,1116.59,1,5.29467,5.33137,26.2667,19.1986,0.397214,0.397214,0.561546,0.998761,0.595821,1.41437,0.595821,0.476657
38,1101.6,1,5.36058,5.09326,26.851,19.5403,0.387157,0.387157,0.514115,0.998761,0.580735,1.37855,0.580735,0.464588
39,1083.62,1,5.43682,5.8213,27.135,19.7407,0.377354,0.377354,0.438075,0.998761,0.56603,1.34365,0.56603,0.452824
40,1080.75,1,5.46464,5.22432,27.7602,20.1551,0.367799,0.367799,0.405104,0.998761,0.551698,1.30963,0.551698,0.441359
41,1064.88,1,5.64596,4.9918,28.2016,20.4879,0.358486,0.358486,0.438852,0.998761,0.537729,1.27647,0.537729,0.430183
42,1051.18,1,5.44303,5.13261,28.5243,20.74,0.349409,0.349409,0.550179,0.998761,0.524113,1.24414,0.524113,0.419291
43,1047.01,1,5.43798,6.29348,27.8421,20.393,0.340562,0.340562,0.477159,0.998761,0.510842,1.21264,0.510842,0.408674
44,1027.36,1,5.52658,6.58272,27.4312,20.138,0.331938,0.331938,0.493025,0.998761,0.497908,1.18194,0.497908,0.398326
45,1028.2,1,5.44185,6.32418,26.1344,19.3278,0.323534,0.323534,0.430207,0.998761,0.4853,1.15201,0.4853,0.38824
46,1011.45,1,5.29551,5.08878,25.253,18.8232,0.315341,0.315341,0.45634,0.998761,0.473012,1.12284,0.473012,0.37841
47,1005.3,1,5.33806,4.26992,26.0721,19.346,0.307357,0.307357,0.456672,0.998761,0.461035,1.09441,0.461035,0.368828
48,994.716,1,5.39323,3.87572,25.7398,19.0905,0.299574,0.299574,0.492316,0.998761,0.449362,1.0667,0.449362,0.359489
49,985.132,1,5.29814,4.11054,25.8264,19.1012,0.291989,0.291989,0.494523,0.998761,0.437984,1.03969,0.437984,0.350387
50,982.921,1,5.39694,4.26426,25.7079,19.0747,0.284596,0.284596,0.513022,0.998761,0.426894,1.01336,0.426894,0.341515
51,980.543,1,5.43077,3.90502,25.8938,19.1281,0.27739,0.27739,0.513014,0.998761,0.416084,0.987704,0.416084,0.332867
52,961.763,1,5.39068,4.39419,26.0896,19.2339,0.270366,0.270366,0.529086,0.998761,0.405549,0.962695,0.405549,0.324439
53,956.213,1,5.36349,4.78854,25.6625,19.0264,0.26352,0.26352,0.50245,0.998761,0.39528,0.938319,0.39528,0.316224
54,937.958,1,5.41345,4.5742,25.5056,18.9587,0.256848,0.256848,0.498614,0.998761,0.385271,0.91456,0.385271,0.308217
55,929.172,1,5.36784,4.05652,25.64,19.0795,0.250344,0.250344,0.445264,0.998761,0.375516,0.891403,0.375516,0.300413
56,922.921,1,5.39456,4.10956,25.5776,18.9832,0.244005,0.244005,0.438838,0.998761,0.366008,0.868832,0.366008,0.292806
57,920.647,1,5.38182,4.00903,25.6331,19.0472,0.237827,0.237827,0.431472,0.998761,0.35674,0.846833,0.35674,0.285392
58,916.364,1,5.33448,3.7535,25.7593,19.1242,0.231805,0.231805,0.43476,0.998761,0.347707,0.825391,0.347707,0.278166
59,913.901,1,5.30667,4.30915,25.3453,18.9185,0.225936,0.225936,0.433503,0.998761,0.338903,0.804491,0.338903,0.271123
60,901.308,1,5.33546,4.81287,24.6476,18.4669,0.220215,0.220215,0.457364,0.998761,0.330322,0.784121,0.330322,0.264258
61,895.218,1,5.35844,4.90298,24.6913,18.5878,0.214639,0.214639,0.428267,0.998761,0.321958,0.764267,0.321958,0.257567
