simulations,OFV
500,948.801
1000,950.262
1500,950.225
2000,950.767
2500,951.543
3000,949.346
3500,948.334
4000,945.638
4500,946.165
5000,946.531
5500,946.783
6000,947.211
6500,947.375
7000,947.638
7500,947.827
8000,948.04
8500,948.357
9000,948.143
9500,948.202
10000,948.118
10500,948.206
11000,948.463
11500,948.618
12000,948.597
12500,948.723
13000,948.362
13500,948.416
14000,948.562
14500,948.567
15000,948.638
15500,948.766
16000,948.907
16500,948.911
17000,948.931
17500,948.925
18000,948.81
18500,948.971
19000,948.359
19500,947.965
20000,947.434
20500,947.537
21000,947.265
21500,947.293
22000,947.332
22500,947.413
23000,947.289
23500,947.138
24000,947.172
24500,947.189
25000,947.217
25500,947.245
26000,947.246
26500,947.281
27000,947.219
27500,947.213
28000,947.271
28500,947.326
29000,947.361
29500,947.462
30000,947.366
