simulations, -2LL
1000,589.571
2000,589.767
3000,589.826
4000,589.876
5000,589.798
6000,589.88
7000,589.935
8000,589.896
9000,589.898
10000,589.89
11000,589.753
12000,589.714
13000,589.716
14000,589.604
15000,589.574
16000,589.544
17000,589.529
18000,589.505
19000,589.536
20000,589.489
21000,589.45
22000,589.435
23000,589.418
24000,589.431
25000,589.436
26000,589.467
27000,589.487
28000,589.505
29000,589.492
30000,589.496
