iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1322.15,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1297.14,1,9.36148,11.1219,47.9163,75.4747,0.95,0.95,0.285,0.285,1.0175,0.974679,1.18376,0.974679,1.17761,0.974679
3,1281.33,1,9.38719,9.95466,46.3561,81.4583,0.9025,0.9025,0.27075,0.27075,1.02976,0.95,1.15379,0.95,1.20733,0.95
4,1270.94,1,9.34001,9.74285,45.471,63.8216,0.857375,0.857375,0.257212,0.257212,1.00977,0.925945,1.12458,0.925945,1.37278,0.925945
5,1258.53,1,9.20093,9.29478,47.0006,72.9975,0.814506,0.814506,0.244352,0.244352,1.00486,0.9025,1.0961,0.9025,1.4655,0.9025
6,1246.72,1,9.08187,10.3034,46.6486,74.9149,0.773781,0.773781,0.232134,0.232134,0.992679,0.879648,1.06835,0.879648,1.61099,0.879648
7,1230.7,1,9.00912,10.7479,47.3972,78.7318,0.735092,0.735092,0.220528,0.220528,1.02171,0.857375,1.06096,0.857375,1.61951,0.857375
8,1214.98,1,9.13301,11.5578,50.6175,67.3873,0.698337,0.698337,0.209501,0.209501,1.00941,0.835666,1.0341,0.835666,1.5785,0.835666
9,1204.54,1,9.22622,11.4528,46.4238,60.1266,0.66342,0.66342,0.199026,0.199026,1.01557,0.814506,1.00791,0.814506,1.54476,0.814506
10,1178.44,1,9.15765,12.4654,45.9951,54.8534,0.630249,0.630249,0.189075,0.189075,1.01841,0.793882,0.982391,0.793882,1.59403,0.793882
11,1171.48,1,9.08969,12.0243,46.7564,52.3162,0.598737,0.598737,0.179621,0.179621,1.04455,0.773781,0.975064,0.773781,1.58177,0.773781
12,1164.38,1,9.12433,10.7304,47.6404,46.3734,0.5688,0.699519,0.17064,0.167534,1.03953,0.754188,1.05284,0.754188,1.6319,0.754188
13,1157.31,1,9.25075,9.92684,49.8917,49.3917,0.54036,0.664543,0.162108,0.159158,1.04697,0.735092,1.10491,0.735092,1.59058,0.735092
14,1156.87,1,9.26266,13.7764,46.9641,51.9709,0.513342,0.514155,0.154003,0.181801,1.04509,0.716479,1.07693,0.716479,1.75633,0.716479
15,1141.88,1,9.15984,14.8395,47.766,54.2273,0.0158693,0.575965,0.177502,0.171493,1.04304,0.698337,1.04966,0.698337,1.71601,0.698337
16,1131.3,1,9.22065,14.3497,48.237,54.5273,2.22045e-16,0.769387,0.169511,0.158581,1.04679,0.680655,1.02308,0.680655,1.73982,0.680655
17,1115.62,1,9.08939,13.2347,45.625,51.4879,2.10942e-16,0.735826,0.161036,0.164595,1.02982,0.66342,0.997179,0.66342,1.79063,0.66342
18,1114.68,1,9.13936,13.8007,47.995,45.5282,2.22045e-16,0.729296,0.15717,0.163516,1.02351,0.646622,0.97193,0.646622,1.79035,0.646622
19,1110.71,1,9.0929,12.6088,46.5799,43.0757,2.22045e-16,0.679686,0.153287,0.169272,1.01205,0.630249,0.94732,0.630249,1.87364,0.630249
20,1103.26,1,9.2084,11.9935,46.8066,48.1412,2.22045e-16,0.605482,0.146607,0.182549,1.02755,0.614291,0.923334,0.614291,1.8262,0.614291
21,1101.6,1,9.13571,12.1964,47.2238,48.6812,2.22045e-16,0.529819,0.146466,0.188029,1.04102,0.598737,0.899954,0.598737,1.83941,0.598737
22,1095.99,1,9.08113,12.2774,46.3837,50.5326,2.22045e-16,0.768966,0.142261,0.17786,1.02854,0.583577,0.877167,0.583577,1.82113,0.583577
23,1101.8,1,9.09701,11.3427,45.9221,45.6076,2.22045e-16,0.704516,0.145511,0.181088,1.02139,0.5688,0.854956,0.5688,1.80801,0.5688
24,1099.2,1,9.1589,11.3801,46.2586,39.7867,2.22045e-16,0.707541,0.142979,0.188203,1.01775,0.554398,0.833309,0.554398,1.83197,0.554398
25,1090.24,1,9.14269,12.5451,46.0517,41.2695,2.22045e-16,0.672164,0.145293,0.178792,1.00756,0.54036,0.812209,0.54036,1.78558,0.54036
26,1086.92,1,9.20535,13.0543,45.6687,40.7639,2.22045e-16,0.679658,0.143938,0.180199,1.00314,0.526678,0.791643,0.526678,1.77891,0.526678
27,1086.97,1,9.34608,11.9116,45.4124,42.1838,2.22045e-16,0.829868,0.146079,0.175969,1.01188,0.513342,0.771598,0.513342,1.73387,0.513342
28,1088.12,1,9.30468,12.6672,46.419,41.5821,2.22045e-16,0.586045,0.146466,0.191065,1.00993,0.500344,0.752061,0.500344,1.68996,0.500344
29,1080.99,1,9.27954,13.2057,44.8972,44.9621,2.22045e-16,0.548348,0.14537,0.188159,1.01973,0.487675,0.733018,0.487675,1.69654,0.487675
30,1074.07,1,9.29909,12.1392,43.786,47.2851,2.22045e-16,0.493233,0.145263,0.193561,1.01424,0.475327,0.714458,0.475327,1.75076,0.475327
31,1073.07,1,9.23729,10.4129,46.1695,42.906,2.22045e-16,0.524582,0.147622,0.186075,1.03789,0.463291,0.696367,0.463291,1.79223,0.463291
32,1070.21,1,9.22952,11.5146,46.0278,43.9209,2.22045e-16,0.55714,0.144012,0.191149,1.02531,0.45156,0.678735,0.45156,1.79358,0.45156
33,1071.92,1,9.28684,12.158,45.5034,43.1716,2.22045e-16,0.587133,0.145387,0.186011,1.02918,0.440127,0.661549,0.440127,1.90795,0.440127
34,1068.31,1,9.21533,11.6238,46.1899,46.8186,2.22045e-16,0.635468,0.145639,0.181265,1.03095,0.428982,0.644798,0.428982,2.01976,0.428982
35,1061.43,1,9.12828,11.5074,48.1207,47.1159,2.22045e-16,0.80095,0.144242,0.164467,1.04006,0.41812,0.628472,0.41812,1.96862,0.41812
36,1062.2,1,9.20364,10.8137,48.0792,49.056,2.22045e-16,0.561116,0.146589,0.18151,1.04097,0.407533,0.612558,0.407533,1.99179,0.407533
37,1054.76,1,9.17321,11.2743,47.6521,51.058,2.22045e-16,0.619471,0.140666,0.179969,1.0346,0.397214,0.597048,0.397214,1.94136,0.397214
38,1055.69,1,9.23828,10.744,48.4295,45.7875,2.22045e-16,0.556603,0.144634,0.189034,1.03666,0.387157,0.58193,0.387157,1.8922,0.387157
