simulations, -2LL
1000,520.31
2000,520.819
3000,520.584
4000,520.639
5000,519.341
6000,517.704
7000,518.222
8000,517.492
9000,517.752
10000,518.151
11000,517.953
12000,518.195
13000,518.301
14000,518.563
15000,518.625
16000,518.838
17000,518.857
18000,518.83
19000,518.909
20000,518.855
21000,518.81
22000,518.904
23000,518.774
24000,518.737
25000,518.703
26000,518.795
27000,518.798
28000,518.762
29000,518.757
30000,518.829
