simulations, -2LL
1000,598.419
2000,597.661
3000,597.33
4000,597.517
5000,597.596
6000,597.365
7000,597.483
8000,597.515
9000,597.295
10000,597.264
11000,597.241
12000,597.28
13000,597.387
14000,597.445
15000,597.485
16000,597.58
17000,597.651
18000,597.683
19000,597.711
20000,597.705
21000,597.684
22000,597.717
23000,597.697
24000,597.705
25000,597.676
26000,597.724
27000,597.761
28000,597.686
29000,597.691
30000,597.697
