time,empiricalCdf,theoreticalCdf,piLower,piUpper,split
1.284,0.0103093,0,0,0,All
1.69113,0.0206186,0,0,0.0116279,All
2.09826,0.0206186,0,0,0.0228579,All
2.50539,0.0206186,0,0,0.0340909,All
2.91253,0.0309278,0.010989,0,0.0444444,All
3.31966,0.0309278,0.0215054,0,0.0574713,All
3.72679,0.0412371,0.0232558,0,0.076505,All
4.13392,0.0412371,0.0355042,0,0.0903984,All
4.54105,0.0618557,0.0543478,0.0108696,0.112998,All
4.94818,0.0721649,0.0666667,0.0114943,0.133333,All
5.35531,0.0824742,0.0804598,0.0229915,0.155556,All
5.76244,0.0927835,0.0989011,0.0340909,0.177778,All
6.16958,0.103093,0.11828,0.0546464,0.197826,All
6.57671,0.113402,0.137931,0.0666667,0.21978,All
6.98384,0.123711,0.155556,0.0786517,0.248656,All
7.39097,0.154639,0.173913,0.0909091,0.268817,All
7.7981,0.185567,0.193365,0.111735,0.288889,All
8.20523,0.185567,0.213483,0.123596,0.307692,All
8.61236,0.195876,0.233333,0.149425,0.325843,All
9.01949,0.237113,0.252874,0.16092,0.348315,All
9.42663,0.237113,0.272233,0.182863,0.368691,All
9.83376,0.247423,0.289606,0.2,0.388889,All
10.2409,0.298969,0.311828,0.211765,0.408034,All
10.648,0.329897,0.333333,0.229515,0.428571,All
11.0552,0.329897,0.348837,0.248596,0.444444,All
11.4623,0.340206,0.366667,0.269015,0.455051,All
11.8694,0.360825,0.388889,0.286535,0.472527,All
12.2765,0.391753,0.404494,0.3017,0.494565,All
12.6837,0.402062,0.423913,0.322222,0.51087,All
13.0908,0.43299,0.44021,0.337279,0.523268,All
13.4979,0.43299,0.460674,0.348612,0.538894,All
13.9051,0.443299,0.477273,0.367816,0.556818,All
14.3122,0.453608,0.488636,0.384168,0.570661,All
14.7193,0.474227,0.5,0.397849,0.586207,All
15.1265,0.484536,0.516854,0.414762,0.6,All
15.5336,0.505155,0.533333,0.432576,0.612007,All
15.9407,0.515464,0.546512,0.449438,0.629824,All
16.3479,0.525773,0.556818,0.471587,0.641304,All
16.755,0.57732,0.573751,0.482952,0.655556,All
17.1621,0.597938,0.588562,0.5,0.666667,All
17.5693,0.628866,0.602273,0.516306,0.674288,All
17.9764,0.628866,0.615832,0.531034,0.689655,All
18.3835,0.639175,0.627907,0.543961,0.700575,All
18.7906,0.670103,0.638916,0.55864,0.713465,All
19.1978,0.690722,0.651685,0.571463,0.72318,All
19.6049,0.71134,0.664855,0.58102,0.741573,All
20.012,0.721649,0.674419,0.597826,0.747253,All
20.4192,0.721649,0.685393,0.613111,0.758242,All
20.8263,0.721649,0.6983,0.618771,0.770115,All
21.2334,0.721649,0.707865,0.633333,0.78022,All
21.6406,0.731959,0.719101,0.641304,0.790049,All
22.0477,0.742268,0.729412,0.648644,0.796726,All
22.4548,0.742268,0.740352,0.662921,0.804598,All
22.862,0.762887,0.75,0.674157,0.815217,All
23.2691,0.773196,0.759745,0.681085,0.824176,All
23.6762,0.783505,0.769231,0.69398,0.833333,All
24.0834,0.783505,0.78022,0.703297,0.842697,All
24.4905,0.783505,0.788889,0.714286,0.849706,All
24.8976,0.793814,0.797753,0.721576,0.858696,All
25.3047,0.804124,0.806452,0.734483,0.863636,All
25.7119,0.804124,0.815217,0.740352,0.877091,All
26.119,0.814433,0.823853,0.75,0.885057,All
26.5261,0.824742,0.829545,0.758639,0.893617,All
26.9333,0.824742,0.836957,0.769231,0.898302,All
27.3404,0.845361,0.844444,0.776596,0.9027,All
27.7475,0.85567,0.847826,0.787302,0.908568,All
28.1547,0.865979,0.855556,0.795577,0.914894,All
28.5618,0.876289,0.865169,0.8054,0.921348,All
28.9689,0.876289,0.869565,0.812476,0.923913,All
29.3761,0.876289,0.879121,0.816092,0.931818,All
29.7832,0.886598,0.885057,0.827586,0.933333,All
30.1903,0.917526,0.89011,0.828751,0.935484,All
30.5975,0.917526,0.896552,0.833333,0.944132,All
31.0046,0.917526,0.901099,0.840667,0.94957,All
31.4117,0.938144,0.908568,0.846154,0.955556,All
31.8188,0.938144,0.913043,0.854677,0.956044,All
32.226,0.938144,0.921348,0.862069,0.956989,All
32.6331,0.938144,0.923495,0.865169,0.966667,All
33.0402,0.948454,0.930233,0.873563,0.967212,All
33.4474,0.948454,0.933333,0.884634,0.967742,All
33.8545,0.958763,0.934783,0.89011,0.977011,All
34.2616,0.958763,0.943182,0.896552,0.9779,All
34.6688,0.958763,0.944444,0.9,0.978378,All
35.0759,0.969072,0.946237,0.902174,0.988372,All
35.483,0.969072,0.954545,0.910612,0.988889,All
35.8902,0.969072,0.9558,0.914894,0.989011,All
36.2973,0.969072,0.956989,0.920455,0.98913,All
36.7044,0.969072,0.966292,0.924731,0.989305,All
37.1116,0.969072,0.96685,0.932584,1,All
37.5187,0.969072,0.967742,0.934066,1,All
37.9258,0.979381,0.977273,0.943501,1,All
38.3329,0.979381,0.9779,0.945354,1,All
38.7401,0.979381,0.978261,0.954545,1,All
39.1472,0.979381,0.988506,0.955306,1,All
39.5543,0.979381,0.988764,0.956989,1,All
39.9615,0.979381,0.989011,0.966667,1,All
40.3686,0.989691,1,0.977011,1,All
40.7757,0.989691,1,0.978261,1,All
41.1829,0.989691,1,0.988571,1,All
41.59,1,1,1,1,All
