pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.95963,0.0218834,-4.16969,0.0195418,-2.0397,0.0231187,All
-1.43602,0.109417,-3.58334,0,-1.54407,0.115594,All
-0.912417,0.547086,-2.99699,0,-1.04844,0.393019,All
-0.388809,0.393902,-2.41064,0,-0.552807,0.462375,All
0.134799,0.503319,-1.82429,0.0781671,-0.0571774,0.531731,All
0.658406,0.240718,-1.23794,0.214959,0.438452,0.300544,All
1.18201,0.0875337,-0.651589,0.508086,0.934082,0.115594,All
1.70562,0.0875337,-0.0652383,0.410377,1.42971,0.0693562,All
2.22923,0.0875337,0.521113,0.527628,1.92534,0.115594,All
2.75284,0.0218834,1.10746,0.117251,2.42097,0.092475,All
