Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression
-0.577597,0.0738565,0.27217,-0.318623,-0.419958,-0.0756707,-0.864147,0.0485707,0.0845797,-0.318623,-0.30105,-0.266659,-0.864147,-0.0239082,-0.033026,-0.577597,-0.188843,-0.207045
-0.559502,0.113302,0.263894,-0.307132,-0.422562,-0.0725129,-0.833,0.0362065,0.0815433,-0.307132,-0.295563,-0.256639,-0.833,-0.0252273,-0.0323239,-0.559502,-0.187463,-0.200972
-0.541407,0.152748,0.255619,-0.295641,-0.425166,-0.0693551,-0.801853,0.0238424,0.0785068,-0.295641,-0.290075,-0.246618,-0.801853,-0.0265464,-0.0316217,-0.541407,-0.186084,-0.1949
-0.523312,0.191484,0.247343,-0.284151,-0.42777,-0.0661972,-0.770707,0.0145489,0.0754704,-0.284151,-0.284588,-0.236598,-0.770707,-0.0269323,-0.0309195,-0.523312,-0.184806,-0.188827
-0.505217,0.224009,0.239067,-0.27266,-0.430374,-0.0630394,-0.73956,0.00788162,0.072434,-0.27266,-0.2791,-0.226578,-0.73956,-0.0265155,-0.0302173,-0.505217,-0.184313,-0.182754
-0.487123,0.254931,0.230792,-0.261169,-0.419702,-0.0598816,-0.708413,0.0031439,0.0693976,-0.261169,-0.274497,-0.216558,-0.708413,-0.0255023,-0.0295151,-0.487123,-0.183977,-0.176682
-0.469028,0.280439,0.222516,-0.249678,-0.401039,-0.0567238,-0.677267,3.87664e-05,0.0663612,-0.249678,-0.270426,-0.206538,-0.677267,-0.0239905,-0.028813,-0.469028,-0.184151,-0.170609
-0.450933,0.301612,0.21424,-0.238187,-0.375159,-0.053566,-0.64612,-0.00233385,0.0633248,-0.238187,-0.266974,-0.196518,-0.64612,-0.0222566,-0.0281108,-0.450933,-0.18472,-0.164536
-0.432838,0.314975,0.205965,-0.226697,-0.340721,-0.0504082,-0.614973,-0.00300567,0.0602884,-0.226697,-0.264281,-0.186498,-0.614973,-0.0200163,-0.0274086,-0.432838,-0.18598,-0.158464
-0.414743,0.323517,0.197689,-0.215206,-0.301156,-0.0472504,-0.583826,-0.00322892,0.057252,-0.215206,-0.262075,-0.176477,-0.583826,-0.0176445,-0.0267064,-0.414743,-0.18756,-0.152391
-0.396648,0.324213,0.189413,-0.203715,-0.252098,-0.0440926,-0.55268,-0.00256331,0.0542156,-0.203715,-0.260702,-0.166457,-0.55268,-0.0150198,-0.0260042,-0.396648,-0.189655,-0.146319
-0.378553,0.32491,0.181138,-0.192224,-0.197768,-0.0409348,-0.521533,-0.00122274,0.0511792,-0.192224,-0.259207,-0.156437,-0.521533,-0.0122133,-0.0253021,-0.378553,-0.19175,-0.140246
-0.360459,0.318317,0.172862,-0.180733,-0.141826,-0.0377769,-0.490386,0.000499512,0.0481428,-0.180733,-0.256929,-0.146417,-0.490386,-0.00931433,-0.0245999,-0.360459,-0.19371,-0.134173
-0.342364,0.30778,0.164586,-0.169242,-0.087413,-0.0346191,-0.459239,0.00250942,0.0451064,-0.169242,-0.252552,-0.136397,-0.459239,-0.00637089,-0.0238977,-0.342364,-0.195066,-0.128101
-0.324269,0.295052,0.156311,-0.157752,-0.0377218,-0.0314613,-0.428093,0.00483753,0.0420699,-0.157752,-0.245483,-0.126377,-0.428093,-0.00341107,-0.0231955,-0.324269,-0.195524,-0.122028
-0.306174,0.281077,0.148035,-0.146261,0.00506968,-0.0283035,-0.396946,0.00762113,0.0390335,-0.146261,-0.235196,-0.116357,-0.396946,-0.000436005,-0.0224934,-0.306174,-0.194547,-0.115955
-0.288079,0.266836,0.139759,-0.13477,0.0360988,-0.0251457,-0.365799,0.0114259,0.0359971,-0.13477,-0.220065,-0.106336,-0.365799,0.00256568,-0.0217912,-0.288079,-0.192374,-0.109883
-0.269984,0.253655,0.131484,-0.123279,0.0509494,-0.0219879,-0.334652,0.0161793,0.0329607,-0.123279,-0.198838,-0.0963163,-0.334652,0.00558932,-0.021089,-0.269984,-0.187673,-0.10381
-0.251889,0.241781,0.123208,-0.111788,0.0516912,-0.0188301,-0.303506,0.0224611,0.0299243,-0.111788,-0.172551,-0.0862962,-0.303506,0.00864555,-0.0203868,-0.251889,-0.181331,-0.0977374
-0.233794,0.233272,0.114932,-0.100297,0.0320031,-0.0156723,-0.272359,0.0306722,0.0268879,-0.100297,-0.139082,-0.076276,-0.272359,0.0117402,-0.0196846,-0.233794,-0.171822,-0.0916647
-0.2157,0.228052,0.106657,-0.0888065,0.000329924,-0.0125144,-0.241212,0.0404276,0.0238515,-0.0888065,-0.10129,-0.0662559,-0.241212,0.0148646,-0.0189825,-0.2157,-0.159789,-0.0855921
-0.197605,0.227438,0.098381,-0.0773157,-0.0337484,-0.00935663,-0.210066,0.0524365,0.0208151,-0.0773157,-0.062354,-0.0562357,-0.210066,0.0179402,-0.0182803,-0.197605,-0.144501,-0.0795194
-0.17951,0.230531,0.0901053,-0.0658249,-0.0624065,-0.00619882,-0.178919,0.0652397,0.0177787,-0.0658249,-0.0248654,-0.0462156,-0.178919,0.0204184,-0.0175781,-0.17951,-0.126644,-0.0734468
-0.161415,0.235734,0.0818296,-0.054334,-0.0762993,-0.00304101,-0.147772,0.0772559,0.0147423,-0.054334,0.00811913,-0.0361954,-0.147772,0.0216079,-0.0168759,-0.161415,-0.107314,-0.0673741
-0.14332,0.242493,0.073554,-0.0428432,-0.0663796,0.000116803,-0.116625,0.0869195,0.0117059,-0.0428432,0.0336095,-0.0261753,-0.116625,0.0208479,-0.0161737,-0.14332,-0.0868641,-0.0613015
-0.125225,0.249343,0.0652783,-0.0313524,-0.0293245,0.00327462,-0.0854787,0.0911599,0.00866945,-0.0313524,0.0501214,-0.0161552,-0.0854787,0.0165802,-0.0154716,-0.125225,-0.0663454,-0.0552288
-0.10713,0.255389,0.0570026,-0.0198615,0.0238312,0.00643243,-0.0543319,0.0908557,0.00563305,-0.0198615,0.0597882,-0.00613502,-0.0543319,0.00958966,-0.0147694,-0.10713,-0.0463199,-0.0491562
-0.0890355,0.259154,0.048727,-0.00837072,0.0797618,0.00959024,-0.0231852,0.0854651,0.00259664,-0.00837072,0.0658893,0.00388513,-0.0231852,-0.000253815,-0.0140672,-0.0890355,-0.0278056,-0.0430835
-0.0709406,0.26015,0.0404513,0.00312012,0.124892,0.0127481,0.00796151,0.0690947,-0.00043977,0.00312012,0.0708168,0.0139053,0.00796151,-0.0159759,-0.013365,-0.0709406,-0.0111458,-0.0370109
-0.0528457,0.257675,0.0321756,0.0146109,0.147302,0.0159059,0.0391082,0.0482788,-0.00347618,0.0146109,0.0774577,0.0239254,0.0391082,-0.0338524,-0.0126628,-0.0528457,0.00318191,-0.0309382
-0.0347509,0.248326,0.0239,0.0261018,0.138873,0.0190637,0.070255,0.0218891,-0.00651259,0.0261018,0.0872869,0.0339456,0.070255,-0.053887,-0.0119607,-0.0347509,0.0129181,-0.0248656
-0.016656,0.237048,0.0156243,0.0375926,0.112,0.0222215,0.101402,-0.00631751,-0.00954899,0.0375926,0.096994,0.0439657,0.101402,-0.0737563,-0.0112585,-0.016656,0.0214013,-0.0187929
0.00143889,0.220393,0.00734865,0.0490834,0.0825509,0.0253793,0.132548,-0.033994,-0.0125854,0.0490834,0.103157,0.0539858,0.132548,-0.0917548,-0.0105563,0.00143889,0.0264954,-0.0127203
0.0195338,0.200029,-0.000927019,0.0605743,0.0634771,0.0285371,0.163695,-0.0582638,-0.0156218,0.0605743,0.103403,0.064006,0.163695,-0.10581,-0.00985413,0.0195338,0.0294729,-0.00664766
0.0376286,0.177812,-0.00920268,0.0720651,0.0675367,0.0316949,0.194842,-0.0785796,-0.0186582,0.0720651,0.093914,0.0740261,0.194842,-0.115955,-0.00915196,0.0376286,0.0315033,-0.000575008
0.0557235,0.153192,-0.0174783,0.0835559,0.0848907,0.0348527,0.225989,-0.0913334,-0.0216946,0.0835559,0.0805319,0.0840463,0.225989,-0.11921,-0.00844978,0.0557235,0.0325315,0.00549764
0.0738184,0.127269,-0.025754,0.0950468,0.102744,0.0380105,0.257135,-0.0965788,-0.024731,0.0950468,0.0700608,0.0940664,0.257135,-0.115841,-0.0077476,0.0738184,0.0332812,0.0115703
0.0919132,0.100968,-0.0340297,0.106538,0.115551,0.0411684,0.288282,-0.0983267,-0.0277674,0.106538,0.0644173,0.104087,0.288282,-0.109463,-0.00704542,0.0919132,0.0340046,0.0176429
0.110008,0.074924,-0.0423053,0.118028,0.121132,0.0443262,0.319429,-0.0944988,-0.0308039,0.118028,0.0653338,0.114107,0.319429,-0.0984032,-0.00634324,0.110008,0.0348351,0.0237156
0.128103,0.0500289,-0.050581,0.129519,0.121692,0.047484,0.350576,-0.0879168,-0.0338403,0.129519,0.0708719,0.124127,0.350576,-0.0851185,-0.00564106,0.128103,0.0359554,0.0297882
0.146198,0.0273078,-0.0588567,0.14101,0.11844,0.0506418,0.381722,-0.0778207,-0.0368767,0.14101,0.0799675,0.134147,0.381722,-0.0692004,-0.00493888,0.146198,0.0375767,0.0358609
0.164293,0.00693999,-0.0671323,0.152501,0.111488,0.0537996,0.412869,-0.0656995,-0.0399131,0.152501,0.0926078,0.144167,0.412869,-0.052041,-0.0042367,0.164293,0.0397528,0.0419335
0.182388,-0.0114898,-0.075408,0.163992,0.101954,0.0569574,0.444016,-0.0529491,-0.0429495,0.163992,0.107871,0.154187,0.444016,-0.0354928,-0.00353453,0.182388,0.042628,0.0480062
0.200482,-0.0301387,-0.0836837,0.175483,0.0914629,0.0601152,0.475162,-0.040284,-0.0459859,0.175483,0.124204,0.164207,0.475162,-0.0198715,-0.00283235,0.200482,0.0463931,0.0540788
0.218577,-0.0509653,-0.0919593,0.186973,0.0802843,0.063273,0.506309,-0.0276188,-0.0490223,0.186973,0.141549,0.174228,0.506309,-0.00425012,-0.00213017,0.218577,0.0509528,0.0601515
0.236672,-0.0763205,-0.100235,0.198464,0.0695489,0.0664309,0.537456,-0.0149537,-0.0520587,0.198464,0.158893,0.184248,0.537456,0.0113712,-0.00142799,0.236672,0.056472,0.0662241
0.254767,-0.108371,-0.108511,0.209955,0.0598672,0.0695887,0.568603,-0.00557254,-0.0550951,0.209955,0.175781,0.194268,0.568603,0.0221394,-0.000725811,0.254767,0.0630096,0.0722968
0.272862,-0.149037,-0.116786,0.221446,0.0509032,0.0727465,0.599749,0.00160332,-0.0581315,0.221446,0.192342,0.204288,0.599749,0.0299971,-2.36324e-05,0.272862,0.0706093,0.0783694
0.290957,-0.198504,-0.125062,0.232937,0.0430925,0.0759043,0.630896,0.00615749,-0.0611679,0.232937,0.208368,0.214308,0.630896,0.0346108,0.000678546,0.290957,0.0791729,0.084442
0.309052,-0.252774,-0.133338,0.244428,0.0354887,0.0790621,0.662043,0.00959801,-0.0642043,0.244428,0.224296,0.224328,0.662043,0.0379059,0.00138073,0.309052,0.0882109,0.0905147
0.327147,-0.307996,-0.141613,0.255918,0.0292121,0.0822199,0.69319,0.0104318,-0.0672408,0.255918,0.239586,0.234348,0.69319,0.0383223,0.0020829,0.327147,0.097273,0.0965873
0.345241,-0.360246,-0.149889,0.267409,0.0243215,0.0853777,0.724336,0.00886016,-0.0702772,0.267409,0.25417,0.244369,0.724336,0.0363646,0.00278508,0.345241,0.105879,0.10266
0.363336,-0.405875,-0.158165,0.2789,0.0203614,0.0885355,0.755483,0.00728852,-0.0733136,0.2789,0.268277,0.254389,0.755483,0.0344068,0.00348726,0.363336,0.113604,0.108733
0.381431,-0.444097,-0.16644,0.290391,0.0164014,0.0916934,0.78663,0.00571688,-0.07635,0.290391,0.282384,0.264409,0.78663,0.032449,0.00418944,0.381431,0.12043,0.114805
0.399526,-0.477412,-0.174716,0.301882,0.0124413,0.0948512,0.817776,0.00142453,-0.0793864,0.301882,0.296491,0.274429,0.817776,0.029926,0.00489162,0.399526,0.126713,0.120878
0.417621,-0.503628,-0.182992,0.313373,0.00938073,0.098009,0.848923,-0.00459611,-0.0824228,0.313373,0.310115,0.284449,0.848923,0.0284311,0.0055938,0.417621,0.132322,0.126951
0.435716,-0.525984,-0.191267,0.324863,0.00848578,0.101167,0.88007,-0.0106167,-0.0854592,0.324863,0.322529,0.294469,0.88007,0.0269361,0.00629598,0.435716,0.137619,0.133023
0.453811,-0.541194,-0.199543,0.336354,0.00768025,0.104325,0.911217,-0.0166374,-0.0884956,0.336354,0.334892,0.304489,0.911217,0.0254411,0.00699816,0.453811,0.14255,0.139096
0.471905,-0.554371,-0.207819,0.347845,0.00687472,0.107482,0.942363,-0.022658,-0.091532,0.347845,0.347255,0.31451,0.942363,0.0239462,0.00770033,0.471905,0.147411,0.145169
0.49,-0.564216,-0.216094,0.359336,0.00763575,0.11064,0.97351,-0.0286786,-0.0945684,0.359336,0.358669,0.32453,0.97351,0.0224512,0.00840251,0.49,0.152272,0.151241
0.508095,-0.569469,-0.22437,0.370827,0.00880837,0.113798,1.00466,-0.0346993,-0.0976048,0.370827,0.369834,0.33455,1.00466,0.0209562,0.00910469,0.508095,0.157316,0.157314
0.52619,-0.572501,-0.232646,0.382318,0.0104869,0.116956,1.0358,-0.0407199,-0.100641,0.382318,0.380667,0.34457,1.0358,0.0194613,0.00980687,0.52619,0.162621,0.163386
0.544285,-0.574426,-0.240921,0.393808,0.013509,0.120114,1.06695,-0.0467406,-0.103678,0.393808,0.390616,0.35459,1.06695,0.0179663,0.010509,0.544285,0.170742,0.169459
0.56238,-0.577649,-0.249197,0.405299,0.0165311,0.123271,1.0981,-0.0527612,-0.106714,0.405299,0.400566,0.36461,1.0981,0.0164713,0.0112112,0.56238,0.18422,0.175532
0.580475,-0.580873,-0.257473,0.41679,0.0198504,0.126429,1.12924,-0.0581112,-0.10975,0.41679,0.410299,0.37463,1.12924,0.0208168,0.0119134,0.580475,0.197698,0.181604
0.59857,-0.584096,-0.265748,0.428281,0.0252453,0.129587,1.16039,-0.0631072,-0.112787,0.428281,0.41852,0.384651,1.16039,0.0291427,0.0126156,0.59857,0.211176,0.187677
0.616664,-0.587319,-0.274024,0.439772,0.0306403,0.132745,1.19154,-0.0692535,-0.115823,0.439772,0.426741,0.394671,1.19154,0.0388071,0.0133178,0.616664,0.224654,0.19375
0.634759,-0.590543,-0.2823,0.451263,0.0360352,0.135903,1.22268,-0.0778999,-0.11886,0.451263,0.434963,0.404691,1.22268,0.0484213,0.0140199,0.634759,0.238132,0.199822
0.652854,-0.593766,-0.290575,0.462753,0.0414301,0.139061,1.25383,-0.0891784,-0.121896,0.462753,0.443184,0.414711,1.25383,0.0573858,0.0147221,0.652854,0.25161,0.205895
0.670949,-0.596989,-0.298851,0.474244,0.0472889,0.142218,1.28498,-0.106717,-0.124933,0.474244,0.451035,0.424731,1.28498,0.0637617,0.0154243,0.670949,0.265088,0.211968
0.689044,-0.600212,-0.307127,0.485735,0.0554491,0.145376,1.31612,-0.129006,-0.127969,0.485735,0.456911,0.434751,1.31612,0.0677852,0.0161265,0.689044,0.278566,0.21804
0.707139,-0.603436,-0.315402,0.497226,0.0638536,0.148534,1.34727,-0.160459,-0.131005,0.497226,0.462565,0.444771,1.34727,0.0666608,0.0168287,0.707139,0.292044,0.224113
0.725234,-0.606659,-0.323678,0.508717,0.072258,0.151692,1.37842,-0.198106,-0.134042,0.508717,0.468219,0.454792,1.37842,0.0618874,0.0175308,0.725234,0.305522,0.230186
0.743329,-0.609882,-0.331954,0.520208,0.0806624,0.15485,1.40956,-0.248091,-0.137078,0.520208,0.473873,0.464812,1.40956,0.049399,0.018233,0.743329,0.319,0.236258
0.761423,-0.613106,-0.340229,0.531698,0.0890669,0.158007,1.44071,-0.308234,-0.140115,0.531698,0.479527,0.474832,1.44071,0.0303073,0.0189352,0.761423,0.332478,0.242331
0.779518,-0.619199,-0.348505,0.543189,0.0974713,0.161165,1.47186,-0.379736,-0.143151,0.543189,0.485181,0.484852,1.47186,0.00368441,0.0196374,0.779518,0.347841,0.248404
