simulations,OFV
500,1260.42
1000,1259.09
1500,1258.91
2000,1258.87
2500,1258.99
3000,1259.43
3500,1259.53
4000,1259.48
4500,1259.67
5000,1259.64
5500,1259.7
6000,1259.58
6500,1259.67
7000,1259.78
7500,1259.89
8000,1259.82
8500,1259.86
9000,1259.71
9500,1259.7
10000,1259.68
10500,1259.66
11000,1259.74
11500,1259.69
12000,1259.68
12500,1259.68
13000,1259.68
13500,1259.76
14000,1259.78
14500,1259.72
15000,1259.76
15500,1259.8
16000,1259.78
16500,1259.71
17000,1259.65
17500,1259.64
18000,1259.57
18500,1259.64
19000,1259.62
19500,1259.57
20000,1259.58
20500,1259.56
21000,1259.44
21500,1259.37
22000,1259.37
22500,1259.32
23000,1259.3
23500,1259.31
24000,1259.29
24500,1259.31
25000,1259.31
25500,1259.33
26000,1259.31
26500,1259.31
27000,1259.28
27500,1259.28
28000,1259.29
28500,1259.27
29000,1259.26
29500,1259.26
30000,1259.27
