Cl_pop,0.079408,0.0071469,-0.032007,0.018891,-0.20607,-0.00035727,0.0009625,0.00012239,0.0032514,0.0021362,-9.5975e-5,1.1115e-6
beta_Cl_logtCLCRMLMIN,0.0071469,0.059051,0.0089893,-0.0036139,0.076427,0.00025597,-0.0017733,-0.00020657,-0.00017693,-0.0040933,0.00021202,-0.00011669
V1_pop,-0.032007,0.0089893,3.4929,-0.2096,16.117,0.0047265,-0.022507,-0.0021774,-0.05507,-0.047499,0.00043121,0.00014481
Q_pop,0.018891,-0.0036139,-0.2096,0.42801,-1.1807,-0.0020389,0.010345,0.0011046,0.021725,0.023102,-0.00078408,0.00016382
V2_pop,-0.20607,0.076427,16.117,-1.1807,78.309,0.032619,-0.16398,-0.01682,-0.30166,-0.34703,0.006471,-0.00071667
omega_Cl,-0.00035727,0.00025597,0.0047265,-0.0020389,0.032619,0.0018213,-0.00080839,-0.00010125,-0.00029379,-0.0019485,9.208e-5,-7.0379e-5
omega_V1,0.0009625,-0.0017733,-0.022507,0.010345,-0.16398,-0.00080839,0.0083184,0.00056786,0.0010873,0.017325,-0.00037474,0.00027557
corr_V2_V1,0.00012239,-0.00020657,-0.0021774,0.0011046,-0.01682,-0.00010125,0.00056786,6.8626e-5,8.5582e-5,0.001329,-5.0736e-5,4.0419e-5
omega_Q,0.0032514,-0.00017693,-0.05507,0.021725,-0.30166,-0.00029379,0.0010873,8.5582e-5,0.01589,0.0021663,3.9434e-5,-0.00018739
omega_V2,0.0021362,-0.0040933,-0.047499,0.023102,-0.34703,-0.0019485,0.017325,0.001329,0.0021663,0.037335,-0.00093326,0.00070679
a1,-9.5975e-5,0.00021202,0.00043121,-0.00078408,0.006471,9.208e-5,-0.00037474,-5.0736e-5,3.9434e-5,-0.00093326,0.00055665,-5.0416e-5
a2,1.1115e-6,-0.00011669,0.00014481,0.00016382,-0.00071667,-7.0379e-5,0.00027557,4.0419e-5,-0.00018739,0.00070679,-5.0416e-5,8.3126e-5
