simulations,OFV
500,1407.41
1000,1407.43
1500,1407.35
2000,1406.87
2500,1408.21
3000,1408
3500,1407.41
4000,1407.58
4500,1407.95
5000,1407.48
5500,1407.64
6000,1407.94
6500,1407.79
7000,1407.55
7500,1407.91
8000,1408.04
8500,1408.4
9000,1408.36
9500,1408.23
10000,1407.88
10500,1407.87
11000,1408.02
11500,1408.08
12000,1407.35
12500,1406.83
13000,1406.84
13500,1406.89
14000,1406.96
14500,1406.96
15000,1407.1
15500,1407.02
16000,1407.21
16500,1407.11
17000,1407.21
17500,1407.27
18000,1407.11
18500,1407.27
19000,1407.04
19500,1407
20000,1406.78
20500,1406.78
21000,1406.48
21500,1406.55
22000,1406.67
22500,1406.5
23000,1406.47
23500,1406.5
24000,1406.52
24500,1406.38
25000,1406.49
25500,1406.57
26000,1406.34
26500,1406.34
27000,1406.32
27500,1406.35
28000,1406.45
28500,1406.46
29000,1406.56
29500,1406.66
30000,1406.75
