Cl_pop,0.086536,0.0081202,0.0017298,0.0089798,0.0011819,-9.6475e-5,0.00016303,2.1975e-5,-0.00032048,0.00014758,-7.334e-5,1.0151e-5
beta_Cl_logtCLCRMLMIN,0.0081202,0.058561,-0.011751,0.0058538,0.0057336,-8.1719e-6,-0.00023449,-8.3766e-5,0.00047952,-1.879e-5,0.00011958,-6.0794e-5
V1_pop,0.0017298,-0.011751,3.4443,-0.64886,2.6423,0.0011055,0.0045491,0.0031106,-0.026713,-0.0078984,-0.0026415,0.0019619
Q_pop,0.0089798,0.0058538,-0.64886,1.2521,-0.36019,-0.0002803,0.0052086,-0.0014757,0.010466,0.009404,0.00094848,-0.0012121
V2_pop,0.0011819,0.0057336,2.6423,-0.36019,2.687,0.00043159,-0.0026939,0.00022953,-0.012841,-0.0053153,-0.00051342,0.00015691
omega_Cl,-9.6475e-5,-8.1719e-6,0.0011055,-0.0002803,0.00043159,0.0016035,6.931e-7,3.057e-7,-6.1469e-6,-1.7619e-5,1.8309e-5,-8.4345e-6
omega_V1,0.00016303,-0.00023449,0.0045491,0.0052086,-0.0026939,6.931e-7,0.0035668,8.351e-5,-0.00091436,0.0033379,2.509e-6,-1.9476e-5
corr_V2_V1,2.1975e-5,-8.3766e-5,0.0031106,-0.0014757,0.00022953,3.057e-7,8.351e-5,2.755e-5,-0.0001114,3.2315e-5,-9.0191e-6,4.539e-6
omega_Q,-0.00032048,0.00047952,-0.026713,0.010466,-0.012841,-6.1469e-6,-0.00091436,-0.0001114,0.017015,-0.00061604,0.0001025,-0.00011481
omega_V2,0.00014758,-1.879e-5,-0.0078984,0.009404,-0.0053153,-1.7619e-5,0.0033379,3.2315e-5,-0.00061604,0.0035006,3.5107e-5,-3.6661e-5
a1,-7.334e-5,0.00011958,-0.0026415,0.00094848,-0.00051342,1.8309e-5,2.509e-6,-9.0191e-6,0.0001025,3.5107e-5,0.00052226,-2.1023e-5
a2,1.0151e-5,-6.0794e-5,0.0019619,-0.0012121,0.00015691,-8.4345e-6,-1.9476e-5,4.539e-6,-0.00011481,-3.6661e-5,-2.1023e-5,4.7031e-5
