iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2018.33,1,2.59104,5.76621,10.5064,22.7517,3,3,0,1.5,1.5,1.5,1.5
2,2004.07,1,3.0943,8.90922,11.1363,28.5192,2.92404,2.92404,0,1.46202,1.58405,1.54926,1.46202
3,1984.4,1,4.50703,10.7305,13.5637,45.1483,2.85,2.85,0,1.425,1.57473,1.51003,1.53902
4,1961.28,1,3.35887,14.3913,19.7727,78.256,2.77784,2.77784,0,1.38892,1.53486,1.47179,1.50005
5,1965.3,1,3.72842,15.7157,28.3025,82.5057,2.7075,2.7075,0,1.35375,1.496,1.50143,1.46207
6,1958.93,1,3.55977,11.959,25.8456,97.0333,2.63894,2.63894,0,1.31947,1.58641,1.60246,1.42505
7,1936.88,1,2.91678,11.9443,38.657,129.838,2.57212,2.57212,0,1.28606,1.54624,1.56189,1.38896
8,1928.5,1,2.51292,13.0512,46.598,133.518,2.507,2.507,0,1.2535,1.50709,1.52234,1.35379
9,1931.9,1,2.40855,9.85488,57.6051,140.616,2.44352,2.44352,0,1.22176,1.75051,1.52583,1.31951
10,1923.19,1,1.88817,9.84519,53.4925,169.28,2.38165,2.38165,0,1.19626,1.84941,1.48719,1.2861
11,1912.83,1,2.3368,7.50634,70.8651,179.157,2.32134,2.32134,0,1.1827,1.81048,1.44954,1.34818
12,1894.01,1,2.23236,7.83403,71.3331,172.389,2.26257,2.26257,0,1.15275,1.81846,1.41283,1.31404
13,1888.51,1,2.43585,11.6805,52.8578,272.644,2.20528,2.20528,0,1.12357,1.9707,1.37706,1.28625
14,1877.55,1,2.00628,8.4824,59.1632,272.763,2.14944,2.14944,0,1.09512,2.0958,1.34219,1.25368
15,1859.07,1,1.85556,10.2065,50.0142,266.735,2.09501,2.09501,0,1.06739,2.04273,1.30821,1.22194
16,1855.24,1,1.68881,17.4221,47.6921,242.078,2.04197,2.04197,0,1.04036,1.99101,1.27508,1.191
17,1834.58,1,1.83741,10.4158,38.2063,248.298,1.99026,1.99026,0,1.01402,1.94059,1.2428,1.16084
18,1832.2,1,1.82262,12.4661,36.4786,233.821,1.93987,1.93987,0,0.988343,1.89146,1.21133,1.18144
19,1811.64,1,2.34376,11.7387,41.769,222.397,1.89075,1.89075,0,0.963318,1.84356,1.18066,1.15153
20,1801.99,1,2.21281,9.23758,38.2813,201.642,1.84287,1.84287,0,0.938926,1.79688,1.15076,1.16739
21,1798.46,1,2.54095,14.7971,38.2697,181.198,1.79621,1.79621,0,0.915152,1.77361,1.13886,1.13783
22,1775.41,1,2.63721,15.0115,32.1914,199.328,1.75073,1.75073,0,0.891979,1.7287,1.11002,1.10902
23,1778.84,1,2.2992,11.5702,29.8568,232.217,1.7064,1.7064,0,0.869394,1.97492,1.17942,1.08094
24,1763.16,1,2.59056,13.3546,32.325,247.927,1.66319,1.66319,0,0.84738,1.95746,1.14956,1.05357
25,1742.79,1,3.21964,13.6396,25.4728,250,1.62108,1.62108,0,0.825924,1.90789,1.12045,1.0269
26,1736.66,1,3.2027,17.6326,29.5351,256.344,1.58003,1.58003,0,0.805011,1.85958,1.11648,1.00089
27,1731.26,1,3.26539,18.9683,28.9116,216.361,1.54003,1.54003,0,0.784628,1.88728,1.08821,0.97555
28,1708.89,1,3.34532,13.329,41.9917,191.333,1.50103,1.50103,0,0.764761,1.83949,1.07264,0.950849
29,1701.87,1,3.58524,12.5117,30.4477,165.574,1.46302,1.46302,0,0.745397,1.79292,1.04548,0.926773
30,1688.59,1,3.52612,11.7722,25.0786,190.725,1.42598,1.42598,0,0.726523,1.74752,1.05171,0.903306
31,1681.59,1,3.68132,8.98754,25.0706,181.45,1.38987,1.38987,0,0.708127,1.70327,1.02508,0.880434
32,1664.86,1,3.71974,11.7642,23.2749,146.03,1.35468,1.35468,0,0.690197,1.66014,0.999122,0.887175
33,1664,1,3.78963,15.5952,20.0711,128.499,1.32038,1.32038,0,0.672721,1.78261,1.05117,0.864711
34,1648.8,1,3.91878,19.0211,22.4359,124.906,1.28695,1.28695,0,0.655687,1.73748,1.02455,0.842816
35,1628.62,1,4.1185,21.0984,17.3494,138.841,1.25436,1.25436,0,0.639085,1.69348,0.998608,0.821476
36,1626.11,1,4.14263,23.4252,18.8196,136.37,1.2226,1.2226,0,0.622903,1.75868,0.973322,0.800676
37,1618.14,1,4.04156,25.7898,22.2098,124.328,1.19164,1.19164,0,0.60713,1.7834,1.09224,0.780402
38,1614.37,1,4.29789,28.707,22.3933,109.461,1.16147,1.16147,0,0.591757,1.73824,1.10478,0.760642
39,1591.38,1,4.66896,23.776,18.0862,97.5379,1.13206,1.13206,0,0.576774,1.69423,1.0768,0.741382
40,1590.62,1,4.83057,28.5681,16.222,97.6918,1.1034,1.1034,0,0.56217,1.72125,1.09523,0.72261
41,1575.66,1,4.79142,28.7512,17.3776,98.6448,1.07546,1.07546,0,0.547935,1.72507,1.0675,0.720109
42,1561.17,1,4.96824,29.9405,16.6869,86.9312,1.04823,1.04823,0,0.534061,1.68139,1.04047,0.771001
43,1553.37,1,5.00409,31.0469,15.4389,84.8294,1.02168,1.02168,0,0.520538,1.63881,1.01412,0.751479
44,1539.78,1,4.93933,34.4223,16.3018,91.4958,0.995815,0.995815,0,0.507358,1.59732,0.988446,0.735545
45,1522.18,1,5.04837,27.3746,14.0372,76.0063,0.970601,0.970601,0,0.494511,1.59035,0.963418,0.716921
46,1517.13,1,4.8455,17.2687,18.6702,77.8563,0.946024,0.946024,0,0.48199,1.55008,0.939024,0.74611
47,1503.47,1,4.93316,18.1401,17.5657,77.5605,0.922071,0.922071,0,0.469786,1.51084,0.915247,0.727218
48,1494.78,1,4.75512,14.1979,17.5351,83.3025,0.898723,0.898723,0,0.457891,1.68606,0.892073,0.708804
49,1480.16,1,4.74316,13.818,18.2079,85.8587,0.875967,0.875967,0,0.446297,1.64336,0.869485,0.690857
50,1474.79,1,5.03905,13.2366,20.1962,82.2771,0.853787,0.853787,0,0.434996,1.73186,0.847469,0.673364
51,1450.77,1,5.11655,8.68745,21.8293,79.7453,0.832169,0.832169,0,0.423982,1.68801,0.826011,0.656314
52,1438,1,5.11309,11.3533,21.633,72.1196,0.811098,0.811098,0,0.413246,1.64527,0.805096,0.639696
53,1445.97,1,4.95151,13.019,17.4709,70.0192,0.79056,0.79056,0,0.402783,1.67358,0.78471,0.623498
54,1441.86,1,4.98624,12.5163,16.7931,64.223,0.770543,0.770543,0,0.392584,1.6312,0.764841,0.633504
55,1428.22,1,5.24386,15.1583,15.6047,59.8218,0.751032,0.751032,0,0.382644,1.5899,0.847548,0.617463
56,1414.38,1,5.09653,13.826,16.879,60.7179,0.732016,0.732016,0,0.372955,1.54964,0.850341,0.601829
57,1398,1,5.15363,12.2321,17.5296,58.9877,0.713481,0.713481,0,0.363511,1.51041,0.82881,0.592071
58,1387.66,1,4.93408,12.373,16.0263,56.0236,0.695415,0.695415,0,0.354307,1.47216,0.807824,0.630263
59,1385.16,1,4.95926,13.806,15.3731,55.414,0.677807,0.677807,0,0.345336,1.43489,0.78737,0.64678
60,1369.59,1,5.35442,16.744,13.5843,49.6907,0.660644,0.660644,0,0.336592,1.39855,0.767433,0.630403
61,1353.73,1,5.52927,18.5906,13.3495,48.1633,0.643916,0.643916,0,0.328069,1.36314,0.748001,0.622801
62,1348.66,1,5.44693,23.826,13.8292,49.4779,0.627612,0.627612,0,0.319762,1.32863,0.729062,0.607031
63,1327.06,1,5.38108,19.2473,13.5753,41.5374,0.61172,0.61172,0,0.311666,1.29498,0.710601,0.591661
64,1309.93,1,5.28406,17.6654,16.1821,36.7933,0.596231,0.596231,0,0.303774,1.26219,0.692608,0.57668
65,1310.64,1,5.33321,15.5468,15.5258,37.7135,0.581134,0.581134,0,0.296082,1.23024,0.675071,0.562078
66,1285.5,1,5.38282,15.3933,16.9493,34.2709,0.56642,0.56642,0,0.288585,1.19909,0.657978,0.547846
67,1270.88,1,5.4011,16.4015,17.1694,32.9131,0.552078,0.552078,0,0.281278,1.16872,0.641318,0.533974
68,1271.63,1,5.3774,15.6449,17.6124,31.439,0.538099,0.538099,0,0.274156,1.25214,0.625079,0.520453
69,1266.8,1,5.29423,19.9237,14.8027,31.7512,0.524474,0.524474,0,0.267214,1.22044,0.612693,0.573363
70,1249.38,1,5.37696,20.6716,16.6814,29.8945,0.511194,0.511194,0,0.260448,1.18954,0.597179,0.558845
71,1247.95,1,5.49662,20.8408,17.2777,28.8236,0.49825,0.49825,0,0.253854,1.15942,0.582058,0.544695
72,1236.98,1,5.57598,19.4972,17.2883,25.3271,0.485634,0.485634,0,0.247426,1.13006,0.56732,0.595079
73,1227.49,1,5.34403,20.6552,16.5359,23.7491,0.473338,0.473338,0,0.241161,1.10145,0.552955,0.598657
74,1215.82,1,5.38456,21.2959,16.9517,21.3501,0.461352,0.461352,0,0.235055,1.07356,0.538954,0.583499
75,1210.67,1,5.46623,18.2441,17.3296,24.1538,0.449671,0.449671,0,0.229103,1.09138,0.525308,0.568724
76,1192.71,1,5.3477,16.701,18.1054,25.2259,0.438285,0.438285,0,0.223302,1.06375,0.512006,0.554324
77,1181.01,1,5.31161,11.7394,18.8251,24.8641,0.427187,0.427187,0,0.217648,1.03682,0.499042,0.540288
78,1169.57,1,5.39441,8.44193,21.7154,24.6469,0.416371,0.416371,0.157545,0.212137,1.01056,0.486406,0.53801
79,1160.1,1,5.43274,9.98926,20.1089,26.7521,0.405828,0.405828,0.172564,0.211941,0.984975,0.47409,0.524387
