simulations, -2LL
1000,599.506
2000,599.769
3000,599.801
4000,600.047
5000,600.138
6000,600.067
7000,600.183
8000,600.154
9000,599.543
10000,599.534
11000,599.557
12000,599.581
13000,599.736
14000,599.798
15000,599.853
16000,599.96
17000,599.978
18000,600.019
19000,600.068
20000,600.089
21000,600.105
22000,600.148
23000,600.152
24000,600.16
25000,600.148
26000,600.133
27000,600.176
28000,600.182
29000,600.206
30000,600.226
