simulations,OFV
500,1034.68
1000,1032.34
1500,1030.66
2000,1031.81
2500,1032.5
3000,1031.89
3500,1031.6
4000,1031.54
4500,1031.89
5000,1031.67
5500,1031.83
6000,1032.03
6500,1032.08
7000,1031.89
7500,1032.08
8000,1032.15
8500,1032.46
9000,1032.23
9500,1031.99
10000,1031.8
10500,1031.82
11000,1031.93
11500,1032.07
12000,1031.99
12500,1032.07
13000,1031.96
13500,1031.99
14000,1032.02
14500,1031.76
15000,1031.79
15500,1031.61
16000,1031.7
16500,1031.65
17000,1031.59
17500,1031.62
18000,1031.61
18500,1031.77
19000,1031.65
19500,1031.55
20000,1031.35
20500,1031.34
21000,1031.14
21500,1031.22
22000,1031.31
22500,1031.23
23000,1031
23500,1031.05
24000,1031.02
24500,1030.82
25000,1030.9
25500,1030.85
26000,1030.78
26500,1030.79
27000,1030.77
27500,1030.75
28000,1030.77
28500,1030.79
29000,1030.86
29500,1030.89
30000,1030.95
