iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1452.13,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1438.92,1,5.86704,0.817095,0.533206,47.5621,18.871,56.2844,0.974679,0.974679,1.00849,0.974679,0.998743,0.974679,0.974679
3,1432.48,1,6.73733,0.822925,0.424055,52.1409,17.4803,62.3077,0.95,0.95,1.06644,0.95,0.998743,0.95,0.95
4,1417.74,1,6.01673,0.672288,0.527035,49.0963,19.4645,58.5307,0.925945,0.925945,1.03944,0.925945,0.998743,0.925945,0.925945
5,1412.75,1,3.42114,1.07797,1.02946,48.9585,16.6024,58.0818,0.9025,0.9025,1.01312,0.9025,0.998743,0.9025,0.9025
6,1405.04,1,4.67205,0.852846,0.715155,53.5049,16.9133,63.2953,0.879648,0.879648,1.02,0.879648,0.998743,0.879648,0.879648
7,1390.22,1,3.54525,0.950406,0.97622,53.3242,16.8493,63.1144,0.857375,0.857375,1.00373,0.857375,0.998743,0.857375,0.857375
8,1369.38,1,6.5344,0.762561,0.455071,54.4017,17.3946,63.7007,0.835666,0.835666,0.978313,0.835666,0.998743,0.835666,0.835666
9,1366.03,1,6.00969,0.820783,0.522034,63.8429,17.5094,74.7743,0.814506,0.814506,0.969157,0.814506,0.998743,0.814506,0.814506
10,1350.72,1,4.9471,0.536429,0.722981,58.2044,16.2237,68.0996,0.793882,0.793882,0.954025,0.793882,0.998743,0.793882,0.793882
11,1340.92,1,4.07894,0.847443,0.962466,63.4444,13.8682,73.8969,0.773781,0.773781,0.929869,0.773781,0.998743,0.773781,0.773781
12,1325,1,5.12641,0.891866,0.739492,60.7188,13.9651,70.801,0.754188,0.754188,0.959962,0.754188,0.998743,0.754188,0.754188
13,1325.08,1,3.59341,0.818437,1.06901,69.4383,15.6228,80.6679,0.735092,0.735092,0.935655,0.735092,0.998743,0.735092,0.735092
14,1315.41,1,3.98039,0.74023,0.929115,61.6676,12.7611,71.9958,0.716479,0.716479,1.0548,0.716479,0.998743,0.716479,0.716479
15,1300.19,1,4.68978,0.881472,0.823431,59.2351,15.8578,69.3069,0.698337,0.698337,1.11027,0.698337,0.998743,0.698337,0.698337
16,1292.87,1,4.97257,0.853156,0.712488,49.6088,19.942,58.3982,0.680655,0.680655,1.29227,0.680655,0.998743,0.680655,0.680655
17,1276.27,1,4.99849,0.903167,0.706669,49.4404,14.6823,58.568,0.66342,0.66342,1.25968,0.66342,0.998743,0.66342,0.66342
18,1268.7,1,5.97531,0.910536,0.56421,53.6894,14.7989,63.6292,0.646622,0.646622,1.22779,0.646622,0.998743,0.646622,0.646622
19,1256.49,1,4.99464,1.10435,0.715156,54.9173,14.7435,64.9578,0.630249,0.630249,1.20985,0.630249,0.998743,0.630249,0.630249
20,1247.32,1,5.41676,0.728502,0.664801,51.1863,14.3682,60.2681,0.614291,0.614291,1.17922,0.614291,0.998743,0.614291,0.614291
21,1240.67,1,5.50195,0.700677,0.656975,48.0039,15.4808,56.8673,0.598737,0.598737,1.14936,0.598737,0.998743,0.598737,0.598737
22,1220.09,1,5.48314,0.675672,0.661567,52.3239,14.3462,62.4527,0.583577,0.583577,1.12026,0.583577,0.998743,0.583577,0.583577
23,1204.24,1,4.60702,0.859289,0.868478,47.4894,14.5443,56.8265,0.5688,0.5688,1.09189,0.5688,0.998743,0.5688,0.5688
24,1186.31,1,5.53735,0.818995,0.671213,49.7301,12.6951,59.5,0.554398,0.554398,1.06425,0.554398,0.998743,0.554398,0.554398
25,1183.96,1,4.56974,0.807663,0.866228,48.2422,11.9612,57.5139,0.54036,0.54036,1.0373,0.54036,0.998743,0.54036,0.54036
26,1173.97,1,5.56,0.951294,0.641029,48.1866,12.9875,57.5899,0.526678,0.526678,1.06595,0.526678,0.998743,0.526678,0.526678
27,1159.47,1,5.23746,1.03034,0.718459,47.6802,14.2253,57.0296,0.513342,0.513342,1.03896,0.513342,0.998743,0.513342,0.513342
28,1148.85,1,5.50992,1.04783,0.674378,48.2347,15.2987,57.2897,0.500344,0.500344,1.01265,0.500344,0.998743,0.500344,0.500344
29,1136.56,1,5.75479,0.80111,0.618468,45.9226,16.6522,54.2726,0.487675,0.487675,1.02184,0.487675,0.998743,0.487675,0.487675
30,1120,1,6.13655,0.974512,0.56383,45.4964,15.2383,53.5951,0.475327,0.475327,0.995965,0.475327,0.998743,0.475327,0.475327
31,1121.95,1,6.11582,0.794113,0.578884,50.8376,13.0084,59.7081,0.463291,0.463291,0.997006,0.463291,0.998743,0.463291,0.463291
32,1105.68,1,6.26809,0.991771,0.537015,52.0666,10.5551,61.2149,0.45156,0.457446,0.971761,0.46139,0.998743,0.45156,0.45156
33,1096,1,5.51168,1.06165,0.658392,50.731,10.39,59.2566,0.440127,0.445863,0.947155,0.449708,0.998743,0.440127,0.440127
34,1085.97,1,5.17376,0.942387,0.717083,50.8418,11.5676,59.4471,0.428982,0.434574,0.923173,0.438321,0.998743,0.428982,0.428982
35,1071.56,1,5.71464,0.880493,0.637032,48.9284,13.4082,57.1217,0.41812,0.42357,0.899798,0.427222,0.998743,0.41812,0.41812
36,1057.52,1,5.44245,0.891368,0.714459,49.2291,16.5288,57.523,0.407533,0.412845,0.877014,0.416405,0.998743,0.407533,0.407533
37,1045.54,1,5.40146,0.962422,0.703967,48.1307,15.6736,56.0803,0.397214,0.402392,0.854808,0.405861,0.998743,0.397214,0.397214
38,1031.69,1,6.53206,1.02912,0.524977,47.9263,15.8702,55.6841,0.387157,0.392203,0.833164,0.395584,0.998743,0.387157,0.387157
39,1024.57,1,6.25955,0.772726,0.550902,48.0118,16.4306,55.9116,0.377354,0.382272,0.812067,0.385568,0.998743,0.377354,0.377354
40,1016.36,1,6.38501,0.769675,0.558358,49.0314,16.5122,57.119,0.367799,0.372593,0.791505,0.375805,0.998743,0.367799,0.367799
41,1009.23,1,5.75134,0.901108,0.657681,48.0806,19.069,56.0408,0.358486,0.363159,0.804526,0.36629,0.998743,0.358486,0.358486
42,990.752,1,5.27416,0.900889,0.737114,49.2187,15.8413,57.6438,0.349409,0.353963,0.784155,0.357015,0.998743,0.349409,0.349409
43,989.39,1,5.80305,0.808292,0.634966,47.985,18.877,56.2599,0.340562,0.349963,0.7643,0.352735,0.998743,0.340562,0.340562
44,978.198,1,5.30268,0.808525,0.724807,44.618,19.5972,52.6245,0.331938,0.341102,0.744948,0.343804,0.998743,0.331938,0.331938
45,969.872,1,5.38948,0.75866,0.730319,44.0727,18.3,51.8944,0.323534,0.332465,0.726085,0.335098,0.998743,0.323534,0.323534
46,955.623,1,5.65058,0.845572,0.653049,44.5864,14.9677,52.4412,0.315341,0.324047,0.708792,0.326614,0.998743,0.315341,0.315341
47,947.24,1,5.93308,0.94056,0.605847,45.7287,14.504,53.8734,0.307357,0.315842,0.761359,0.318343,0.998743,0.307357,0.307357
48,940.426,1,5.85501,0.921682,0.617826,44.0956,13.8442,51.8376,0.299574,0.307844,0.768874,0.310283,0.998743,0.299574,0.299574
49,931.65,1,5.81919,1.02821,0.608917,47.1673,13.1144,55.2855,0.291989,0.30005,0.749406,0.302426,0.998743,0.291989,0.291989
50,927.329,1,5.65018,1.08047,0.65253,46.9984,12.4285,55.2375,0.284596,0.292452,0.73043,0.294769,0.998743,0.284596,0.284596
51,920.02,1,5.89266,0.910035,0.61058,47.0877,11.6886,55.179,0.27739,0.285047,0.711935,0.287305,0.998743,0.27739,0.27739
52,906.678,1,6.30283,0.90675,0.530112,47.2456,12.7872,55.429,0.270366,0.295063,0.693909,0.297162,0.998743,0.270366,0.270366
53,909.469,1,5.8483,0.903652,0.607529,46.9494,12.6719,55.2242,0.26352,0.287592,0.676339,0.289903,0.998743,0.26352,0.26352
