simulations,OFV
500,957.127
1000,960.715
1500,960.571
2000,960.915
2500,960.776
3000,961.365
3500,960.58
4000,960.37
4500,960.982
5000,961.078
5500,960.956
6000,960.696
6500,960.1
7000,960.41
7500,960.175
8000,960.343
8500,960.189
9000,959.986
9500,959.548
10000,959.432
10500,959.58
11000,959.469
11500,959.565
12000,959.499
12500,957.68
13000,957.128
13500,957.226
14000,957.416
14500,957.31
15000,957.393
15500,957.491
16000,957.509
16500,957.457
17000,957.531
17500,957.601
18000,957.61
18500,957.67
19000,957.689
19500,957.738
20000,957.747
20500,957.279
21000,957.302
21500,957.351
22000,957.4
22500,957.502
23000,957.518
23500,957.422
24000,957.482
24500,957.586
25000,957.611
25500,957.245
26000,957.266
26500,957.314
27000,957.35
27500,957.308
28000,957.441
28500,957.455
29000,957.496
29500,957.538
30000,957.542
