simulations,OFV
500,946.644
1000,947.194
1500,946.387
2000,946.497
2500,947.769
3000,948.177
3500,948.1
4000,948.213
4500,948.618
5000,948.685
5500,948.718
6000,948.676
6500,948.694
7000,948.515
7500,948.577
8000,948.772
8500,948.904
9000,948.6
9500,948.337
10000,948.119
10500,947.763
11000,947.94
11500,947.95
12000,947.835
12500,947.882
13000,947.655
13500,947.697
14000,947.656
14500,946.328
15000,946.389
15500,946.365
16000,946.383
16500,946.366
17000,946.371
17500,946.36
18000,946.366
18500,946.482
19000,946.477
19500,946.497
20000,946.428
20500,946.311
21000,946.117
21500,946.161
22000,945.498
22500,945.483
23000,945.43
23500,945.466
24000,945.502
24500,945.525
25000,945.585
25500,945.6
26000,945.603
26500,945.547
27000,945.544
27500,945.572
28000,945.684
28500,945.699
29000,945.71
29500,945.785
30000,945.861
