parameter,value,se_lin,rse_lin
Cl_pop,5.26593657843651,0.295820592601847,5.61762543463214
beta_Cl_logtCLCRMLMIN,0.604304627936784,0.241871748971768,40.024805005642
V1_pop,21.58962996773,1.91684882677301,8.87856266938394
Q_pop,5.63461196680829,1.0867411388792,19.2868851534205
V2_pop,16.9063381299016,1.93239705480902,11.4300154176572
omega_Cl,0.206292827193067,0.0398182614127666,19.3018157512094
omega_V1,0.288804717960574,0.0649363464379702,22.4845171839731
omega_Q,0.414005769820661,0.209739206966684,50.6609381452675
omega_V2,0.22772394916172,0.13401380882544,58.8492380001143
corr_V2_V1,0.998665370849467,0.38886348573102,38.938316785757
a1,0.2969346054212,0.0218718623091034,7.36588525210064
a2,0.077179329607151,0.00762080381562105,9.87415134908733
