iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,693.354,1,5.10855,4.95684,22.0859,25.646,0.3,1.5,1.5,1.5,1.5
2,664.847,1,9.58182,7.88198,45.0761,40.7842,0.24,1.34164,1.34164,1.34164,1.39475
3,612.851,1,9.68108,8.37761,42.3916,45.6538,0.192,1.2,1.31239,1.2,1.31955
4,568.035,1,9.44291,8.45758,44.4299,54.7761,0.1536,1.07331,1.28875,1.07331,1.18025
5,554.444,1,9.39321,9.34173,44.6924,60.2584,0.138927,0.96,1.22902,0.96,1.11375
6,534.415,1,9.4144,8.75697,44.9043,66.6026,0.132343,0.85865,1.10443,0.85865,1.06821
7,509.306,1,9.54469,9.96344,43.2735,66.1477,0.119274,0.768,1.12313,0.768,1.04763
8,501.915,1,9.5811,9.82115,41.7353,67.3235,0.119713,0.68692,1.00455,0.68692,1.02967
9,480.504,1,9.58413,9.55975,43.9699,62.3794,0.111749,0.6144,0.952202,0.6144,1.04185
10,466.146,1,9.61798,9.94717,44.3104,64.3584,0.106349,0.549536,0.917843,0.549536,0.985631
11,461.076,1,9.6504,9.88945,43.6772,68.4694,0.107202,0.49152,0.954839,0.49152,0.889521
12,449.798,1,9.65157,10.3787,43.0888,71.5274,0.103558,0.439629,0.933916,0.439629,0.857374
13,438.821,1,9.57011,9.89918,42.4359,70.4468,0.100002,0.393216,0.884985,0.393216,0.839734
14,430.412,1,9.58669,10.1858,42.3983,73.7837,0.0979366,0.351703,0.866441,0.351703,0.792392
15,428.154,1,9.67837,10.1926,43.4163,74.5204,0.0983227,0.314573,0.849449,0.316332,0.802234
16,421.873,1,9.68607,10.3206,42.8944,75.2003,0.0970276,0.297362,0.845233,0.298067,0.808035
17,420.057,1,9.72799,10.3091,43.5129,77.7621,0.0984339,0.283705,0.895631,0.266599,0.798614
18,413.447,1,9.71268,9.80806,43.2495,73.5115,0.0955882,0.278628,0.899506,0.238453,0.810357
19,406.308,1,9.76081,9.57432,44.4378,77.953,0.0949548,0.275471,0.890818,0.213279,0.81087
20,408.238,1,9.80233,9.87238,44.7435,78.275,0.0977483,0.273141,0.876669,0.190763,0.773427
21,398.25,1,9.7959,9.58192,45.1922,81.7904,0.0942547,0.285286,0.784117,0.192972,0.75825
22,393.714,1,9.82334,9.6222,45.6891,82.5778,0.0929776,0.285432,0.743381,0.188328,0.741927
23,391.655,1,9.87875,9.52888,45.7375,83.3983,0.0941216,0.280012,0.752505,0.179888,0.696748
24,388.733,1,9.87888,9.72225,46.6081,81.2139,0.0948703,0.289879,0.715157,0.163923,0.666004
25,388.339,1,9.84009,9.01626,47.5727,85.9353,0.0952553,0.293055,0.725443,0.154771,0.631372
26,387.441,1,9.7731,8.62562,47.6395,90.3036,0.0961064,0.294838,0.750631,0.144275,0.589021
27,385.97,1,9.88809,8.22148,48.2046,84.0557,0.0982974,0.283906,0.726959,0.147077,0.536837
28,379.538,1,9.87783,8.35491,47.2582,77.9169,0.0960668,0.270431,0.696318,0.138961,0.534789
29,380.631,1,9.88119,8.59978,46.562,76.6162,0.0976546,0.26725,0.651705,0.137045,0.535784
30,378.348,1,9.89243,8.83865,46.2164,79.7076,0.0956636,0.276697,0.679889,0.131679,0.538047
