parameter,value,se_lin,rse_lin
Cl_pop,5.2553305400793,0.292120755482889,5.55856103160509
beta_Cl_logtCLCRMLMIN,0.608237402327273,0.239371754956969,39.354987713855
V1_pop,21.5238170006972,1.86891317714879,8.68300068286332
Q_pop,5.56972500003694,1.08292397084108,19.4430419963983
V2_pop,16.9811300725586,1.88552471229161,11.1036468376071
omega_Cl,0.204245709566795,0.0393925743409231,19.2868552414025
omega_V1,0.284093819127593,0.0640387865020545,22.5414219495191
omega_Q,0.456071036469265,0.196485207196791,43.0821498154998
omega_V2,0.214901882516435,0.135082780675763,62.8578861636693
corr_V2_V1,0.998771189357562,0.423982075603025,42.4503710279971
a1,0.299099719250962,0.0220055223862891,7.35725277221846
a2,0.0742464023900129,0.0073799306291848,9.93978211956772
