iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1501.89,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1480.67,1,6.19355,1.45562,0.559476,56.3215,17.3751,67.0461,0.974679,0.974679,0.992555,0.974679,0.998743,0.974679,0.974679
3,1473.3,1,4.76575,1.37004,0.74145,54.6079,16.7844,65.7223,0.95,0.95,0.985162,0.95,0.998743,0.95,0.95
4,1463.32,1,5.64405,1.807,0.550025,57.473,19.868,69.0593,0.925945,0.925945,1.00139,0.925945,0.998743,0.925945,0.925945
5,1456.51,1,9.39936,1.6701,0.0355166,55.9959,17.607,67.0147,0.9025,0.9025,1.05749,0.9025,0.998743,0.9025,0.9025
6,1442.47,1,6.20594,1.34937,0.434584,62.4853,16.9652,74.7253,0.879648,0.879648,1.03071,0.879648,0.998743,0.879648,0.879648
7,1434.54,1,6.54793,1.54458,0.409791,66.0859,17.8751,78.652,0.857375,0.857375,1.00461,0.857375,0.998743,0.857375,0.857375
8,1409.55,1,5.37987,1.47018,0.595224,67.6637,20.2604,79.6701,0.835666,0.835666,0.979177,0.835666,0.998743,0.835666,0.835666
9,1411.16,1,10.0088,1.73739,0.0708956,81.1288,20.128,95.2291,0.814506,0.814506,0.954383,0.814506,0.998743,0.814506,0.814506
10,1395.74,1,6.69214,1.55323,0.457281,66.0385,19.0831,77.0324,0.793882,0.793882,0.930218,0.793882,0.998743,0.793882,0.793882
11,1391.51,1,9.72106,1.71649,0.173725,71.1452,18.7996,82.4732,0.773781,0.773781,1.03049,0.773781,0.998743,0.773781,0.773781
12,1367.95,1,8.38238,1.58341,0.264606,63.3645,18.8177,73.4102,0.754188,0.754188,1.0044,0.754188,0.998743,0.754188,0.754188
13,1357.91,1,4.99331,1.34813,0.744259,67.7007,21.14,78.6763,0.735092,0.735092,1.07796,0.735092,0.998743,0.735092,0.735092
14,1352.51,1,6.69182,1.21608,0.457159,61.142,18.0916,71.2099,0.716479,0.716479,1.25487,0.716479,0.998743,0.716479,0.716479
15,1346.15,1,7.13187,1.54481,0.410818,61.3233,19.2365,71.64,0.698337,0.698337,1.2231,0.698337,0.998743,0.698337,0.698337
16,1337.2,1,5.88475,1.29495,0.559756,54.9808,20.3919,64.5224,0.680655,0.680655,1.311,0.680655,0.998743,0.680655,0.680655
17,1319.44,1,7.26916,1.423,0.373603,54.6089,17.439,63.9697,0.66342,0.66342,1.27781,0.66342,0.998743,0.66342,0.66342
18,1304.61,1,7.40519,1.14825,0.365671,52.1069,17.9772,61.1159,0.646622,0.646622,1.24545,0.646622,0.998743,0.646622,0.646622
19,1295.57,1,7.90374,1.32667,0.294914,49.7114,18.8739,57.9579,0.630249,0.630249,1.25092,0.630249,0.998743,0.630249,0.630249
20,1292.21,1,7.645,1.48249,0.352994,47.7948,17.6549,55.6827,0.614291,0.614291,1.27221,0.614291,0.998743,0.614291,0.614291
21,1280.85,1,6.81045,1.53208,0.46898,45.9721,20.3774,53.7061,0.598737,0.598737,1.24,0.598737,0.998743,0.598737,0.598737
22,1260.46,1,6.58569,1.50349,0.520624,51.9642,16.3348,61.1441,0.583577,0.583577,1.2086,0.583577,0.998743,0.583577,0.583577
23,1245.29,1,7.13837,1.22678,0.413594,48.2259,13.5013,57.1248,0.5688,0.5688,1.178,0.5688,0.998743,0.5688,0.5688
24,1223.12,1,6.75169,1.28465,0.491126,49.3721,13.6873,58.4609,0.554398,0.554398,1.14817,0.554398,0.998743,0.554398,0.554398
25,1225.15,1,6.65261,1.04946,0.48356,48.7343,14.4182,57.5713,0.54036,0.54036,1.1191,0.54036,0.998743,0.54036,0.54036
