simulations, -2LL
1000,559.888
2000,559.911
3000,559.89
4000,559.9
5000,559.84
6000,559.778
7000,559.786
8000,559.822
9000,559.833
10000,559.695
11000,559.668
12000,559.741
13000,559.694
14000,559.712
15000,559.724
16000,559.764
17000,559.78
18000,559.698
19000,559.704
20000,559.675
21000,559.652
22000,559.666
23000,559.642
24000,559.645
25000,559.638
26000,559.66
27000,559.667
28000,559.662
29000,559.657
30000,559.655
