iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2024.59,1,7.77311,2.88311,31.5191,22.7517,3,3,0,1.5,1.5,1.5,1.5
2,1997.16,1,4.21453,3.59425,41.5453,28.3519,2.92404,2.92404,0,1.46202,1.57985,1.46202,1.46202
3,1989.6,1,4.06792,4.3828,46.139,43.7785,2.85,2.85,0,1.425,1.60735,1.425,1.52862
4,1967.96,1,2.71419,4.76397,68.2163,63.4895,2.77784,2.77784,0,1.38892,1.56665,1.38892,1.48991
5,1969.18,1,2.50424,5.06826,105.736,54.7332,2.7075,2.7075,0,1.35375,1.52698,1.35375,1.45219
6,1953.58,1,2.96027,3.79116,104.4,69.0959,2.63894,2.63894,0,1.31947,1.48832,1.31947,1.59119
7,1944.31,1,2.76827,3.91432,114.995,96.998,2.57212,2.57212,0,1.28606,1.53874,1.28606,1.55486
8,1929.91,1,2.44222,3.56701,108.07,74.6206,2.507,2.507,0,1.2535,1.49977,1.2535,1.52064
9,1928.73,1,2.46322,2.85533,104.145,81.8192,2.44352,2.44352,0,1.22176,1.77852,1.22176,1.48214
10,1917.06,1,1.98866,2.99874,97.3761,119.365,2.38165,2.38165,0,1.19082,1.85874,1.19082,1.44461
11,1908.7,1,2.4745,2.09878,124.612,114.22,2.32134,2.32134,0,1.16067,1.82456,1.16067,1.44781
12,1892.22,1,2.55251,2.00115,119.166,110.611,2.26257,2.26257,0,1.13128,1.7894,1.13128,1.43844
13,1889.12,1,2.92214,2.98763,82.1709,208.049,2.20528,2.20528,0,1.10264,1.94215,1.10264,1.58971
14,1877.99,1,2.83045,2.10837,86.1747,201.493,2.14944,2.14944,0,1.07472,2.03022,1.07472,1.54946
15,1862.87,1,2.85763,2.07318,67.7644,198.345,2.09501,2.09501,0,1.04751,2.05623,1.05333,1.51022
16,1853.27,1,3.16937,4.02178,72.299,121.606,2.04197,2.04197,0,1.02098,2.00417,1.02666,1.47198
17,1835.3,1,3.21254,3.23563,58.1423,143.755,1.99026,1.99026,0,0.995131,1.97589,1.00066,1.43471
18,1834.75,1,3.04118,4.02001,58.3861,140.569,1.93987,1.93987,0,0.969933,1.92586,0.975327,1.49661
19,1810.71,1,3.4867,3.52507,61.6115,153.968,1.89075,1.89075,0,0.945374,1.8771,0.950631,1.45872
