simulations, -2LL
1000,597.409
2000,597.113
3000,596.841
4000,596.978
5000,596.953
6000,597.091
7000,597.092
8000,596.942
9000,596.212
10000,596.248
11000,596.215
12000,596.299
13000,596.385
14000,596.438
15000,596.435
16000,596.515
17000,596.603
18000,596.669
19000,596.745
20000,596.698
21000,596.692
22000,596.778
23000,596.788
24000,596.795
25000,596.815
26000,596.84
27000,596.871
28000,596.851
29000,596.888
30000,596.893
