simulations, -2LL
1000,595.208
2000,595.354
3000,595.056
4000,595.398
5000,595.623
6000,595.649
7000,595.766
8000,595.833
9000,595.851
10000,595.93
11000,595.96
12000,595.921
13000,595.994
14000,595.988
15000,596.023
16000,596.004
17000,596.067
18000,596.056
19000,596.119
20000,596.086
21000,596.021
22000,596.026
23000,596.007
24000,595.977
25000,595.994
26000,596.017
27000,596.044
28000,593.107
29000,593.068
30000,593.125
