simulations,OFV
500,959.399
1000,960.35
1500,959.276
2000,958.78
2500,959.475
3000,959.799
3500,959.315
4000,959.356
4500,959.369
5000,959.362
5500,959.246
6000,959.315
6500,959.06
7000,959.187
7500,959.175
8000,959.309
8500,959.511
9000,959.264
9500,959.063
10000,959.016
10500,958.85
11000,958.933
11500,958.989
12000,958.861
12500,958.946
13000,958.89
13500,958.764
14000,958.659
14500,958.61
15000,958.63
15500,958.567
16000,958.681
16500,958.518
17000,958.58
17500,958.714
18000,958.666
18500,958.741
19000,958.608
19500,958.548
20000,958.454
20500,958.458
21000,958.317
21500,958.364
22000,958.424
22500,958.434
23000,958.276
23500,958.238
24000,958.256
24500,958.269
25000,958.306
25500,958.258
26000,958.243
26500,958.21
27000,958.124
27500,958.154
28000,958.207
28500,958.169
29000,958.266
29500,958.285
30000,958.336
