iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1544.33,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1528.68,1,5.85792,30.2503,13.3571,69.6126,0.974679,0.974679,1.01774,0.989007,0.974679,0.974679
3,1506.1,1,5.54772,28.5152,11.4263,89.6708,0.95,0.95,0.991969,1.01426,0.95,0.95
4,1500.94,1,4.8735,24.3999,13.42,124.93,0.925945,0.925945,0.966852,1.10073,0.925945,0.925945
5,1481.04,1,4.64655,27.3555,10.8399,136.458,0.9025,0.9025,0.942371,1.07286,0.9025,0.9025
6,1473.37,1,4.7472,25.3824,8.29837,127.207,0.879648,0.879648,0.946748,1.0457,0.879648,0.879648
7,1461.16,1,4.84381,28.8491,7.78783,118.811,0.857375,0.857375,0.922776,1.01922,0.857375,0.857375
8,1445.36,1,4.70803,27.0902,7.04804,109.921,0.835666,0.835666,0.899411,0.999276,0.835666,0.835666
9,1441.28,1,4.67839,27.0873,6.2492,112.278,0.814506,0.814506,0.879462,1.1092,0.814506,0.814506
10,1427.48,1,4.55381,28.0179,5.40938,142.35,0.793882,0.793882,0.878944,1.08112,0.793882,0.793882
11,1417.27,1,5.23737,24.6258,4.54103,112.724,0.773781,0.773781,0.856688,1.05374,0.773781,0.773781
12,1394.49,1,4.80323,23.9212,4.13629,114.795,0.754188,0.754188,0.834996,1.03581,0.754188,0.754188
13,1385.65,1,4.69571,24.2253,4.83692,152.511,0.735092,0.735092,0.813854,1.00958,0.735092,0.735092
14,1381.34,1,4.4162,25.0961,4.45827,151.665,0.716479,0.716479,0.824981,0.98402,0.716479,0.716479
15,1353.33,1,4.67514,24.4611,4.74543,143.228,0.698337,0.698337,0.804092,0.959104,0.698337,0.698337
16,1355.06,1,4.57025,25.7464,5.15853,130.876,0.680655,0.680655,0.783732,0.975836,0.680655,0.680655
17,1340.18,1,4.59486,23.3266,4.65011,133.258,0.66342,0.66342,0.763887,0.951127,0.66342,0.66342
18,1343.76,1,4.62507,22.2081,4.94702,125.652,0.646622,0.646622,0.784383,0.927044,0.646622,0.646622
19,1318.36,1,4.58072,23.5095,4.2941,137.869,0.630249,0.630249,0.764522,0.903571,0.630249,0.630249
20,1301.78,1,4.82595,24.326,4.18798,131.196,0.614291,0.614291,0.745164,0.880692,0.614291,0.614291
21,1294.33,1,4.76653,23.1134,4.44115,124.137,0.598737,0.598737,0.726296,0.858392,0.598737,0.598737
22,1271.37,1,4.71489,22.2544,4.24639,139.114,0.583577,0.583577,0.707906,0.836657,0.583577,0.583577
23,1270.37,1,4.7509,21.4814,3.96499,136.307,0.5688,0.5688,0.689982,0.815472,0.5688,0.5688
24,1258.26,1,4.37593,22.5754,4.20084,163.66,0.554398,0.554398,0.672511,0.898302,0.554398,0.554398
