simulations,OFV
500,1426.94
1000,1425.17
1500,1425.11
2000,1425.38
2500,1425.55
3000,1426.18
3500,1426.4
4000,1426.44
4500,1426.61
5000,1426.54
5500,1426.57
6000,1426.5
6500,1426.6
7000,1426.7
7500,1426.79
8000,1426.72
8500,1426.72
9000,1426.61
9500,1426.6
10000,1426.65
10500,1426.69
11000,1426.79
11500,1426.76
12000,1426.74
12500,1426.77
13000,1426.77
13500,1426.85
14000,1426.85
14500,1426.81
15000,1426.84
15500,1426.85
16000,1426.81
16500,1426.78
17000,1426.74
17500,1426.75
18000,1426.69
18500,1426.73
19000,1426.69
19500,1426.63
20000,1426.63
20500,1426.59
21000,1426.48
21500,1426.42
22000,1426.41
22500,1426.37
23000,1426.35
23500,1426.37
24000,1426.34
24500,1426.35
25000,1426.33
25500,1426.37
26000,1426.33
26500,1426.32
27000,1426.28
27500,1426.28
28000,1426.29
28500,1426.26
29000,1426.23
29500,1426.24
30000,1426.25
