simulations,OFV
500,948.242
1000,948.222
1500,947.647
2000,946.623
2500,947.804
3000,947.925
3500,946.958
4000,947
4500,947.668
5000,947.48
5500,947.488
6000,947.444
6500,946.933
7000,947.045
7500,947.003
8000,947.108
8500,947.381
9000,946.981
9500,946.831
10000,946.715
10500,946.685
11000,946.781
11500,946.827
12000,946.753
12500,946.828
13000,946.829
13500,946.82
14000,946.818
14500,946.818
15000,946.813
15500,946.876
16000,946.942
16500,946.653
17000,946.7
17500,946.783
18000,946.736
18500,946.854
19000,946.826
19500,946.791
20000,946.723
20500,946.573
21000,946.536
21500,946.554
22000,946.632
22500,946.632
23000,946.423
23500,946.277
24000,946.323
24500,946.374
25000,946.444
25500,946.39
26000,946.282
26500,946.284
27000,946.259
27500,946.283
28000,946.374
28500,946.353
29000,946.435
29500,946.486
30000,946.565
